stereotype,total_correlation,rank
category,3.8712202022235043,4
collective,3.1134201420366714,9
event,3.333788514916425,6
kind,3.2215269928801544,7
mixin,4.042592711525455,3
mode,4.095492704671927,2
phase,3.106703009655536,10
relator,2.686495482885641,12
role,3.0964980599450067,11
roleMixin,3.3660707814417723,5
subkind,3.1877615072836605,8
type,4.133685555741194,1
none,2.353417977866115,13
other,1.7848279311711777,14
