stereotype,total_correlation,rank
category,4.653332330768254,1
collective,3.127140177590074,10
event,2.8444117122341863,12
kind,3.4308132734951666,7
mixin,3.8348350531305258,4
mode,4.038384164605841,3
phase,3.0764504963813737,11
relator,3.427632210514945,8
role,3.6995849118738064,5
roleMixin,3.5256047724362256,6
subkind,3.27941986699262,9
type,4.473811348035585,2
none,1.9659972449189254,13
other,1.287490989909772,14
