year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.0037313432835820895,0.0037313432835820895,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0037313432835820895,0.0037313432835820895,0.0037313432835820895,0.0,0.0,0.0037313432835820895,0.0037313432835820895,0.0037313432835820895,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0
2007,0.0,0.0037313432835820895,0.0,0.0037313432835820895,0.0,0.0037313432835820895,0.0,0.0,0.0037313432835820895,0.0,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0,0.0037313432835820895,0.0,0.0,0.0037313432835820895
2011,0.0,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0
2012,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0,0.007462686567164179,0.0,0.0,0.0
2013,0.0,0.0,0.007462686567164179,0.0037313432835820895,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0037313432835820895,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,0.026119402985074626,0.014925373134328358,0.007462686567164179,0.011194029850746268,0.011194029850746268,0.0,0.0,0.029850746268656716,0.014925373134328358,0.018656716417910446,0.014925373134328358,0.0,0.0037313432835820895,0.007462686567164179,0.026119402985074626,0.026119402985074626,0.026119402985074626,0.007462686567164179,0.022388059701492536,0.011194029850746268,0.007462686567164179,0.007462686567164179
2016,0.0,0.011194029850746268,0.007462686567164179,0.0037313432835820895,0.0,0.007462686567164179,0.0,0.0,0.0037313432835820895,0.007462686567164179,0.007462686567164179,0.0,0.0,0.0037313432835820895,0.0037313432835820895,0.014925373134328358,0.007462686567164179,0.007462686567164179,0.0037313432835820895,0.0037313432835820895,0.0037313432835820895,0.0,0.0037313432835820895
2017,0.0,0.018656716417910446,0.0,0.0,0.0,0.022388059701492536,0.0,0.0,0.026119402985074626,0.0037313432835820895,0.011194029850746268,0.007462686567164179,0.0,0.0,0.0037313432835820895,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.0037313432835820895,0.022388059701492536,0.007462686567164179,0.014925373134328358,0.007462686567164179
2018,0.0,0.026119402985074626,0.011194029850746268,0.0,0.0037313432835820895,0.014925373134328358,0.0,0.0,0.018656716417910446,0.0037313432835820895,0.018656716417910446,0.0037313432835820895,0.0,0.007462686567164179,0.0,0.029850746268656716,0.014925373134328358,0.018656716417910446,0.007462686567164179,0.029850746268656716,0.007462686567164179,0.0037313432835820895,0.011194029850746268
