Stereotype,characterization,componentOf,derivation,material,mediation,memberOf,subCollectionOf,none,other
characterization,1.0,0.12078348703374449,-0.13935236201270776,-0.32674619981654235,-0.2754115089280937,0.07482416855375007,-0.17803777088071687,0.23831746936188458,0.21583013605012807
componentOf,0.12078348703374449,1.0,-0.13823449095691331,-0.17065969879015308,-0.17113101479862117,0.2077305144000323,0.15533985744563591,-0.044559621135381734,0.3666291377062763
derivation,-0.13935236201270776,-0.13823449095691331,1.0,0.7694040082260412,0.4402008004006155,-0.043642709415985095,0.1817247379393901,-0.03718633012903487,-0.1613828272701957
material,-0.32674619981654235,-0.17065969879015308,0.7694040082260412,1.0,0.44829755663044746,-0.06412853223852544,0.19794998047102066,-0.03457654553215244,-0.2905134854125513
mediation,-0.2754115089280937,-0.17113101479862117,0.4402008004006155,0.44829755663044746,1.0,-0.002844399546637169,0.020839301727892296,0.1069721407460075,-0.05757200148671877
memberOf,0.07482416855375007,0.2077305144000323,-0.043642709415985095,-0.06412853223852544,-0.002844399546637169,1.0,-0.09709375337063095,0.00039974150589919087,0.15425379705883258
subCollectionOf,-0.17803777088071687,0.15533985744563591,0.1817247379393901,0.19794998047102066,0.020839301727892296,-0.09709375337063095,1.0,-0.20169686476007367,0.11808045099660529
none,0.23831746936188458,-0.044559621135381734,-0.03718633012903487,-0.03457654553215244,0.1069721407460075,0.00039974150589919087,-0.20169686476007367,1.0,-0.11937801747547401
other,0.21583013605012807,0.3666291377062763,-0.1613828272701957,-0.2905134854125513,-0.05757200148671877,0.15425379705883258,0.11808045099660529,-0.11937801747547401,1.0
