Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers
abstract,0.06586093594147899,0.026095995386656898,0.005837070117901778,0.0029478516652909834,0.0006926628419621494,0.019430724884236424,0.00030300388031073017,0.020345163464611928,0.03289374031811328,0.002030475541521082,0.009435335960945437,0.014989381208259028,0.028991155402182202,0.01031895256440072,0.0010136102581839168,0.014142562920301062,0.017133764144524215,0.0233844581609434,0.0142673257861217,0.023185194567106965,0.021377620502240395,0.01543456772162724,0.022619084660107182,0.017308516346107288,0.04748190368506684,0.014140288160230292,0.005716916273397363,0.0017682002527184063,0.02086020044309686,0.020901680769668148,0.015434567721627247,0.013862523641817687,0.02250696141903246,0.006648274284656735,0.018232250571659097,0.00030300388031072323,0.0008520807410573872,0.00030300388031072323,0.0002265441831749565,0.0007721112954727008
category,0.026095995386656898,2.0924749429955085,0.28975646194634613,0.28554591058290063,0.10899581668122571,0.5187954844139481,0.05352583892703709,0.04458446954301358,0.8665588482886731,0.1988296987597572,0.5947404953705251,0.41894263179287106,0.10406234464917336,0.4593947892445013,0.1422135225212659,0.5966973691291724,0.6923542477649898,0.5181611645463279,0.24021820092309262,0.9376303976491552,0.4266378887154345,0.1987712051630075,0.7066027847654447,0.11191308621671911,0.5187569417611727,0.16448338305362603,0.2933233789920523,0.20080405458370382,0.19189156689564107,0.24348581545588843,0.162344102580526,0.5452101844258719,0.6849420418473301,0.3228123215261074,0.3371752283233905,0.05220763130343693,0.10677438834122638,0.07845669016082837,0.04125126532604487,0.13408892079178927
collective,0.005837070117901778,0.28975646194634613,1.276408614089018,0.1261305990370371,0.07383394869063475,0.18518564253024478,0.03156665628567652,0.021440982895973067,0.48697724027350064,0.09411558943835044,0.25243761048751195,0.28831803368193715,0.02827545081403936,0.1485701402768441,0.11121459569184756,0.4589132875025718,0.44661967973525785,0.2186909353353149,0.05716688627932408,0.5600126589147706,0.20511525560516372,0.03648718517843151,0.3078290368073981,0.03486587909491731,0.4048186489077936,0.09538827074570566,0.240766827128881,0.08898275004161367,0.07040483509303055,0.11159301329096538,0.03416114587145991,0.36710009632372076,0.5587863249566558,0.5022305108231554,0.16274365322499615,0.04585318252490855,0.26499975875694454,0.08425898025039008,0.00879042444511437,0.030150704420644745
datatype,0.0029478516652909834,0.28554591058290063,0.1261305990370371,0.9441857543068044,0.13624621442645538,0.172027818991181,0.02501607674261545,0.013216436384658175,0.37839721486731964,0.07454384939030897,0.21089901024513108,0.23425628342695204,0.06550065100182675,0.1667355270143502,0.07170951976253526,0.26209267444332196,0.32494062231173,0.17052485457441316,0.0940292635798567,0.3997632662340783,0.142423840961007,0.07146899999248973,0.24018301216329135,0.0899317810875257,0.26269169398245384,0.06863531566926045,0.1650132239828408,0.059714532286848726,0.10201354759327978,0.10193938516574585,0.0313268632880009,0.32686245728708996,0.38018472420200594,0.11669220599519782,0.13338214351572705,0.0311359696925789,0.06862764472068304,0.023120991152044305,0.048875666881425764,0.03494233195429319
enumeration,0.0006926628419621494,0.10899581668122571,0.07383394869063475,0.13624621442645538,0.3163086116978388,0.06728399392616248,0.001394182697113753,0.0010423015050048945,0.16550544693460711,0.06323687247969331,0.10319805834335126,0.10595469004968117,0.03091942723004132,0.06351621082173006,0.08886997998961861,0.1347284251696965,0.15510952973318431,0.09860247346277891,0.04925279962341399,0.1726396427467456,0.07545209350127184,0.02695814897878167,0.11454541046872799,0.03905249504191742,0.14953174640995914,0.02743677259311951,0.067744121870384,0.027181117881028918,0.017073549235251204,0.047936711273162735,0.01850513458170917,0.17276159957648388,0.14896313908524758,0.06745534909646086,0.031371059841753715,0.001394182697113753,0.04034507145503663,0.03810505958479944,0.02934027981774079,0.003554225121766244
event,0.019430724884236424,0.5187954844139481,0.18518564253024478,0.172027818991181,0.06728399392616248,1.522892546769426,0.10621226780583408,0.07122144919915423,0.5984393435812434,0.1315751608691777,0.4727341203567116,0.354148062863401,0.05913638672582529,0.3494288492238127,0.14372509106744913,0.44940752127818834,0.5198621461747418,0.5296272222940671,0.4012158033319198,0.6287333383242756,0.38893684796554323,0.24131351117948896,0.587656297618765,0.0966706578364069,0.352919337655758,0.39327581934323164,0.20718974712545812,0.27597487196671566,0.31029715511467615,0.27123736894965755,0.21859248596865455,0.41398352312016556,0.5649218671886294,0.1993577713691565,0.5967378423662877,0.1167372216760212,0.09631187919286448,0.09152217486376757,0.07293898319886667,0.19944411359668454
historicalRole,0.00030300388031073017,0.05352583892703709,0.03156665628567652,0.02501607674261545,0.001394182697113753,0.10621226780583408,0.14847733979119718,0.03740363525316186,0.07947849871037749,0.004088427498647643,0.012763294813540289,0.024504698898456596,0.0012352790455026769,0.029592779834854352,0.07161371188495314,0.06688633786433452,0.0694573140636493,0.0698431289253171,0.07584540330433774,0.05594853935084357,0.04052227633625964,0.0018772016720200874,0.03552783305654239,0.026224698493210588,0.028028558861540438,0.08304120067778242,0.060638160625552634,0.03127087738063049,0.04522393991714274,0.03908419883064787,0.03001310842607225,0.04477807247066605,0.09036910011016047,0.03332668179808274,0.08713316308921122,0.0006098196297065137,0.0017151301133363599,0.0006098196297065137,0.0004559292862322227,0.0015541284664373246
historicalRoleMixin,0.020345163464611928,0.04458446954301358,0.021440982895973067,0.013216436384658175,0.0010423015050048945,0.07122144919915423,0.03740363525316186,0.10296156731433012,0.04518625966232732,0.003055970461018593,0.01257536651723655,0.008429939578869117,0.05237629544286897,0.012363075360639016,0.02163029496519631,0.04132481911963964,0.03273767692259569,0.04884153767474319,0.015073459378135697,0.041995723511213806,0.07802460625141801,0.015864703700483037,0.016299473257007806,0.0008054922724675083,0.032117818328285176,0.07244922441566014,0.008609293974553178,0.0429578836870863,0.06276843480208226,0.0828650010582062,0.0440821846974059,0.018184188984085897,0.05226736046091273,0.02047309973607905,0.07606184400594446,0.02049760645901685,0.0012822167199131665,0.00045592928623221576,0.028874161158953592,0.0011618657806381494
kind,0.03289374031811328,0.8665588482886731,0.48697724027350064,0.37839721486731964,0.16550544693460711,0.5984393435812434,0.07947849871037749,0.04518625966232732,2.9875379092557193,0.21797932328006742,0.6857739462014938,0.6860658320786349,0.0934004785568936,0.5549842938180507,0.21153156546332383,1.0213787935946934,1.2365491150766432,0.6099128393871083,0.23408583508627817,1.389438013199529,0.36971478209783765,0.1389604275366883,0.8381137178043664,0.14039085188757108,0.871280530438133,0.23869556280759832,0.542266118994476,0.2417396307436418,0.17294969261495505,0.22869807070791334,0.13443741439095536,0.8795088630042257,1.1639886239984123,0.4206861469300922,0.38685246166466924,0.07379600334504913,0.21918213688979454,0.10102264199435124,0.06094242128304421,0.11258513277151333
mixin,0.002030475541521082,0.1988296987597572,0.09411558943835044,0.07454384939030897,0.06323687247969331,0.1315751608691777,0.004088427498647643,0.003055970461018593,0.21797932328006742,0.5980341971950943,0.21272186793137732,0.1480024783285585,0.012875446390562505,0.1260309339727206,0.09519498939136348,0.2356400840126489,0.25560055541048593,0.1649970089985885,0.0376185247179621,0.2680815723211787,0.17941089660986465,0.011745396056712449,0.2391527335529694,0.06380577496371535,0.19015497875710538,0.016631338347856107,0.12591584338001774,0.03750189946821973,0.03293283125739534,0.025666994418235837,0.03402386548998107,0.1808594078881113,0.28136790414684715,0.12397746513206122,0.047929004534823946,0.004088427498647636,0.0745268273357663,0.0810515528772029,0.003055970461018593,0.009664561754577174
