year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.16279069767441862,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.20930232558139536,0.046511627906976744,0.09302325581395349,0.09302325581395349,0.0,0.0,0.023255813953488372,0.06976744186046512,0.16279069767441862,0.0,0.0,0.06976744186046512,0.0,0.0,0.0
2007,0.0,0.15,0.0,0.05,0.0,0.1,0.0,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.2
2011,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012,0.0,0.09482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.3275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.07758620689655173,0.0,0.0,0.3620689655172414,0.0,0.0,0.0
2013,0.0,0.0,0.16363636363636364,0.05454545454545454,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.05454545454545454,0.0,0.0,0.4909090909090909,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.23333333333333334,0.2
2015,0.0,0.038461538461538464,0.0,0.009615384615384616,0.07692307692307693,0.028846153846153848,0.0,0.0,0.16346153846153846,0.009615384615384616,0.21153846153846154,0.07692307692307693,0.0,0.019230769230769232,0.057692307692307696,0.057692307692307696,0.125,0.038461538461538464,0.038461538461538464,0.04807692307692308,0.0,0.0,0.0
2016,0.0,0.10526315789473684,0.017543859649122806,0.0,0.0,0.12280701754385964,0.0,0.0,0.0,0.017543859649122806,0.10526315789473684,0.0,0.0,0.12280701754385964,0.0,0.15789473684210525,0.03508771929824561,0.15789473684210525,0.017543859649122806,0.0,0.0,0.0,0.14035087719298245
2017,0.0,0.03436426116838488,0.0,0.0,0.0,0.2852233676975945,0.0,0.0,0.10996563573883161,0.003436426116838488,0.013745704467353952,0.024054982817869417,0.0,0.0,0.010309278350515464,0.048109965635738834,0.16151202749140894,0.030927835051546393,0.013745704467353952,0.07216494845360824,0.006872852233676976,0.09965635738831616,0.0859106529209622
2018,0.0,0.1,0.018518518518518517,0.0,0.007407407407407408,0.0962962962962963,0.0,0.0,0.1259259259259259,0.003703703703703704,0.06666666666666667,0.007407407407407408,0.0,0.014814814814814815,0.0,0.1111111111111111,0.03333333333333333,0.11481481481481481,0.022222222222222223,0.15925925925925927,0.011111111111111112,0.06296296296296296,0.044444444444444446
