Stereotype,Stereotype2,Absolute Value,Sign,Classification
componentOf,characterization,0.2882318280290644,positive,weak
creation,characterization,0.17460536911325528,positive,very_weak
derivation,characterization,0.0749643695877255,positive,very_weak
externalDependence,characterization,0.35953716283509096,positive,weak
instantiation,characterization,0.2932376391894643,positive,weak
material,characterization,0.19605216765773348,positive,very_weak
mediation,characterization,0.38795580642073463,positive,weak
memberOf,characterization,0.2393394790310302,positive,weak
participation,characterization,0.3362888146226116,positive,weak
characterization,componentOf,0.2882318280290644,positive,weak
creation,componentOf,0.06433104216433667,positive,very_weak
derivation,componentOf,0.18825919048677517,positive,very_weak
externalDependence,componentOf,0.009828749801775004,negative,very_weak
instantiation,componentOf,0.13107198896000377,positive,very_weak
material,componentOf,0.39533370301221415,positive,weak
mediation,componentOf,0.38007261962637134,positive,weak
memberOf,componentOf,0.46097251061072675,positive,moderate
participation,componentOf,0.007743800691385864,positive,very_weak
characterization,creation,0.17460536911325528,positive,very_weak
componentOf,creation,0.06433104216433667,positive,very_weak
derivation,creation,0.06115078409516697,positive,very_weak
externalDependence,creation,0.2169487101035327,positive,weak
instantiation,creation,0.3571242819499125,positive,weak
material,creation,0.01654159929877167,positive,very_weak
mediation,creation,0.2046327436575949,positive,weak
memberOf,creation,0.19012316117377465,positive,very_weak
participation,creation,0.6892411395258388,positive,strong
characterization,derivation,0.0749643695877255,positive,very_weak
componentOf,derivation,0.18825919048677517,positive,very_weak
creation,derivation,0.06115078409516697,positive,very_weak
externalDependence,derivation,0.11090743659183676,negative,very_weak
instantiation,derivation,0.15001112947379683,negative,very_weak
material,derivation,0.5128182560801592,positive,moderate
mediation,derivation,0.4460140215273412,positive,moderate
memberOf,derivation,0.2660388331004717,positive,weak
participation,derivation,0.036246140362643196,negative,very_weak
characterization,externalDependence,0.35953716283509096,positive,weak
componentOf,externalDependence,0.009828749801775004,negative,very_weak
creation,externalDependence,0.2169487101035327,positive,weak
derivation,externalDependence,0.11090743659183676,negative,very_weak
instantiation,externalDependence,0.5265667527447357,positive,moderate
material,externalDependence,0.23864805851017196,negative,weak
mediation,externalDependence,0.09295300178053785,positive,very_weak
memberOf,externalDependence,0.11564262591809048,positive,very_weak
participation,externalDependence,0.3461818841767521,positive,weak
characterization,instantiation,0.2932376391894643,positive,weak
componentOf,instantiation,0.13107198896000377,positive,very_weak
creation,instantiation,0.3571242819499125,positive,weak
derivation,instantiation,0.15001112947379683,negative,very_weak
externalDependence,instantiation,0.5265667527447357,positive,moderate
material,instantiation,0.10777179293245884,negative,very_weak
mediation,instantiation,0.09544869750042752,positive,very_weak
memberOf,instantiation,0.05615597305418957,positive,very_weak
participation,instantiation,0.4774333189596324,positive,moderate
characterization,material,0.19605216765773348,positive,very_weak
componentOf,material,0.39533370301221415,positive,weak
creation,material,0.01654159929877167,positive,very_weak
derivation,material,0.5128182560801592,positive,moderate
externalDependence,material,0.23864805851017196,negative,weak
instantiation,material,0.10777179293245884,negative,very_weak
mediation,material,0.4306592181379996,positive,moderate
memberOf,material,0.322202249603659,positive,weak
participation,material,0.023877935094351613,negative,very_weak
characterization,mediation,0.38795580642073463,positive,weak
componentOf,mediation,0.38007261962637134,positive,weak
creation,mediation,0.2046327436575949,positive,weak
derivation,mediation,0.4460140215273412,positive,moderate
externalDependence,mediation,0.09295300178053785,positive,very_weak
instantiation,mediation,0.09544869750042752,positive,very_weak
material,mediation,0.4306592181379996,positive,moderate
memberOf,mediation,0.4589485109962027,positive,moderate
participation,mediation,0.11295207213205341,positive,very_weak
characterization,memberOf,0.2393394790310302,positive,weak
componentOf,memberOf,0.46097251061072675,positive,moderate
creation,memberOf,0.19012316117377465,positive,very_weak
derivation,memberOf,0.2660388331004717,positive,weak
externalDependence,memberOf,0.11564262591809048,positive,very_weak
instantiation,memberOf,0.05615597305418957,positive,very_weak
material,memberOf,0.322202249603659,positive,weak
mediation,memberOf,0.4589485109962027,positive,moderate
participation,memberOf,0.1646490361482402,positive,very_weak
characterization,participation,0.3362888146226116,positive,weak
componentOf,participation,0.007743800691385864,positive,very_weak
creation,participation,0.6892411395258388,positive,strong
derivation,participation,0.036246140362643196,negative,very_weak
externalDependence,participation,0.3461818841767521,positive,weak
instantiation,participation,0.4774333189596324,positive,moderate
material,participation,0.023877935094351613,negative,very_weak
mediation,participation,0.11295207213205341,positive,very_weak
memberOf,participation,0.1646490361482402,positive,very_weak
