stereotype,total_correlation,rank
category,1.2257064514895117,6
collective,0.8501486777262154,10
datatype,1.2204823299347787,8
kind,1.2255389862369526,7
mode,1.6807539459273293,3
phase,1.6901084504847006,2
relator,1.7784278561258229,1
role,1.6550563845049937,4
roleMixin,1.0536071007277819,9
subkind,1.616994466239469,5
