Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('historicalRole', 'type')",0.0,0.0
"('historicalRoleMixin', 'kind')",0.0,0.0
"('historicalRoleMixin', 'mixin')",0.0,0.0
"('historicalRoleMixin', 'mode')",0.0,0.0
"('historicalRoleMixin', 'phase')",0.0,0.0
"('historicalRoleMixin', 'phaseMixin')",0.0,0.0
"('historicalRoleMixin', 'quality')",0.0,0.0
"('historicalRoleMixin', 'quantity')",0.0,0.0
"('historicalRoleMixin', 'relator')",0.0,0.0
"('historicalRoleMixin', 'role')",0.0,0.0
"('historicalRoleMixin', 'roleMixin')",0.0,0.0
"('historicalRoleMixin', 'situation')",0.0,0.0
"('historicalRoleMixin', 'subkind')",0.0,0.0
"('historicalRoleMixin', 'type')",0.0,0.0
"('kind', 'mixin')",0.28,0.4375
"('kind', 'mode')",0.44,0.6111111111111112
"('kind', 'phase')",0.3333333333333333,0.5
"('kind', 'phaseMixin')",0.0,0.0
"('kind', 'quality')",0.04,0.07692307692307693
"('kind', 'quantity')",0.20833333333333334,0.3448275862068966
"('kind', 'relator')",0.6296296296296297,0.7727272727272727
"('kind', 'role')",0.7692307692307693,0.8695652173913043
"('kind', 'roleMixin')",0.46153846153846156,0.631578947368421
"('kind', 'situation')",0.12,0.21428571428571427
"('kind', 'subkind')",0.72,0.8372093023255814
"('kind', 'type')",0.25,0.4
"('mixin', 'mode')",0.42857142857142855,0.6
"('mixin', 'phase')",0.3333333333333333,0.5
"('mixin', 'phaseMixin')",0.0,0.0
"('mixin', 'quality')",0.25,0.4
"('mixin', 'quantity')",0.4444444444444444,0.6153846153846154
"('mixin', 'relator')",0.2727272727272727,0.42857142857142855
"('mixin', 'role')",0.36363636363636365,0.5333333333333333
"('mixin', 'roleMixin')",0.29411764705882354,0.45454545454545453
"('mixin', 'situation')",0.2,0.3333333333333333
"('mixin', 'subkind')",0.2857142857142857,0.4444444444444444
"('mixin', 'type')",0.4,0.5714285714285714
"('mode', 'phase')",0.3333333333333333,0.5
"('mode', 'phaseMixin')",0.0,0.0
"('mode', 'quality')",0.0,0.0
"('mode', 'quantity')",0.3076923076923077,0.47058823529411764
"('mode', 'relator')",0.45454545454545453,0.625
"('mode', 'role')",0.36,0.5294117647058824
"('mode', 'roleMixin')",0.625,0.7692307692307693
"('mode', 'situation')",0.14285714285714285,0.25
"('mode', 'subkind')",0.47619047619047616,0.6451612903225806
"('mode', 'type')",0.38461538461538464,0.5555555555555556
"('phase', 'phaseMixin')",0.0,0.0
"('phase', 'quality')",0.0,0.0
"('phase', 'quantity')",0.3,0.46153846153846156
"('phase', 'relator')",0.2727272727272727,0.42857142857142855
"('phase', 'role')",0.30434782608695654,0.4666666666666667
"('phase', 'roleMixin')",0.375,0.5454545454545454
"('phase', 'situation')",0.09090909090909091,0.16666666666666666
"('phase', 'subkind')",0.42105263157894735,0.5925925925925926
"('phase', 'type')",0.16666666666666666,0.2857142857142857
"('phaseMixin', 'quality')",0.0,0.0
"('phaseMixin', 'quantity')",0.0,0.0
"('phaseMixin', 'relator')",0.0,0.0
"('phaseMixin', 'role')",0.0,0.0
"('phaseMixin', 'roleMixin')",0.0,0.0
"('phaseMixin', 'situation')",0.0,0.0
"('phaseMixin', 'subkind')",0.0,0.0
"('phaseMixin', 'type')",0.0,0.0
"('quality', 'quantity')",0.16666666666666666,0.2857142857142857
"('quality', 'relator')",0.047619047619047616,0.09090909090909091
"('quality', 'role')",0.09090909090909091,0.16666666666666666
"('quality', 'roleMixin')",0.06666666666666667,0.125
"('quality', 'situation')",0.2,0.3333333333333333
"('quality', 'subkind')",0.0,0.0
"('quality', 'type')",0.0,0.0
"('quantity', 'relator')",0.19047619047619047,0.32
"('quantity', 'role')",0.22727272727272727,0.37037037037037035
"('quantity', 'roleMixin')",0.11764705882352941,0.21052631578947367
"('quantity', 'situation')",0.2857142857142857,0.4444444444444444
"('quantity', 'subkind')",0.2,0.3333333333333333
"('quantity', 'type')",0.2222222222222222,0.36363636363636365
"('relator', 'role')",0.68,0.8095238095238095
"('relator', 'roleMixin')",0.4782608695652174,0.6470588235294118
"('relator', 'situation')",0.14285714285714285,0.25
"('relator', 'subkind')",0.4444444444444444,0.6153846153846154
"('relator', 'type')",0.23809523809523808,0.38461538461538464
"('role', 'roleMixin')",0.44,0.6111111111111112
"('role', 'situation')",0.13043478260869565,0.23076923076923078
"('role', 'subkind')",0.64,0.7804878048780488
"('role', 'type')",0.2727272727272727,0.42857142857142855
"('roleMixin', 'situation')",0.125,0.2222222222222222
"('roleMixin', 'subkind')",0.5,0.6666666666666666
"('roleMixin', 'type')",0.25,0.4
"('situation', 'subkind')",0.09523809523809523,0.17391304347826086
"('situation', 'type')",0.1111111111111111,0.2
"('subkind', 'type')",0.3157894736842105,0.48
