year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.0018041237113402063,0.0002577319587628866,0.0005154639175257732,0.0,0.0,0.0,0.0,0.0023195876288659794,0.0005154639175257732,0.0010309278350515464,0.0010309278350515464,0.0,0.0,0.0002577319587628866,0.0007731958762886598,0.0018041237113402063,0.0,0.0,0.0007731958762886598,0.0,0.0,0.0
2007,0.0,0.0007731958762886598,0.0,0.0002577319587628866,0.0,0.0005154639175257732,0.0,0.0,0.0010309278350515464,0.0,0.0002577319587628866,0.0,0.0,0.0,0.0,0.0,0.0,0.0002577319587628866,0.0,0.0010309278350515464,0.0,0.0,0.0010309278350515464
2011,0.0,0.0010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.001288659793814433,0.0,0.0,0.0007731958762886598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007731958762886598,0.0,0.0,0.0
2012,0.0,0.0028350515463917525,0.0,0.0,0.0,0.0,0.0,0.0,0.00979381443298969,0.0,0.0,0.0,0.0,0.0,0.0,0.004123711340206186,0.0023195876288659794,0.0,0.0,0.010824742268041237,0.0,0.0,0.0
2013,0.0,0.0,0.0023195876288659794,0.0007731958762886598,0.0,0.0,0.0,0.0,0.0028350515463917525,0.0,0.0,0.0,0.0,0.0,0.0,0.0005154639175257732,0.0007731958762886598,0.0,0.0,0.006958762886597939,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018041237113402063,0.0,0.0,0.0,0.0,0.0,0.0,0.001288659793814433,0.001288659793814433,0.0,0.0,0.0,0.0,0.0018041237113402063,0.0015463917525773195
2015,0.0,0.0010309278350515464,0.0,0.0002577319587628866,0.002061855670103093,0.0007731958762886598,0.0,0.0,0.004381443298969072,0.0002577319587628866,0.005670103092783505,0.002061855670103093,0.0,0.0005154639175257732,0.0015463917525773195,0.0015463917525773195,0.0033505154639175256,0.0010309278350515464,0.0010309278350515464,0.001288659793814433,0.0,0.0,0.0
2016,0.0,0.0015463917525773195,0.0002577319587628866,0.0,0.0,0.0018041237113402063,0.0,0.0,0.0,0.0002577319587628866,0.0015463917525773195,0.0,0.0,0.0018041237113402063,0.0,0.0023195876288659794,0.0005154639175257732,0.0023195876288659794,0.0002577319587628866,0.0,0.0,0.0,0.002061855670103093
2017,0.0,0.002577319587628866,0.0,0.0,0.0,0.021391752577319588,0.0,0.0,0.008247422680412371,0.0002577319587628866,0.0010309278350515464,0.0018041237113402063,0.0,0.0,0.0007731958762886598,0.0036082474226804126,0.01211340206185567,0.0023195876288659794,0.0010309278350515464,0.005412371134020618,0.0005154639175257732,0.007474226804123712,0.006443298969072165
2018,0.0,0.006958762886597939,0.001288659793814433,0.0,0.0005154639175257732,0.006701030927835051,0.0,0.0,0.008762886597938144,0.0002577319587628866,0.004639175257731959,0.0005154639175257732,0.0,0.0010309278350515464,0.0,0.007731958762886598,0.0023195876288659794,0.007989690721649484,0.0015463917525773195,0.011082474226804124,0.0007731958762886598,0.004381443298969072,0.003092783505154639
2019,0.0,0.005670103092783505,0.0023195876288659794,0.0015463917525773195,0.0,0.003865979381443299,0.004381443298969072,0.0,0.011855670103092783,0.0002577319587628866,0.0033505154639175256,0.0033505154639175256,0.0,0.0036082474226804126,0.0002577319587628866,0.00902061855670103,0.007989690721649484,0.0010309278350515464,0.002061855670103093,0.015979381443298968,0.0015463917525773195,0.0,0.0028350515463917525
2020,0.0,0.005412371134020618,0.0007731958762886598,0.002061855670103093,0.0,0.0036082474226804126,0.0005154639175257732,0.0,0.023969072164948455,0.0002577319587628866,0.004381443298969072,0.004123711340206186,0.0007731958762886598,0.005154639175257732,0.0007731958762886598,0.008505154639175257,0.00979381443298969,0.013917525773195877,0.004123711340206186,0.010567010309278351,0.0010309278350515464,0.006958762886597939,0.0023195876288659794
2021,0.0002577319587628866,0.015206185567010309,0.001288659793814433,0.003092783505154639,0.0005154639175257732,0.016494845360824743,0.0,0.0010309278350515464,0.03530927835051546,0.0002577319587628866,0.014948453608247423,0.006958762886597939,0.0018041237113402063,0.007474226804123712,0.0002577319587628866,0.00902061855670103,0.01675257731958763,0.004123711340206186,0.0033505154639175256,0.05,0.003092783505154639,0.002577319587628866,0.0028350515463917525
2022,0.0,0.01907216494845361,0.0018041237113402063,0.005412371134020618,0.004123711340206186,0.011082474226804124,0.0007731958762886598,0.001288659793814433,0.01804123711340206,0.0002577319587628866,0.0028350515463917525,0.010824742268041237,0.0018041237113402063,0.0036082474226804126,0.0002577319587628866,0.01365979381443299,0.014690721649484536,0.01134020618556701,0.002061855670103093,0.019329896907216496,0.008247422680412371,0.0015463917525773195,0.0005154639175257732
2023,0.0,0.005670103092783505,0.0018041237113402063,0.0033505154639175256,0.005154639175257732,0.006185567010309278,0.0,0.0,0.024742268041237112,0.001288659793814433,0.004123711340206186,0.005670103092783505,0.0007731958762886598,0.006701030927835051,0.0,0.007474226804123712,0.020103092783505156,0.004381443298969072,0.0018041237113402063,0.019845360824742267,0.002061855670103093,0.005412371134020618,0.0018041237113402063
2024,0.0,0.002061855670103093,0.0005154639175257732,0.0010309278350515464,0.0,0.006958762886597939,0.0002577319587628866,0.0,0.00979381443298969,0.0007731958762886598,0.0023195876288659794,0.0059278350515463915,0.0,0.007216494845360825,0.0,0.008505154639175257,0.003865979381443299,0.009278350515463918,0.0010309278350515464,0.013917525773195877,0.0010309278350515464,0.0,0.0
