year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
2007,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.125
2011,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0
2013,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2
2015,0.0,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.0,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.125,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0
2016,0.0,0.125,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.1875,0.0625,0.125,0.0625,0.0,0.0,0.0,0.0625
2017,0.0,0.08695652173913043,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.13043478260869565,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.0,0.021739130434782608,0.06521739130434782,0.15217391304347827,0.06521739130434782,0.021739130434782608,0.10869565217391304,0.021739130434782608,0.06521739130434782,0.043478260869565216
2018,0.0,0.11290322580645161,0.04838709677419355,0.0,0.016129032258064516,0.06451612903225806,0.0,0.0,0.08064516129032258,0.016129032258064516,0.08064516129032258,0.016129032258064516,0.0,0.03225806451612903,0.0,0.12903225806451613,0.06451612903225806,0.08064516129032258,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.016129032258064516,0.04838709677419355
2019,0.0,0.07692307692307693,0.057692307692307696,0.019230769230769232,0.0,0.057692307692307696,0.019230769230769232,0.0,0.1346153846153846,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.0,0.057692307692307696,0.019230769230769232,0.1346153846153846,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.1346153846153846,0.019230769230769232,0.0,0.019230769230769232
2020,0.0,0.07216494845360824,0.020618556701030927,0.041237113402061855,0.0,0.061855670103092786,0.010309278350515464,0.0,0.13402061855670103,0.010309278350515464,0.041237113402061855,0.041237113402061855,0.020618556701030927,0.05154639175257732,0.020618556701030927,0.09278350515463918,0.1134020618556701,0.07216494845360824,0.030927835051546393,0.08247422680412371,0.020618556701030927,0.030927835051546393,0.030927835051546393
2021,0.007874015748031496,0.10236220472440945,0.015748031496062992,0.031496062992125984,0.007874015748031496,0.06299212598425197,0.0,0.007874015748031496,0.10236220472440945,0.007874015748031496,0.09448818897637795,0.03937007874015748,0.007874015748031496,0.07874015748031496,0.007874015748031496,0.10236220472440945,0.07086614173228346,0.03937007874015748,0.031496062992125984,0.10236220472440945,0.031496062992125984,0.023622047244094488,0.023622047244094488
2022,0.0,0.10344827586206896,0.034482758620689655,0.04310344827586207,0.017241379310344827,0.0603448275862069,0.008620689655172414,0.017241379310344827,0.09482758620689655,0.008620689655172414,0.05172413793103448,0.034482758620689655,0.02586206896551724,0.05172413793103448,0.008620689655172414,0.11206896551724138,0.07758620689655173,0.06896551724137931,0.017241379310344827,0.08620689655172414,0.0603448275862069,0.008620689655172414,0.008620689655172414
2023,0.0,0.08653846153846154,0.04807692307692308,0.019230769230769232,0.009615384615384616,0.038461538461538464,0.0,0.0,0.125,0.038461538461538464,0.07692307692307693,0.04807692307692308,0.019230769230769232,0.04807692307692308,0.0,0.10576923076923077,0.10576923076923077,0.0673076923076923,0.019230769230769232,0.09615384615384616,0.009615384615384616,0.028846153846153848,0.009615384615384616
2024,0.0,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.0,0.0975609756097561,0.024390243902439025,0.0,0.0975609756097561,0.04878048780487805,0.04878048780487805,0.07317073170731707,0.0,0.07317073170731707,0.0,0.07317073170731707,0.0975609756097561,0.024390243902439025,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.0,0.0
