stereotype,total_correlation,rank
characterization,1.9759512944457271,6
componentOf,1.5852314442361255,9
creation,1.6623492122062347,7
derivation,1.4772506822908706,10
externalDependence,2.0125999512296686,4
instantiation,2.205188852617022,1
material,2.0398965470987225,3
mediation,1.98945923654138,5
memberOf,1.6442286403309043,8
participation,2.19055047538224,2
