year,category,period,predicted,slope,intercept
2015,none (occurrence),2015-2018,-0.012543903662844968,0.20070245860511787,-404.42799799297535
2016,none (occurrence),2015-2018,0.18815855494227662,0.20070245860511787,-404.42799799297535
2017,none (occurrence),2015-2018,0.3888610135473982,0.20070245860511787,-404.42799799297535
2018,none (occurrence),2015-2018,0.5895634721525198,0.20070245860511787,-404.42799799297535
2015,none (model-wise),2015-2018,0.013550135501361638,0.08130081300813008,-163.80758807588074
2016,none (model-wise),2015-2018,0.09485094850950304,0.08130081300813008,-163.80758807588074
2017,none (model-wise),2015-2018,0.17615176151761602,0.08130081300813008,-163.80758807588074
2018,none (model-wise),2015-2018,0.2574525745257574,0.08130081300813008,-163.80758807588074
2019,none (occurrence),2019-2024,0.8804625713807468,-0.1447924879936922,293.21649583064533
2020,none (occurrence),2019-2024,0.7356700833870491,-0.1447924879936922,293.21649583064533
2021,none (occurrence),2019-2024,0.5908775953933514,-0.1447924879936922,293.21649583064533
2022,none (occurrence),2019-2024,0.4460851073996537,-0.1447924879936922,293.21649583064533
2023,none (occurrence),2019-2024,0.3012926194060128,-0.1447924879936922,293.21649583064533
2024,none (occurrence),2019-2024,0.1565001314123151,-0.1447924879936922,293.21649583064533
2019,none (model-wise),2019-2024,0.29681249193443904,-0.01935733643050717,39.37927474512842
2020,none (model-wise),2019-2024,0.2774551555039366,-0.01935733643050717,39.37927474512842
2021,none (model-wise),2019-2024,0.2580978190734271,-0.01935733643050717,39.37927474512842
2022,none (model-wise),2019-2024,0.23874048264291758,-0.01935733643050717,39.37927474512842
2023,none (model-wise),2019-2024,0.21938314621241517,-0.01935733643050717,39.37927474512842
2024,none (model-wise),2019-2024,0.20002580978190565,-0.01935733643050717,39.37927474512842
2015,other (occurrence),2015-2018,0.08278976417460626,0.1329653788258906,-267.84244856999493
2016,other (occurrence),2015-2018,0.21575514300053555,0.1329653788258906,-267.84244856999493
2017,other (occurrence),2015-2018,0.348720521826408,0.1329653788258906,-267.84244856999493
2018,other (occurrence),2015-2018,0.48168590065228045,0.1329653788258906,-267.84244856999493
2015,other (model-wise),2015-2018,-5.684341886080802e-14,0.13550135501355012,-273.03523035230353
2016,other (model-wise),2015-2018,0.1355013550135027,0.13550135501355012,-273.03523035230353
2017,other (model-wise),2015-2018,0.2710027100270622,0.13550135501355012,-273.03523035230353
2018,other (model-wise),2015-2018,0.40650406504062175,0.13550135501355012,-273.03523035230353
2019,other (occurrence),2019-2024,0.2926910854657905,-0.050175614651279475,101.59725706639905
2020,other (occurrence),2019-2024,0.24251547081451008,-0.050175614651279475,101.59725706639905
2021,other (occurrence),2019-2024,0.19233985616322968,-0.050175614651279475,101.59725706639905
2022,other (occurrence),2019-2024,0.14216424151194929,-0.050175614651279475,101.59725706639905
2023,other (occurrence),2019-2024,0.09198862686066889,-0.050175614651279475,101.59725706639905
2024,other (occurrence),2019-2024,0.04181301220938849,-0.050175614651279475,101.59725706639905
2019,other (model-wise),2019-2024,0.3290747193186263,-0.050329074719318634,101.94347657762295
2020,other (model-wise),2019-2024,0.2787456445993115,-0.050329074719318634,101.94347657762295
2021,other (model-wise),2019-2024,0.2284165698799825,-0.050329074719318634,101.94347657762295
2022,other (model-wise),2019-2024,0.17808749516066769,-0.050329074719318634,101.94347657762295
2023,other (model-wise),2019-2024,0.12775842044135288,-0.050329074719318634,101.94347657762295
2024,other (model-wise),2019-2024,0.07742934572202387,-0.050329074719318634,101.94347657762295
