year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.0007623611413635373,0.00010890873448050534,0.00021781746896101068,0.0,0.0,0.0,0.0,0.000980178610324548,0.00021781746896101068,0.00043563493792202136,0.00043563493792202136,0.0,0.0,0.00010890873448050534,0.000326726203441516,0.0007623611413635373,0.0,0.0,0.000326726203441516,0.0,0.0,0.0
2007,0.0,0.000326726203441516,0.0,0.00010890873448050534,0.0,0.00021781746896101068,0.0,0.0,0.00043563493792202136,0.0,0.00010890873448050534,0.0,0.0,0.0,0.0,0.0,0.0,0.00010890873448050534,0.0,0.00043563493792202136,0.0,0.0,0.00043563493792202136
2011,0.0,0.00043563493792202136,0.0,0.0,0.0,0.0,0.0,0.0,0.0005445436724025267,0.0,0.0,0.000326726203441516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000326726203441516,0.0,0.0,0.0
2012,0.0,0.0011979960792855588,0.0,0.0,0.0,0.0,0.0,0.0,0.004138531910259203,0.0,0.0,0.0,0.0,0.0,0.0,0.0017425397516880855,0.000980178610324548,0.0,0.0,0.004574166848181224,0.0,0.0,0.0
2013,0.0,0.0,0.000980178610324548,0.000326726203441516,0.0,0.0,0.0,0.0,0.0011979960792855588,0.0,0.0,0.0,0.0,0.0,0.0,0.00021781746896101068,0.000326726203441516,0.0,0.0,0.0029405358309736443,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007623611413635373,0.0,0.0,0.0,0.0,0.0,0.0,0.0005445436724025267,0.0005445436724025267,0.0,0.0,0.0,0.0,0.0007623611413635373,0.000653452406883032
2015,0.0,0.021999564365062077,0.005554345458505772,0.000326726203441516,0.0025049008930516227,0.0020692659551296015,0.0,0.0,0.059681986495316926,0.005989980396427793,0.025811370071879766,0.013177956872141145,0.0,0.00021781746896101068,0.0028316270964931388,0.09202788063602702,0.1465911566107602,0.031474624264866045,0.000653452406883032,0.09507732520148116,0.011544325854933566,0.017207580047919842,0.00163363101720758
2016,0.0,0.004465258113700719,0.00043563493792202136,0.00010890873448050534,0.0,0.0007623611413635373,0.0,0.0,0.000980178610324548,0.000980178610324548,0.0023959921585711176,0.0,0.0,0.0007623611413635373,0.000326726203441516,0.0020692659551296015,0.0015247222827270747,0.000980178610324548,0.00010890873448050534,0.004465258113700719,0.000980178610324548,0.0,0.0008712698758440427
2017,0.0,0.0018514484861685907,0.0,0.0,0.0,0.010890873448050533,0.0,0.0,0.00468307558266173,0.00010890873448050534,0.0015247222827270747,0.0007623611413635373,0.0,0.0,0.000326726203441516,0.00163363101720758,0.0056632541929862775,0.001306904813766064,0.00043563493792202136,0.0025049008930516227,0.002287083424090612,0.006861250272271836,0.0027227183620126333
2018,0.0,0.0029405358309736443,0.0005445436724025267,0.0,0.00021781746896101068,0.0028316270964931388,0.0,0.0,0.0037028969723371815,0.00010890873448050534,0.001960357220649096,0.00021781746896101068,0.0,0.00043563493792202136,0.0,0.00326726203441516,0.000980178610324548,0.0033761707688956654,0.000653452406883032,0.00468307558266173,0.000326726203441516,0.0018514484861685907,0.001306904813766064
