Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
abstract,0.0510180467801918,0.03864041855590704,0.00279843296589527,0.002062714350921188,0.0006647635386709191,0.033968560129437865,0.00032619640526384414,0.03864041855590618,0.0155688961827143,0.0017650646777053539,0.019540708837834826,0.003481213328959877,0.051018046780190986,0.024105892404731433,0.0008389864763669388,0.012829784337706235,0.010218942920455235,0.05101804678019171,0.028678652872236234,0.011286390078837201,0.03864041855590771,0.05101804678019249,0.001668013077146896
category,0.03864041855590704,2.207796303517066,0.3109613816761377,0.34219743222944415,0.15454314253085938,0.6443487658307809,0.08346815711426683,0.0605973295595774,0.8963898405838173,0.26724053078032783,0.63536148777026,0.4951760997644508,0.14775664979086162,0.4928392356639134,0.19117432428595604,0.6951022989170068,0.7214705763739316,0.6521779632876183,0.30092285043265565,1.0044064006793667,0.5677747851827004,0.35194891823609814,0.28341741919008023
collective,0.00279843296589527,0.3109613816761377,0.9496921070349847,0.1541894586981391,0.0872888212416964,0.15369731689250937,0.048226542737092704,0.030850827609791895,0.3576842628381439,0.13584821403385194,0.21962293154685197,0.23996644139185472,0.04157315332657057,0.08680757281930805,0.12308145786529436,0.29471521153965197,0.334168440939237,0.19100228110381715,0.052599601129842626,0.47164284784496446,0.1943518237487286,0.08196191969778666,0.0953492373507947
datatype,0.002062714350921188,0.34219743222944415,0.1541894586981391,0.8594046894742002,0.15809789689101725,0.1954005301946972,0.034686781335580855,0.020285869286173486,0.31902815125471345,0.10536434667196135,0.20016552256676956,0.17294588236324948,0.09492190046981913,0.16674291577254652,0.060462305578275886,0.2380138600958118,0.2718300578531279,0.18047755643163677,0.11860877545092566,0.37863621276165416,0.18600873542105234,0.09885593616745544,0.10826382035474036
enumeration,0.0006647635386709191,0.15454314253085938,0.0872888212416964,0.15809789689101725,0.3934725510109635,0.09609477267231085,0.002697019140546722,0.002013152788735685,0.21990945347914503,0.08109380952646231,0.14155803974826237,0.14519177400548278,0.055227959629225,0.1022181381129554,0.12113081745865548,0.17716760399358525,0.20477808037229134,0.1461855564923362,0.06714744846656995,0.22264998784470685,0.12081446089516995,0.013828785828320402,0.013828785828320443
event,0.033968560129437865,0.6443487658307809,0.15369731689250937,0.1954005301946972,0.09609477267231085,1.850215684059513,0.15407610367102953,0.10633549152843826,0.7149700609828364,0.1770745074222646,0.5119450822485676,0.40704350602397854,0.08459415789248223,0.39830797735894885,0.15395133136138658,0.5287349746946499,0.6135000632751034,0.6557131132159886,0.47590622001502336,0.7482192386390175,0.503477336712156,0.39057114605726206,0.3352501324076579
historicalRole,0.00032619640526384414,0.08346815711426683,0.048226542737092704,0.034686781335580855,0.002697019140546722,0.15407610367102953,0.2035866165681678,0.05151183811193974,0.12932084722245962,0.007167782510761403,0.022252835782430633,0.037197670933110265,0.002697019140546736,0.0446474161132418,0.11098476433428704,0.09486674469307231,0.10208684019467446,0.09683255759121144,0.10517877050756178,0.0820156016853258,0.05733409092169209,0.03877925015376227,0.05582873680451619
historicalRoleMixin,0.03864041855590618,0.0605973295595774,0.030850827609791895,0.020285869286173486,0.002013152788735685,0.10633549152843826,0.05151183811193974,0.1404344648299466,0.06230053584508745,0.005348591426094708,0.017987515064959436,0.010560355037011464,0.06999778356632624,0.018807405888498233,0.030202981680325452,0.059729572828371325,0.04455686771921347,0.07753537201963083,0.019687224861385764,0.061259219832387406,0.10391962898782407,0.04183144902441526,0.005054213290579666
kind,0.0155688961827143,0.8963898405838173,0.3576842628381439,0.31902815125471345,0.21990945347914503,0.7149700609828364,0.12932084722245962,0.06230053584508745,2.7446692090341966,0.24338989258254995,0.668205044472584,0.630295603990704,0.13202084698293298,0.5430714694474246,0.19617776754388866,0.9777547718941628,1.1481680236693395,0.6469215544160449,0.2805324403245171,1.3069184953409425,0.4255504050722268,0.4039832551888428,0.3652135429135713
mixin,0.0017650646777053539,0.26724053078032783,0.13584821403385194,0.10536434667196135,0.08109380952646231,0.1770745074222646,0.007167782510761403,0.005348591426094708,0.24338989258254995,0.6884220290589578,0.2776599128147842,0.24571182899943445,0.02006876455106406,0.14266952828786142,0.1269132693337926,0.3273478763774602,0.3585256038722465,0.24013586823155889,0.05335105984519643,0.3259796643344141,0.24841426328742694,0.1307729993339286,0.11929362310169073
