year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.0012165450121654502,0.0012165450121654502,0.0012165450121654502,0.0,0.0,0.0,0.0,0.0012165450121654502,0.0012165450121654502,0.0012165450121654502,0.0012165450121654502,0.0,0.0,0.0012165450121654502,0.0012165450121654502,0.0012165450121654502,0.0,0.0,0.0012165450121654502,0.0,0.0,0.0
2007,0.0,0.0012165450121654502,0.0,0.0012165450121654502,0.0,0.0012165450121654502,0.0,0.0,0.0012165450121654502,0.0,0.0012165450121654502,0.0,0.0,0.0,0.0,0.0,0.0,0.0012165450121654502,0.0,0.0012165450121654502,0.0,0.0,0.0012165450121654502
2011,0.0,0.0012165450121654502,0.0,0.0,0.0,0.0,0.0,0.0,0.0012165450121654502,0.0,0.0,0.0012165450121654502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012165450121654502,0.0,0.0,0.0
2012,0.0,0.0024330900243309003,0.0,0.0,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0,0.0,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0024330900243309003,0.0,0.0,0.0024330900243309003,0.0,0.0,0.0
2013,0.0,0.0,0.0024330900243309003,0.0012165450121654502,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0,0.0,0.0,0.0,0.0,0.0,0.0012165450121654502,0.0012165450121654502,0.0,0.0,0.0012165450121654502,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012165450121654502,0.0,0.0,0.0,0.0,0.0,0.0,0.0012165450121654502,0.0012165450121654502,0.0,0.0,0.0,0.0,0.0012165450121654502,0.0012165450121654502
2015,0.0,0.00851581508515815,0.004866180048661801,0.0024330900243309003,0.0036496350364963502,0.0036496350364963502,0.0,0.0,0.009732360097323601,0.004866180048661801,0.006082725060827251,0.004866180048661801,0.0,0.0012165450121654502,0.0024330900243309003,0.00851581508515815,0.00851581508515815,0.00851581508515815,0.0024330900243309003,0.0072992700729927005,0.0036496350364963502,0.0024330900243309003,0.0024330900243309003
2016,0.0,0.0036496350364963502,0.0024330900243309003,0.0012165450121654502,0.0,0.0024330900243309003,0.0,0.0,0.0012165450121654502,0.0024330900243309003,0.0024330900243309003,0.0,0.0,0.0012165450121654502,0.0012165450121654502,0.004866180048661801,0.0024330900243309003,0.0024330900243309003,0.0012165450121654502,0.0012165450121654502,0.0012165450121654502,0.0,0.0012165450121654502
2017,0.0,0.006082725060827251,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.00851581508515815,0.0012165450121654502,0.0036496350364963502,0.0024330900243309003,0.0,0.0,0.0012165450121654502,0.004866180048661801,0.009732360097323601,0.004866180048661801,0.0012165450121654502,0.0072992700729927005,0.0024330900243309003,0.004866180048661801,0.0024330900243309003
2018,0.0,0.00851581508515815,0.0036496350364963502,0.0,0.0012165450121654502,0.004866180048661801,0.0,0.0,0.006082725060827251,0.0012165450121654502,0.006082725060827251,0.0012165450121654502,0.0,0.0024330900243309003,0.0,0.009732360097323601,0.004866180048661801,0.006082725060827251,0.0024330900243309003,0.009732360097323601,0.0024330900243309003,0.0012165450121654502,0.0036496350364963502
