Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,1,0.008928571428571428,1,0.008928571428571428,0.00010890873448050534,0.0012165450121654502
category,526,4.696428571428571,78,0.6964285714285714,0.057285994336745805,0.0948905109489051
collective,103,0.9196428571428571,30,0.26785714285714285,0.01121759965149205,0.0364963503649635
datatype,74,0.6607142857142857,23,0.20535714285714285,0.008059246351557395,0.027980535279805353
enumeration,63,0.5625,8,0.07142857142857142,0.006861250272271836,0.009732360097323601
event,362,3.232142857142857,49,0.4375,0.03942496188194293,0.05961070559610705
historicalRole,23,0.20535714285714285,4,0.03571428571428571,0.0025049008930516227,0.004866180048661801
historicalRoleMixin,9,0.08035714285714286,3,0.026785714285714284,0.000980178610324548,0.0036496350364963502
kind,1218,10.875,92,0.8214285714285714,0.1326508385972555,0.11192214111922141
mixin,82,0.7321428571428571,20,0.17857142857142858,0.008930516227401437,0.024330900243309004
mode,420,3.75,51,0.45535714285714285,0.04574166848181224,0.06204379562043796
phase,290,2.5892857142857144,36,0.32142857142857145,0.03158353299934655,0.043795620437956206
phaseMixin,20,0.17857142857142858,8,0.07142857142857142,0.0021781746896101066,0.009732360097323601
quality,162,1.4464285714285714,37,0.33035714285714285,0.017643214985841864,0.045012165450121655
quantity,39,0.3482142857142857,10,0.08928571428571429,0.004247440644739708,0.012165450121654502
relator,1162,10.375,85,0.7589285714285714,0.1265519494663472,0.10340632603406326
role,1758,15.696428571428571,76,0.6785714285714286,0.1914615552167284,0.09245742092457421
roleMixin,519,4.633928571428571,49,0.4375,0.05652363319538227,0.05961070559610705
situation,73,0.6517857142857143,20,0.17857142857142858,0.00795033761707689,0.024330900243309004
subkind,1594,14.232142857142858,80,0.7142857142857143,0.1736005227619255,0.09732360097323602
type,205,1.8303571428571428,24,0.21428571428571427,0.022326290568503594,0.029197080291970802
none,369,3.294642857142857,19,0.16964285714285715,0.04018732302330647,0.023114355231143552
other,110,0.9821428571428571,19,0.16964285714285715,0.011979960792855586,0.023114355231143552
