stereotype,total_correlation,rank
category,2.868823925471126,7
collective,2.922708085863614,5
datatype,2.7266869906123676,10
enumeration,1.651028331082672,16
event,2.684291420952911,11
kind,2.894438249657412,6
mixin,4.140819406868645,1
mode,3.48603370710239,3
phase,2.8392214285649957,9
quality,2.260568752902079,14
quantity,3.5518644988359593,2
relator,1.6694820637430259,15
role,2.6403432675972667,12
situation,2.560536063329183,13
subkind,2.863878311491095,8
type,3.231330341947796,4
