Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type
abstract,1.0,0.11835485534264989,-0.057248630752526744,-0.047319977111215286,-0.024270898730347042,0.126842116776477,-0.01687600956163173,0.5773302219572307,-0.13248583283389448,-0.042821463667673344,0.025408732550866727,-0.0635660335333623,0.36409671813799777,0.08803164264728909,-0.030239300015789505,-0.1204375567511221,-0.11155945093848585,0.11203970086978662,0.21390057152842468,-0.11645393923288543,0.1873965130842708
category,0.11835485534264989,1.0,0.1313255970301767,0.13196536468205072,-0.06986856171011231,0.11133346751088095,-0.008023557695488867,0.06895522214958646,0.24641082534738917,0.20874053014057908,0.3789464289261341,0.01616144302716329,0.07935059371066147,0.20196928032818962,0.08467355016229094,0.02853145942078476,0.05643273346513467,0.32715349519822623,0.1704592416920216,0.3388692567162925,0.4064302735297507
collective,-0.057248630752526744,0.1313255970301767,1.0,0.16274099188793295,0.0473438834276272,-0.057474247117510834,0.07247674271037972,0.01895076511950837,0.28836835449925413,0.1462956983705494,0.2198558343812959,0.28812594013864445,0.029132435495813038,-0.04608784395018025,0.2883124949985158,0.29504315646952867,0.1678942563385941,0.017638682898161832,-0.2500089802138901,0.21022083977251654,0.15422155162964543
datatype,-0.047319977111215286,0.13196536468205072,0.16274099188793295,1.0,0.1978038376069104,0.06943007240621535,0.02188585859404838,0.042347782795624636,0.12779083995935409,0.11145352834552154,0.06649945067875675,-0.010225318694051648,0.11797462172774653,0.13195001090822647,0.20806602648066316,-0.07385585734168668,-0.07563229246653463,-0.06665451548675393,0.1490310361423189,0.10936799222988877,0.07752984697151685
enumeration,-0.024270898730347042,-0.06986856171011231,0.0473438834276272,0.1978038376069104,1.0,-0.05140880143969822,-0.049151510285127854,-0.042390221902465386,0.1470914920137303,0.06080112265712854,-0.002293485525403731,0.0973916886709489,0.0673361332000718,0.020618654139005595,0.25768093506607914,0.0944594222105023,0.05247466842356116,0.05831896269556503,0.06341663458203903,0.03190497445988983,0.11021636715457267
event,0.126842116776477,0.11133346751088095,-0.057474247117510834,0.06943007240621535,-0.05140880143969822,1.0,0.195559912572061,0.19710306163376734,-0.18732450190693628,-0.056443239627767136,0.18047983418558688,0.09806666378954154,-0.03395615411219918,0.1292323827417668,0.15919178652895946,-0.03911116330262627,-0.023634054552318616,0.3064479516806007,0.4675637384724913,0.03192592188236001,0.317880995722455
historicalRole,-0.01687600956163173,-0.008023557695488867,0.07247674271037972,0.02188585859404838,-0.049151510285127854,0.195559912572061,1.0,0.26523182408590906,-0.026246009719712665,-0.08671865163584655,-0.1658018985445832,-0.03220169082578583,-0.049155997573244674,-0.03236278430382305,0.38754699861108205,0.13203993584803406,0.029618287079934167,0.09130570977603326,0.1988201006972674,-0.04001060478458491,0.030511084239619866
historicalRoleMixin,0.5773302219572307,0.06895522214958646,0.01895076511950837,0.042347782795624636,-0.042390221902465386,0.19710306163376734,0.26523182408590906,1.0,-0.09770578622557445,-0.0747896222232343,-0.0800207692537067,-0.11102095134077694,0.4010796423458227,-0.025763958767101195,0.11166660815710278,-0.07319222403139045,-0.11043822523066393,0.08109547624839064,0.07733034014002199,-0.08595008604011092,0.30468537158481696
kind,-0.13248583283389448,0.24641082534738917,0.28836835449925413,0.12779083995935409,0.1470914920137303,-0.18732450190693628,-0.026246009719712665,-0.09770578622557445,1.0,0.10052228131905216,0.1690943834062303,0.28661010672220644,-0.0041247321411224435,0.17201157234966347,0.11610373776357519,0.3551562843846254,0.42065436390026734,-0.14481814577870905,-0.22599100081312115,0.6197330881915603,-0.08369369872004105
mixin,-0.042821463667673344,0.20874053014057908,0.1462956983705494,0.11145352834552154,0.06080112265712854,-0.056443239627767136,-0.08671865163584655,-0.0747896222232343,0.10052228131905216,1.0,0.2661976396019209,0.21338877951215676,-0.04861839690784744,0.15063828232875218,0.23098385899470616,0.15351734501529002,0.36277440582660037,0.15043323801543768,-0.04990757872042983,0.08918787609520513,0.21342643979536577
mode,0.025408732550866727,0.3789464289261341,0.2198558343812959,0.06649945067875675,-0.002293485525403731,0.18047983418558688,-0.1658018985445832,-0.0800207692537067,0.1690943834062303,0.2661976396019209,1.0,0.10869125524607967,0.027681499487641585,0.20062746233441417,0.1259545133228498,0.13754024051134212,0.25129743980405184,0.29364514290531163,-0.06383742176825942,0.25595299087864115,0.3224565625543584
phase,-0.0635660335333623,0.01616144302716329,0.28812594013864445,-0.010225318694051648,0.0973916886709489,0.09806666378954154,-0.03220169082578583,-0.11102095134077694,0.28661010672220644,0.21338877951215676,0.10869125524607967,1.0,0.1470012586112034,0.13416531434128323,0.2143432398516925,0.2896492664027394,0.40608412935071564,0.08667377986728998,-0.07377767424507489,0.3510514315847144,0.024276219655579898
phaseMixin,0.36409671813799777,0.07935059371066147,0.029132435495813038,0.11797462172774653,0.0673361332000718,-0.03395615411219918,-0.049155997573244674,0.4010796423458227,-0.0041247321411224435,-0.04861839690784744,0.027681499487641585,0.1470012586112034,1.0,0.12258600680365861,-0.08808023915631412,-0.038211749094469075,-0.08559283087057423,0.2114439096221375,-0.022741963048876577,-0.04915797676210627,0.2593720842251783
quality,0.08803164264728909,0.20196928032818962,-0.04608784395018025,0.13195001090822647,0.020618654139005595,0.1292323827417668,-0.03236278430382305,-0.025763958767101195,0.17201157234966347,0.15063828232875218,0.20062746233441417,0.13416531434128323,0.12258600680365861,1.0,0.0072372828477087914,0.11055967142792907,0.07811869594332875,0.026520822338427927,0.1896864567657959,0.3164449908212236,0.12668832590483148
quantity,-0.030239300015789505,0.08467355016229094,0.2883124949985158,0.20806602648066316,0.25768093506607914,0.15919178652895946,0.38754699861108205,0.11166660815710278,0.11610373776357519,0.23098385899470616,0.1259545133228498,0.2143432398516925,-0.08808023915631412,0.0072372828477087914,1.0,0.20603413693008693,0.28498004187495385,0.05806054929308488,0.1754106717332211,0.12241858678587736,0.11785435670166482
relator,-0.1204375567511221,0.02853145942078476,0.29504315646952867,-0.07385585734168668,0.0944594222105023,-0.03911116330262627,0.13203993584803406,-0.07319222403139045,0.3551562843846254,0.15351734501529002,0.13754024051134212,0.2896492664027394,-0.038211749094469075,0.11055967142792907,0.20603413693008693,1.0,0.4347050381591875,0.19625442397771442,-0.1287108265434565,0.24590209650558437,0.12298141822893159
role,-0.11155945093848585,0.05643273346513467,0.1678942563385941,-0.07563229246653463,0.05247466842356116,-0.023634054552318616,0.029618287079934167,-0.11043822523066393,0.42065436390026734,0.36277440582660037,0.25129743980405184,0.40608412935071564,-0.08559283087057423,0.07811869594332875,0.28498004187495385,0.4347050381591875,1.0,0.12876901785377923,-0.1620919432301167,0.25290411494330994,0.033093364083874956
roleMixin,0.11203970086978662,0.32715349519822623,0.017638682898161832,-0.06665451548675393,0.05831896269556503,0.3064479516806007,0.09130570977603326,0.08109547624839064,-0.14481814577870905,0.15043323801543768,0.29364514290531163,0.08667377986728998,0.2114439096221375,0.026520822338427927,0.05806054929308488,0.19625442397771442,0.12876901785377923,1.0,0.18391440035202336,0.00524258782019184,0.3840390276982241
situation,0.21390057152842468,0.1704592416920216,-0.2500089802138901,0.1490310361423189,0.06341663458203903,0.4675637384724913,0.1988201006972674,0.07733034014002199,-0.22599100081312115,-0.04990757872042983,-0.06383742176825942,-0.07377767424507489,-0.022741963048876577,0.1896864567657959,0.1754106717332211,-0.1287108265434565,-0.1620919432301167,0.18391440035202336,1.0,-0.1001664333852743,0.11040341021274704
subkind,-0.11645393923288543,0.3388692567162925,0.21022083977251654,0.10936799222988877,0.03190497445988983,0.03192592188236001,-0.04001060478458491,-0.08595008604011092,0.6197330881915603,0.08918787609520513,0.25595299087864115,0.3510514315847144,-0.04915797676210627,0.3164449908212236,0.12241858678587736,0.24590209650558437,0.25290411494330994,0.00524258782019184,-0.1001664333852743,1.0,0.07224661996457858
type,0.1873965130842708,0.4064302735297507,0.15422155162964543,0.07752984697151685,0.11021636715457267,0.317880995722455,0.030511084239619866,0.30468537158481696,-0.08369369872004105,0.21342643979536577,0.3224565625543584,0.024276219655579898,0.2593720842251783,0.12668832590483148,0.11785435670166482,0.12298141822893159,0.033093364083874956,0.3840390276982241,0.11040341021274704,0.07224661996457858,1.0
