Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.021052631578947368,0.041237113402061855
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.034482758620689655,0.06666666666666667
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.03225806451612903,0.0625
"('abstract', 'historicalRole')",0.1,0.18181818181818182
"('abstract', 'historicalRoleMixin')",0.3333333333333333,0.5
"('abstract', 'kind')",0.008928571428571428,0.017699115044247787
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.03076923076923077,0.05970149253731343
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.1111111111111111,0.2
"('abstract', 'quality')",0.0392156862745098,0.07547169811320754
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.00980392156862745,0.019417475728155338
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.015873015873015872,0.03125
"('abstract', 'situation')",0.04,0.07692307692307693
"('abstract', 'subkind')",0.010101010101010102,0.02
"('abstract', 'type')",0.06060606060606061,0.11428571428571428
"('category', 'collective')",0.27184466019417475,0.42748091603053434
"('category', 'datatype')",0.23,0.37398373983739835
"('category', 'enumeration')",0.06060606060606061,0.11428571428571428
"('category', 'event')",0.44036697247706424,0.6114649681528662
"('category', 'historicalRole')",0.07216494845360824,0.1346153846153846
"('category', 'historicalRoleMixin')",0.052083333333333336,0.09900990099009901
"('category', 'kind')",0.6220472440944882,0.7669902912621359
"('category', 'mixin')",0.20202020202020202,0.33613445378151263
"('category', 'mode')",0.5533980582524272,0.7125
"('category', 'phase')",0.3333333333333333,0.5
"('category', 'phaseMixin')",0.08421052631578947,0.1553398058252427
"('category', 'quality')",0.4174757281553398,0.589041095890411
"('category', 'quantity')",0.1134020618556701,0.2037037037037037
"('category', 'relator')",0.5806451612903226,0.7346938775510204
"('category', 'role')",0.5454545454545454,0.7058823529411765
"('category', 'roleMixin')",0.5096153846153846,0.6751592356687898
"('category', 'situation')",0.21428571428571427,0.35294117647058826
"('category', 'subkind')",0.6782608695652174,0.8082901554404145
"('category', 'type')",0.30612244897959184,0.46875
"('collective', 'datatype')",0.23076923076923078,0.375
"('collective', 'enumeration')",0.06976744186046512,0.13043478260869565
"('collective', 'event')",0.18072289156626506,0.30612244897959184
"('collective', 'historicalRole')",0.07142857142857142,0.13333333333333333
"('collective', 'historicalRoleMixin')",0.024390243902439025,0.047619047619047616
"('collective', 'kind')",0.2894736842105263,0.4489795918367347
"('collective', 'mixin')",0.17647058823529413,0.3
"('collective', 'mode')",0.2948717948717949,0.45544554455445546
"('collective', 'phase')",0.35,0.5185185185185185
"('collective', 'phaseMixin')",0.07317073170731707,0.13636363636363635
"('collective', 'quality')",0.16,0.27586206896551724
"('collective', 'quantity')",0.1951219512195122,0.32653061224489793
"('collective', 'relator')",0.3173076923076923,0.48175182481751827
"('collective', 'role')",0.28,0.4375
"('collective', 'roleMixin')",0.1951219512195122,0.32653061224489793
"('collective', 'situation')",0.01694915254237288,0.03333333333333333
"('collective', 'subkind')",0.30097087378640774,0.4626865671641791
"('collective', 'type')",0.1896551724137931,0.3188405797101449
"('datatype', 'enumeration')",0.11764705882352941,0.21052631578947367
"('datatype', 'event')",0.21621621621621623,0.35555555555555557
"('datatype', 'historicalRole')",0.08823529411764706,0.16216216216216217
"('datatype', 'historicalRoleMixin')",0.0625,0.11764705882352941
"('datatype', 'kind')",0.23008849557522124,0.37410071942446044
"('datatype', 'mixin')",0.15555555555555556,0.2692307692307692
"('datatype', 'mode')",0.2077922077922078,0.34408602150537637
"('datatype', 'phase')",0.15873015873015872,0.273972602739726
"('datatype', 'phaseMixin')",0.09090909090909091,0.16666666666666666
"('datatype', 'quality')",0.2153846153846154,0.35443037974683544
"('datatype', 'quantity')",0.17142857142857143,0.2926829268292683
"('datatype', 'relator')",0.17272727272727273,0.29457364341085274
"('datatype', 'role')",0.18811881188118812,0.31666666666666665
"('datatype', 'roleMixin')",0.13924050632911392,0.24444444444444444
"('datatype', 'situation')",0.18181818181818182,0.3076923076923077
"('datatype', 'subkind')",0.22330097087378642,0.36507936507936506
"('datatype', 'type')",0.17307692307692307,0.29508196721311475
"('enumeration', 'event')",0.058823529411764705,0.1111111111111111
"('enumeration', 'historicalRole')",0.05555555555555555,0.10526315789473684
"('enumeration', 'historicalRoleMixin')",0.0,0.0
"('enumeration', 'kind')",0.09009009009009009,0.1652892561983471
"('enumeration', 'mixin')",0.0625,0.11764705882352941
"('enumeration', 'mode')",0.056338028169014086,0.10666666666666667
"('enumeration', 'phase')",0.1,0.18181818181818182
"('enumeration', 'phaseMixin')",0.058823529411764705,0.1111111111111111
"('enumeration', 'quality')",0.07017543859649122,0.13114754098360656
"('enumeration', 'quantity')",0.15,0.2608695652173913
"('enumeration', 'relator')",0.07766990291262135,0.14414414414414414
"('enumeration', 'role')",0.07368421052631578,0.13725490196078433
"('enumeration', 'roleMixin')",0.07462686567164178,0.1388888888888889
"('enumeration', 'situation')",0.0625,0.11764705882352941
"('enumeration', 'subkind')",0.09090909090909091,0.16666666666666666
"('enumeration', 'type')",0.10256410256410256,0.18604651162790697
"('event', 'historicalRole')",0.14516129032258066,0.2535211267605634
"('event', 'historicalRoleMixin')",0.0967741935483871,0.17647058823529413
"('event', 'kind')",0.36220472440944884,0.5317919075144508
"('event', 'mixin')",0.13157894736842105,0.23255813953488372
"('event', 'mode')",0.42696629213483145,0.5984251968503937
"('event', 'phase')",0.27380952380952384,0.42990654205607476
"('event', 'phaseMixin')",0.04477611940298507,0.08571428571428572
"('event', 'quality')",0.32941176470588235,0.49557522123893805
"('event', 'quantity')",0.13636363636363635,0.24
"('event', 'relator')",0.39316239316239315,0.5644171779141104
"('event', 'role')",0.3508771929824561,0.5194805194805194
"('event', 'roleMixin')",0.4418604651162791,0.6129032258064516
"('event', 'situation')",0.3870967741935484,0.5581395348837209
"('event', 'subkind')",0.415929203539823,0.5875
"('event', 'type')",0.35714285714285715,0.5263157894736842
"('historicalRole', 'historicalRoleMixin')",0.25,0.4
"('historicalRole', 'kind')",0.08108108108108109,0.15
"('historicalRole', 'mixin')",0.03125,0.06060606060606061
"('historicalRole', 'mode')",0.07246376811594203,0.13513513513513514
"('historicalRole', 'phase')",0.08,0.14814814814814814
"('historicalRole', 'phaseMixin')",0.0,0.0
"('historicalRole', 'quality')",0.05263157894736842,0.1
"('historicalRole', 'quantity')",0.15789473684210525,0.2727272727272727
"('historicalRole', 'relator')",0.0891089108910891,0.16363636363636364
"('historicalRole', 'role')",0.08602150537634409,0.15841584158415842
"('historicalRole', 'roleMixin')",0.109375,0.19718309859154928
"('historicalRole', 'situation')",0.06451612903225806,0.12121212121212122
"('historicalRole', 'subkind')",0.08080808080808081,0.14953271028037382
"('historicalRole', 'type')",0.13513513513513514,0.23809523809523808
"('historicalRoleMixin', 'kind')",0.02631578947368421,0.05128205128205128
"('historicalRoleMixin', 'mixin')",0.07142857142857142,0.13333333333333333
"('historicalRoleMixin', 'mode')",0.04411764705882353,0.08450704225352113
"('historicalRoleMixin', 'phase')",0.0,0.0
"('historicalRoleMixin', 'phaseMixin')",0.16666666666666666,0.2857142857142857
"('historicalRoleMixin', 'quality')",0.05555555555555555,0.10526315789473684
"('historicalRoleMixin', 'quantity')",0.05555555555555555,0.10526315789473684
"('historicalRoleMixin', 'relator')",0.028846153846153848,0.056074766355140186
"('historicalRoleMixin', 'role')",0.020833333333333332,0.04081632653061224
"('historicalRoleMixin', 'roleMixin')",0.0625,0.11764705882352941
"('historicalRoleMixin', 'situation')",0.07142857142857142,0.13333333333333333
"('historicalRoleMixin', 'subkind')",0.0297029702970297,0.057692307692307696
"('historicalRoleMixin', 'type')",0.18181818181818182,0.3076923076923077
"('kind', 'mixin')",0.17391304347826086,0.2962962962962963
"('kind', 'mode')",0.4666666666666667,0.6363636363636364
"('kind', 'phase')",0.39285714285714285,0.5641025641025641
"('kind', 'phaseMixin')",0.05309734513274336,0.10084033613445378
"('kind', 'quality')",0.36134453781512604,0.5308641975308642
"('kind', 'quantity')",0.11711711711711711,0.20967741935483872
"('kind', 'relator')",0.7096774193548387,0.8301886792452831
"('kind', 'role')",0.75,0.8571428571428571
"('kind', 'roleMixin')",0.384,0.5549132947976878
"('kind', 'situation')",0.125,0.2222222222222222
"('kind', 'subkind')",0.7563025210084033,0.861244019138756
"('kind', 'type')",0.19008264462809918,0.3194444444444444
"('mixin', 'mode')",0.2191780821917808,0.3595505617977528
"('mixin', 'phase')",0.21052631578947367,0.34782608695652173
"('mixin', 'phaseMixin')",0.03225806451612903,0.0625
"('mixin', 'quality')",0.19047619047619047,0.32
"('mixin', 'quantity')",0.15625,0.2702702702702703
"('mixin', 'relator')",0.16822429906542055,0.288
"('mixin', 'role')",0.23404255319148937,0.3793103448275862
"('mixin', 'roleMixin')",0.2112676056338028,0.3488372093023256
"('mixin', 'situation')",0.09090909090909091,0.16666666666666666
"('mixin', 'subkind')",0.1619047619047619,0.2786885245901639
"('mixin', 'type')",0.2127659574468085,0.3508771929824561
"('mode', 'phase')",0.3253012048192771,0.4909090909090909
"('mode', 'phaseMixin')",0.08955223880597014,0.1643835616438356
"('mode', 'quality')",0.36470588235294116,0.5344827586206896
"('mode', 'quantity')",0.09859154929577464,0.1794871794871795
"('mode', 'relator')",0.4954954954954955,0.6626506024096386
"('mode', 'role')",0.4672897196261682,0.6369426751592356
"('mode', 'roleMixin')",0.45977011494252873,0.6299212598425197
"('mode', 'situation')",0.14102564102564102,0.24719101123595505
"('mode', 'subkind')",0.5092592592592593,0.6748466257668712
"('mode', 'type')",0.32432432432432434,0.4897959183673469
"('phase', 'phaseMixin')",0.10416666666666667,0.18867924528301888
"('phase', 'quality')",0.24675324675324675,0.3958333333333333
"('phase', 'quantity')",0.16,0.27586206896551724
"('phase', 'relator')",0.35185185185185186,0.5205479452054794
"('phase', 'role')",0.3979591836734694,0.5693430656934306
"('phase', 'roleMixin')",0.27380952380952384,0.42990654205607476
"('phase', 'situation')",0.09523809523809523,0.17391304347826086
"('phase', 'subkind')",0.4158415841584158,0.5874125874125874
