Stereotype,Stereotype2,Absolute Value,Sign,Classification
collective,category,0.1313255970301767,positive,very_weak
event,category,0.11133346751088095,positive,very_weak
kind,category,0.24641082534738917,positive,weak
mode,category,0.3789464289261341,positive,weak
phase,category,0.01616144302716329,positive,very_weak
quality,category,0.20196928032818962,positive,weak
relator,category,0.02853145942078476,positive,very_weak
role,category,0.05643273346513467,positive,very_weak
roleMixin,category,0.32715349519822623,positive,weak
subkind,category,0.3388692567162925,positive,weak
type,category,0.4064302735297507,positive,moderate
category,collective,0.1313255970301767,positive,very_weak
event,collective,0.057474247117510834,negative,very_weak
kind,collective,0.28836835449925413,positive,weak
mode,collective,0.2198558343812959,positive,weak
phase,collective,0.28812594013864445,positive,weak
quality,collective,0.04608784395018025,negative,very_weak
relator,collective,0.29504315646952867,positive,weak
role,collective,0.1678942563385941,positive,very_weak
roleMixin,collective,0.017638682898161832,positive,very_weak
subkind,collective,0.21022083977251654,positive,weak
type,collective,0.15422155162964543,positive,very_weak
category,event,0.11133346751088095,positive,very_weak
collective,event,0.057474247117510834,negative,very_weak
kind,event,0.18732450190693628,negative,very_weak
mode,event,0.18047983418558688,positive,very_weak
phase,event,0.09806666378954154,positive,very_weak
quality,event,0.1292323827417668,positive,very_weak
relator,event,0.03911116330262627,negative,very_weak
role,event,0.023634054552318616,negative,very_weak
roleMixin,event,0.3064479516806007,positive,weak
subkind,event,0.03192592188236001,positive,very_weak
type,event,0.317880995722455,positive,weak
category,kind,0.24641082534738917,positive,weak
collective,kind,0.28836835449925413,positive,weak
event,kind,0.18732450190693628,negative,very_weak
mode,kind,0.1690943834062303,positive,very_weak
phase,kind,0.28661010672220644,positive,weak
quality,kind,0.17201157234966347,positive,very_weak
relator,kind,0.3551562843846254,positive,weak
role,kind,0.42065436390026734,positive,moderate
roleMixin,kind,0.14481814577870905,negative,very_weak
subkind,kind,0.6197330881915603,positive,strong
type,kind,0.08369369872004105,negative,very_weak
category,mode,0.3789464289261341,positive,weak
collective,mode,0.2198558343812959,positive,weak
event,mode,0.18047983418558688,positive,very_weak
kind,mode,0.1690943834062303,positive,very_weak
phase,mode,0.10869125524607967,positive,very_weak
quality,mode,0.20062746233441417,positive,weak
relator,mode,0.13754024051134212,positive,very_weak
role,mode,0.25129743980405184,positive,weak
roleMixin,mode,0.29364514290531163,positive,weak
subkind,mode,0.25595299087864115,positive,weak
type,mode,0.3224565625543584,positive,weak
category,phase,0.01616144302716329,positive,very_weak
collective,phase,0.28812594013864445,positive,weak
event,phase,0.09806666378954154,positive,very_weak
kind,phase,0.28661010672220644,positive,weak
mode,phase,0.10869125524607967,positive,very_weak
quality,phase,0.13416531434128323,positive,very_weak
relator,phase,0.2896492664027394,positive,weak
role,phase,0.40608412935071564,positive,moderate
roleMixin,phase,0.08667377986728998,positive,very_weak
subkind,phase,0.3510514315847144,positive,weak
type,phase,0.024276219655579898,positive,very_weak
category,quality,0.20196928032818962,positive,weak
collective,quality,0.04608784395018025,negative,very_weak
event,quality,0.1292323827417668,positive,very_weak
kind,quality,0.17201157234966347,positive,very_weak
mode,quality,0.20062746233441417,positive,weak
phase,quality,0.13416531434128323,positive,very_weak
relator,quality,0.11055967142792907,positive,very_weak
role,quality,0.07811869594332875,positive,very_weak
roleMixin,quality,0.026520822338427927,positive,very_weak
subkind,quality,0.3164449908212236,positive,weak
type,quality,0.12668832590483148,positive,very_weak
category,relator,0.02853145942078476,positive,very_weak
collective,relator,0.29504315646952867,positive,weak
event,relator,0.03911116330262627,negative,very_weak
kind,relator,0.3551562843846254,positive,weak
mode,relator,0.13754024051134212,positive,very_weak
phase,relator,0.2896492664027394,positive,weak
quality,relator,0.11055967142792907,positive,very_weak
role,relator,0.4347050381591875,positive,moderate
roleMixin,relator,0.19625442397771442,positive,very_weak
subkind,relator,0.24590209650558437,positive,weak
type,relator,0.12298141822893159,positive,very_weak
category,role,0.05643273346513467,positive,very_weak
collective,role,0.1678942563385941,positive,very_weak
event,role,0.023634054552318616,negative,very_weak
kind,role,0.42065436390026734,positive,moderate
mode,role,0.25129743980405184,positive,weak
phase,role,0.40608412935071564,positive,moderate
quality,role,0.07811869594332875,positive,very_weak
relator,role,0.4347050381591875,positive,moderate
roleMixin,role,0.12876901785377923,positive,very_weak
subkind,role,0.25290411494330994,positive,weak
type,role,0.033093364083874956,positive,very_weak
category,roleMixin,0.32715349519822623,positive,weak
collective,roleMixin,0.017638682898161832,positive,very_weak
event,roleMixin,0.3064479516806007,positive,weak
kind,roleMixin,0.14481814577870905,negative,very_weak
mode,roleMixin,0.29364514290531163,positive,weak
phase,roleMixin,0.08667377986728998,positive,very_weak
quality,roleMixin,0.026520822338427927,positive,very_weak
relator,roleMixin,0.19625442397771442,positive,very_weak
role,roleMixin,0.12876901785377923,positive,very_weak
subkind,roleMixin,0.00524258782019184,positive,very_weak
type,roleMixin,0.3840390276982241,positive,weak
category,subkind,0.3388692567162925,positive,weak
collective,subkind,0.21022083977251654,positive,weak
event,subkind,0.03192592188236001,positive,very_weak
kind,subkind,0.6197330881915603,positive,strong
mode,subkind,0.25595299087864115,positive,weak
phase,subkind,0.3510514315847144,positive,weak
quality,subkind,0.3164449908212236,positive,weak
relator,subkind,0.24590209650558437,positive,weak
role,subkind,0.25290411494330994,positive,weak
roleMixin,subkind,0.00524258782019184,positive,very_weak
type,subkind,0.07224661996457858,positive,very_weak
category,type,0.4064302735297507,positive,moderate
collective,type,0.15422155162964543,positive,very_weak
event,type,0.317880995722455,positive,weak
kind,type,0.08369369872004105,negative,very_weak
mode,type,0.3224565625543584,positive,weak
phase,type,0.024276219655579898,positive,very_weak
quality,type,0.12668832590483148,positive,very_weak
relator,type,0.12298141822893159,positive,very_weak
role,type,0.033093364083874956,positive,very_weak
roleMixin,type,0.3840390276982241,positive,weak
subkind,type,0.07224661996457858,positive,very_weak
