year,category,period,predicted,a (quad),b (linear),intercept
2015,none (occurrence),2015-2018,1.2525449235690758,0.24785341250333204,-999.9114812990266,1008482.2655811209
2016,none (occurrence),2015-2018,0.4381694255862385,0.24785341250333204,-999.9114812990266,1008482.2655811209
2017,none (occurrence),2015-2018,0.11950075230561197,0.24785341250333204,-999.9114812990266,1008482.2655811209
2018,none (occurrence),2015-2018,0.29653890430927277,0.24785341250333204,-999.9114812990266,1008482.2655811209
2015,none (model-wise),2015-2018,0.133004926101421,-0.0246305419526891,99.34482791189107,-100174.1530376773
2016,none (model-wise),2015-2018,0.19211822671059053,-0.0246305419526891,99.34482791189107,-100174.1530376773
2017,none (model-wise),2015-2018,0.2019704434205778,-0.0246305419526891,99.34482791189107,-100174.1530376773
2018,none (model-wise),2015-2018,0.16256157618772704,-0.0246305419526891,99.34482791189107,-100174.1530376773
2019,none (occurrence),2019-2024,0.20896824696683325,-0.02987518808967593,120.74163173192275,-121995.0939020856
2020,none (occurrence),2019-2024,0.28471528468071483,-0.02987518808967593,120.74163173192275,-121995.0939020856
2021,none (occurrence),2019-2024,0.30071194624179043,-0.02987518808967593,120.74163173192275,-121995.0939020856
2022,none (occurrence),2019-2024,0.2569582315918524,-0.02987518808967593,120.74163173192275,-121995.0939020856
2023,none (occurrence),2019-2024,0.15345414077455644,-0.02987518808967593,120.74163173192275,-121995.0939020856
2024,none (occurrence),2019-2024,-0.009800326224649325,-0.02987518808967593,120.74163173192275,-121995.0939020856
2019,none (model-wise),2019-2024,0.035186488123144954,-0.052779732599788076,213.40253349638465,-215710.43638250776
2020,none (model-wise),2019-2024,0.2603800139622763,-0.052779732599788076,213.40253349638465,-215710.43638250776
2021,none (model-wise),2019-2024,0.38001407458796166,-0.052779732599788076,213.40253349638465,-215710.43638250776
2022,none (model-wise),2019-2024,0.3940886700293049,-0.052779732599788076,213.40253349638465,-215710.43638250776
2023,none (model-wise),2019-2024,0.30260380025720224,-0.052779732599788076,213.40253349638465,-215710.43638250776
2024,none (model-wise),2019-2024,0.10555946530075744,-0.052779732599788076,213.40253349638465,-215710.43638250776
2015,other (occurrence),2015-2018,0.10887846325931605,-0.01327786141298759,53.55669660465567,-54005.52992437038
2016,other (occurrence),2015-2018,0.14251571215572767,-0.01327786141298759,53.55669660465567,-54005.52992437038
2017,other (occurrence),2015-2018,0.14959723823994864,-0.01327786141298759,53.55669660465567,-54005.52992437038
2018,other (occurrence),2015-2018,0.13012304149015108,-0.01327786141298759,53.55669660465567,-54005.52992437038
2015,other (model-wise),2015-2018,0.18719211814459413,0.049261083779782666,-198.63054201675334,200229.64546610802
2016,other (model-wise),2015-2018,0.12807881768094376,0.049261083779782666,-198.63054201675334,200229.64546610802
2017,other (model-wise),2015-2018,0.16748768478282727,0.049261083779782666,-198.63054201675334,200229.64546610802
2018,other (model-wise),2015-2018,0.3054187194502447,0.049261083779782666,-198.63054201675334,200229.64546610802
2019,other (occurrence),2019-2024,0.09642256477491173,-0.0020549071191471313,8.290285667538003,-8361.447101080732
2020,other (occurrence),2019-2024,0.08693837807913951,-0.0020549071191471313,8.290285667538003,-8361.447101080732
2021,other (occurrence),2019-2024,0.0733443771423481,-0.0020549071191471313,8.290285667538003,-8361.447101080732
2022,other (occurrence),2019-2024,0.05564056196817546,-0.0020549071191471313,8.290285667538003,-8361.447101080732
2023,other (occurrence),2019-2024,0.0338269325584406,-0.0020549071191471313,8.290285667538003,-8361.447101080732
2024,other (occurrence),2019-2024,0.007903488904048572,-0.0020549071191471313,8.290285667538003,-8361.447101080732
2019,other (model-wise),2019-2024,0.1513019002013607,-0.02638986629563078,106.65763548525231,-107766.99298010042
2020,other (model-wise),2019-2024,0.22026741740410216,-0.02638986629563078,106.65763548525231,-107766.99298010042
2021,other (model-wise),2019-2024,0.23645320202922449,-0.02638986629563078,106.65763548525231,-107766.99298010042
2022,other (model-wise),2019-2024,0.19985925404762384,-0.02638986629563078,106.65763548525231,-107766.99298010042
2023,other (model-wise),2019-2024,0.11048557345930021,-0.02638986629563078,106.65763548525231,-107766.99298010042
2024,other (model-wise),2019-2024,-0.03166783970664255,-0.02638986629563078,106.65763548525231,-107766.99298010042
