Stereotype,Stereotype2,Absolute Value,Sign,Classification
collective,category,0.15964024811538646,positive,very_weak
datatype,category,0.10320871374653917,positive,very_weak
kind,category,0.21081851067789195,negative,weak
mode,category,0.1516350793151491,positive,very_weak
phase,category,0.23307361127050977,positive,weak
relator,category,0.06641435771628686,positive,very_weak
role,category,0.2344036154692477,positive,weak
roleMixin,category,0.020239224690630542,negative,very_weak
subkind,category,0.056407607481776624,positive,very_weak
characterization,category,0.13003912165257484,positive,very_weak
componentOf,category,0.09555330859059093,negative,very_weak
derivation,category,0.12939849425475897,positive,very_weak
material,category,0.09202290406282428,positive,very_weak
mediation,category,0.06641435771628686,positive,very_weak
memberOf,category,0.027602622373694166,negative,very_weak
subCollectionOf,category,0.26549712202679576,negative,weak
none_r,category,0.1973324407336478,positive,very_weak
other_r,category,0.1933816959571483,negative,very_weak
category,collective,0.15964024811538646,positive,very_weak
datatype,collective,0.07701147556485244,negative,very_weak
kind,collective,0.11878277418329972,negative,very_weak
mode,collective,0.120761472884912,positive,very_weak
phase,collective,0.10364146350020939,positive,very_weak
relator,collective,0.08089377861617926,negative,very_weak
role,collective,0.0847458633121878,positive,very_weak
roleMixin,collective,0.05737391592521976,negative,very_weak
subkind,collective,0.08210372296281489,negative,very_weak
characterization,collective,0.010257624248277728,positive,very_weak
componentOf,collective,0.23554208215044742,positive,weak
derivation,collective,0.07834389928024531,negative,very_weak
material,collective,0.021490059564796982,negative,very_weak
mediation,collective,0.08089377861617926,negative,very_weak
memberOf,collective,0.5556712842424802,positive,moderate
subCollectionOf,collective,0.27923593886113035,positive,weak
none_r,collective,0.16463819352454367,negative,very_weak
other_r,collective,0.42846226372129004,positive,moderate
category,datatype,0.10320871374653917,positive,very_weak
collective,datatype,0.07701147556485244,negative,very_weak
kind,datatype,0.07938841860374447,positive,very_weak
mode,datatype,0.047828670265295956,positive,very_weak
phase,datatype,0.3480168066934192,positive,weak
relator,datatype,0.032038710455563564,negative,very_weak
role,datatype,0.22884793182545404,negative,weak
roleMixin,datatype,0.19265539421634423,negative,very_weak
subkind,datatype,0.12272892320802117,negative,very_weak
characterization,datatype,0.22242869567200224,positive,weak
componentOf,datatype,0.021323100700240044,negative,very_weak
derivation,datatype,0.2739400455803429,positive,weak
material,datatype,0.23548018175333427,positive,weak
mediation,datatype,0.032038710455563564,negative,very_weak
memberOf,datatype,0.08892972917998876,negative,very_weak
subCollectionOf,datatype,0.00829454336322399,negative,very_weak
none_r,datatype,0.4445893712684867,positive,moderate
other_r,datatype,0.0932885655635502,positive,very_weak
category,kind,0.21081851067789195,negative,weak
collective,kind,0.11878277418329972,negative,very_weak
datatype,kind,0.07938841860374447,positive,very_weak
mode,kind,0.3227486121839514,negative,weak
phase,kind,0.137292411841319,positive,very_weak
relator,kind,0.04941662111074008,negative,very_weak
role,kind,0.04941662111074008,negative,very_weak
roleMixin,kind,0.09600307214746386,positive,very_weak
subkind,kind,0.2803059552906941,positive,weak
characterization,kind,0.2631806779839076,negative,weak
componentOf,kind,0.14388861576723855,positive,very_weak
derivation,kind,0.1579345138264476,positive,very_weak
material,kind,0.22208045364497178,positive,weak
mediation,kind,0.04941662111074008,negative,very_weak
memberOf,kind,0.181848241863327,negative,very_weak
subCollectionOf,kind,0.05597170785495563,positive,very_weak
none_r,kind,0.2480079363809483,negative,weak
other_r,kind,0.16547190813232432,negative,very_weak
category,mode,0.1516350793151491,positive,very_weak
collective,mode,0.120761472884912,positive,very_weak
datatype,mode,0.047828670265295956,positive,very_weak
kind,mode,0.3227486121839514,negative,weak
phase,mode,0.06436746403319897,negative,very_weak
relator,mode,0.46412014517526506,negative,moderate
role,mode,0.25837616329344654,negative,weak
roleMixin,mode,0.03098485830098972,negative,very_weak
subkind,mode,0.30265777968149377,negative,weak
characterization,mode,0.678467823601339,positive,strong
componentOf,mode,0.08637812294917968,negative,very_weak
derivation,mode,0.2502318034804895,negative,weak
