stereotype,total_correlation,rank
category,2.1185812874082077,5
collective,1.628980036694363,13
datatype,1.41845556958409,14
event,2.2937818494536772,3
kind,2.8396483174798592,1
mode,1.8172553829970346,11
phase,1.7653644827791564,12
quality,2.074642639764616,6
relator,1.909880312198324,10
role,2.0213655229526606,8
roleMixin,1.9810330951105022,9
situation,2.536320261123305,2
subkind,2.060521279454544,7
type,2.184431953305123,4
