Stereotype,Shannon Entropy,Gini Coefficient,Simpson Index
abstract,0.99999999711461,0.9789473684210527,0.5
category,5.560316997387239,0.6193275831719768,0.0274605429469469
collective,4.107258904285207,0.8552631578947368,0.0771484375
datatype,4.024997352803338,0.8660526315789474,0.07718750000000002
enumeration,2.0936189868903265,0.9646315789473684,0.27440000000000003
event,4.80992152208018,0.7620378176562688,0.05827647419214636
historicalRole,2.5156284014267953,0.9523219814241486,0.23106497500961168
historicalRoleMixin,2.4613201315548383,0.9497076023391813,0.19135802469135801
kind,5.562932901280156,0.5898390227194885,0.037584521059095335
mixin,3.826874860224213,0.8664819944598338,0.074792243767313
mode,4.726892965558219,0.7720052820222599,0.0640664945208823
phase,4.800695105492579,0.7719617224880383,0.042809917355371895
phaseMixin,2.7016094855174675,0.9431578947368421,0.19
quality,4.8686316144291695,0.7573954649469523,0.050164820572107034
quantity,2.873140667971573,0.934412955465587,0.14792899408284027
relator,5.540896294501793,0.6215422276621787,0.030573958896700924
role,5.638563243723644,0.5947486165077123,0.02429820478557022
roleMixin,4.368046237475593,0.8270676691729323,0.07760204081632652
situation,3.820818439005029,0.8822521419828642,0.08761492698756085
subkind,5.352106745820865,0.6752772736438798,0.03426806711586735
type,4.263258061669308,0.8424316605467156,0.060873745568174986
