Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,1,0.012195121951219513,1,0.012195121951219513,0.00022461814914645105,0.0016286644951140066
category,270,3.292682926829268,59,0.7195121951219512,0.06064690026954178,0.09609120521172639
collective,62,0.7560975609756098,23,0.2804878048780488,0.013926325247079964,0.03745928338762215
datatype,78,0.9512195121951219,20,0.24390243902439024,0.01752021563342318,0.03257328990228013
enumeration,38,0.4634146341463415,4,0.04878048780487805,0.008535489667565139,0.006514657980456026
event,320,3.902439024390244,37,0.45121951219512196,0.07187780772686433,0.06026058631921824
historicalRole,23,0.2804878048780488,4,0.04878048780487805,0.005166217430368374,0.006514657980456026
historicalRoleMixin,9,0.10975609756097561,3,0.036585365853658534,0.0020215633423180594,0.004885993485342019
kind,878,10.707317073170731,72,0.8780487804878049,0.197214734950584,0.11726384364820847
mixin,16,0.1951219512195122,13,0.15853658536585366,0.0035938903863432167,0.021172638436482084
mode,247,3.0121951219512195,41,0.5,0.05548068283917341,0.06677524429967427
phase,195,2.3780487804878048,32,0.3902439024390244,0.04380053908355795,0.05211726384364821
phaseMixin,20,0.24390243902439024,8,0.0975609756097561,0.004492362982929021,0.013029315960912053
quality,238,2.902439024390244,40,0.4878048780487805,0.05345911949685535,0.06514657980456026
quantity,11,0.13414634146341464,7,0.08536585365853659,0.0024707996406109615,0.011400651465798045
relator,312,3.8048780487804876,63,0.7682926829268293,0.07008086253369272,0.10260586319218241
role,400,4.878048780487805,58,0.7073170731707317,0.08984725965858041,0.09446254071661238
roleMixin,234,2.8536585365853657,35,0.4268292682926829,0.05256064690026954,0.057003257328990226
situation,62,0.7560975609756098,15,0.18292682926829268,0.013926325247079964,0.024429967426710098
subkind,964,11.75609756097561,61,0.7439024390243902,0.2165318957771788,0.0993485342019544
type,74,0.9024390243902439,18,0.21951219512195122,0.016621743036837375,0.029315960912052116
