stereotype,total_correlation,rank
category,2.3000500866240086,9
collective,2.039267696408004,12
datatype,1.1175274232883377,14
event,2.718516938508851,2
kind,3.196870189110379,1
mode,2.4012357074218507,7
phase,2.182806941237654,11
quality,2.258030885606606,10
relator,2.4107196849895507,6
role,2.4155426562890994,4
roleMixin,2.0084162384419235,13
situation,2.4012063404605546,8
subkind,2.564261628160465,3
type,2.4131841464518358,5
