Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
abstract,2,0.021052631578947368,0.0,0.0,0.1443214031708876,0.020828667413213885,6.7799688899733175,44.913284772806115,0.0,0.0,0.0,0,1,1,1.0,0.0
category,299,3.1473684210526316,1.0,0.0,4.013192131735809,16.105711086226204,1.8104776955443682,2.9801711788816063,0.0,4.0,4.0,0,17,17,1.0,16.0
collective,64,0.6736842105263158,0.0,0.0,1.703826140261207,2.9030235162374023,3.637060080194189,14.45347632490179,0.0,0.5,0.5,0,10,10,1.0,9.0
datatype,80,0.8421052631578947,0.0,0.0,2.130406960791535,4.538633818589025,3.447500697430091,13.719414454755775,0.0,0.0,0.0,0,13,13,1.0,12.0
enumeration,50,0.5263157894736842,0.0,0.0,2.6491351670420067,7.01791713325868,5.889955440091555,36.809804333315114,0.0,0.0,0.0,0,20,20,1.0,19.0
event,437,4.6,0.0,0.0,9.849289854517323,97.00851063829786,5.335910167209645,38.472328174751034,0.0,5.5,5.5,0,81,81,1.0,80.0
historicalRole,51,0.5368421052631579,0.0,0.0,2.470293833482204,6.102351623740202,5.956304029000681,36.79467247557871,0.0,0.0,0.0,0,17,17,1.0,16.0
historicalRoleMixin,18,0.18947368421052632,0.0,0.0,0.7894886150137201,0.623292273236282,4.285381767138145,17.514424526190794,0.0,0.0,0.0,0,4,4,1.0,3.0
kind,922,9.705263157894738,6.0,0.0,15.64287186195635,244.6994400895857,5.075945671565181,33.497734110620826,2.0,11.0,9.0,0,126,126,1.0,125.0
mixin,19,0.2,0.0,0.0,0.49679825949604317,0.24680851063829784,2.5099545374235794,5.581138796563907,0.0,0.0,0.0,0,2,2,1.0,1.0
mode,279,2.9368421052631577,1.0,0.0,6.658557965275342,44.33639417693171,4.61198136026155,24.378332519381022,0.0,3.5,3.5,0,42,42,1.0,41.0
phase,220,2.3157894736842106,0.0,0.0,4.077084789495931,16.622620380739082,2.0298005895279028,3.601618513116835,0.0,3.5,3.5,0,17,17,1.0,16.0
phaseMixin,20,0.21052631578947367,0.0,0.0,0.8739094948283693,0.7637178051511757,5.825333770379999,40.20666157727197,0.0,0.0,0.0,0,7,7,1.0,6.0
quality,253,2.663157894736842,0.0,0.0,5.195354975924924,26.991713325867867,3.2573414979332367,11.431882766965305,0.0,4.0,4.0,0,27,27,1.0,26.0
quantity,13,0.1368421052631579,0.0,0.0,0.4970236159419704,0.2470324748040313,4.002652940315292,16.52489991157533,0.0,0.0,0.0,0,3,3,1.0,2.0
relator,344,3.6210526315789475,2.0,0.0,5.023728689331159,25.237849944008957,2.6738404852349666,9.05593429972873,1.0,5.0,4.0,0,30,30,1.0,29.0
role,447,4.705263157894737,2.0,0.0,5.410536773250141,29.273908174692046,1.3285468296435237,1.1711088501273426,0.0,7.0,7.0,0,21,21,1.0,20.0
roleMixin,280,2.9473684210526314,0.0,0.0,7.479572779147658,55.94400895856662,3.999303531190924,16.69585087138151,0.0,2.0,2.0,0,44,44,1.0,43.0
situation,86,0.9052631578947369,0.0,0.0,2.462802780653412,6.065397536394178,3.6862544911099273,15.462461528180803,0.0,0.0,0.0,0,15,15,1.0,14.0
subkind,1044,10.989473684210527,4.0,0.0,16.591778749141707,275.2871220604704,2.3939537492697354,6.00438868731127,0.5,15.0,14.5,0,79,79,1.0,78.0
type,129,1.3578947368421053,0.0,0.0,2.98548185452456,8.913101903695408,2.4625919616581955,5.564856301021077,0.0,1.0,1.0,0,14,14,1.0,13.0
