year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.0005740998933814484,8.201427048306405e-05,0.0001640285409661281,0.0,0.0,0.0,0.0,0.0007381284343475765,0.0001640285409661281,0.0003280570819322562,0.0003280570819322562,0.0,0.0,8.201427048306405e-05,0.00024604281144919215,0.0005740998933814484,0.0,0.0,0.00024604281144919215,0.0,0.0,0.0
2007,0.0,0.00024604281144919215,0.0,8.201427048306405e-05,0.0,0.0001640285409661281,0.0,0.0,0.0003280570819322562,0.0,8.201427048306405e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.201427048306405e-05,0.0,0.0003280570819322562,0.0,0.0,0.0003280570819322562
2011,0.0,0.0003280570819322562,0.0,0.0,0.0,0.0,0.0,0.0,0.00041007135241532026,0.0,0.0,0.00024604281144919215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024604281144919215,0.0,0.0,0.0
2012,0.0,0.0009021569753137046,0.0,0.0,0.0,0.0,0.0,0.0,0.003116542278356434,0.0,0.0,0.0,0.0,0.0,0.0,0.0013122283277290248,0.0007381284343475765,0.0,0.0,0.0034445993602886904,0.0,0.0,0.0
2013,0.0,0.0022963995735257934,0.005823013204297548,0.0013122283277290248,0.0,0.0,0.0,0.0,0.022389895841876485,0.00024604281144919215,0.0017222996801443452,0.00565898466333142,0.0,0.0001640285409661281,0.0,0.016320839826129748,0.025424423849749855,0.0019683424915935372,0.0,0.017879110965307962,0.0004920856228983843,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005740998933814484,0.0,0.0,0.0,0.0,0.0,0.0,0.00041007135241532026,0.00041007135241532026,0.0,0.0,0.0,0.0,0.0005740998933814484,0.0004920856228983843
2015,0.0,0.01656688263757894,0.004182727794636266,0.00024604281144919215,0.0018863282211104733,0.001558271139178217,0.0,0.0,0.0449438202247191,0.004510784876568523,0.01943738210448618,0.00992372672845075,0.0,0.0001640285409661281,0.0021323710325596656,0.06930205855818912,0.11039120807020422,0.02370212416960551,0.0004920856228983843,0.07159845813171492,0.00869351267120479,0.01295825473632412,0.0012302140572459609
2016,0.0,0.003362585089805626,0.0003280570819322562,8.201427048306405e-05,0.0,0.0005740998933814484,0.0,0.0,0.0007381284343475765,0.0007381284343475765,0.0018043139506274091,0.0,0.0,0.0005740998933814484,0.00024604281144919215,0.001558271139178217,0.0011481997867628967,0.0007381284343475765,8.201427048306405e-05,0.003362585089805626,0.0007381284343475765,0.0,0.0006561141638645124
2017,0.0,0.001394242598212089,0.0,0.0,0.0,0.008201427048306405,0.0,0.0,0.0035266136307717543,8.201427048306405e-05,0.0011481997867628967,0.0005740998933814484,0.0,0.0,0.00024604281144919215,0.0012302140572459609,0.004264742065119331,0.0009841712457967686,0.0003280570819322562,0.0018863282211104733,0.0017222996801443452,0.005166899040433035,0.002050356762076601
2018,0.0,0.0022143853030427295,0.00041007135241532026,0.0,0.0001640285409661281,0.0021323710325596656,0.0,0.0,0.002788485196424178,8.201427048306405e-05,0.001476256868695153,0.0001640285409661281,0.0,0.0003280570819322562,0.0,0.0024604281144919218,0.0007381284343475765,0.0025424423849749857,0.0004920856228983843,0.0035266136307717543,0.00024604281144919215,0.001394242598212089,0.0009841712457967686
