Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
abstract,1.0,0.017592665439867244,-0.08389224466708482,-0.05734431579464573,-0.026760178840047624,0.05510757989949347,-0.017566535661903745,0.40191536228188346,-0.006470370412075849,-0.04696528891476331,-0.012579395932029223,0.038091388173356645,0.2436671908869413,0.03677671414492567,-0.032568971797479015,-0.08997220810175818,-0.14573331102056097,0.03313234954932289,0.13139950567818165,-0.03027711936171703,0.1056272535696449,0.11079818666301494,-0.0401208988686535
category,0.017592665439867244,1.0,0.009491688071931258,0.11201265987886025,-0.01625329366863047,0.21500156059843945,0.02907992089347009,0.0909216331323845,0.19632174056863666,0.19493705255063462,0.38021778387132527,0.024697834335083303,0.12291761326454738,0.2854195536055028,0.148093563242759,-0.019659983135316812,-0.048121690419841635,0.322894697698261,0.21461892658124793,0.2976397480832737,0.362234989219356,0.1935528398174533,0.04718485259107836
collective,-0.08389224466708482,0.009491688071931258,1.0,0.07353563515175884,0.02181230000918833,-0.16207981902135665,0.029190792202574947,-0.006182866418044264,0.2779302180669066,0.058876784967800806,0.0891510921258792,0.22909545716065202,-0.01909777417285806,-0.1274686921223231,0.20823542330801345,0.31151260162003375,0.21288326334455204,-0.051954788430819285,-0.2611623001490071,0.17997559232823357,0.08419552218749665,-0.17843233813380688,-0.13032707690784057
datatype,-0.05734431579464573,0.11201265987886025,0.07353563515175884,1.0,0.2210633819898339,0.05916344377426695,0.018532924005777357,0.03418042305811738,0.09270331539520381,0.13714020763538226,0.06470150299669424,0.09285647834162702,0.097653194983904,0.14348006799197377,0.15658682460439713,-0.03965479270247677,-0.055645450218604016,-0.07828432120121319,0.1272136277507653,0.08995494996850933,0.08852030544016226,-0.0030437029708894176,0.021631167242241203
enumeration,-0.026760178840047624,-0.01625329366863047,0.02181230000918833,0.2210633819898339,1.0,-0.007073940557674973,-0.0380767745089221,-0.032874773012501295,0.1098919468662691,0.12705783449999083,0.003278547079958508,0.0945888042589933,0.07267083701093183,0.04714061430633576,0.23644105069179885,0.057091622225208125,0.04068568414348426,0.0481523124183906,0.0754646555178705,0.04437268426348086,0.10923236055663932,-0.09690800732886927,-0.0869650367448392
event,0.05510757989949347,0.21500156059843945,-0.16207981902135665,0.05916344377426695,-0.007073940557674973,1.0,0.22115589520217127,0.21057109177508992,-0.18412549226320607,0.0037444074059625426,0.260745278091326,0.026431749055537676,0.022920985075106287,0.2161593378581665,0.18970131057779516,-0.11432228803387746,-0.12035875953462798,0.3155076239109504,0.523153439310085,0.007325945203423458,0.34494634248654477,0.24412351684154834,0.2027747718394874
historicalRole,-0.017566535661903745,0.02907992089347009,0.029190792202574947,0.018532924005777357,-0.0380767745089221,0.22115589520217127,1.0,0.27153167472042283,-0.031248416203240006,-0.06682641123001697,-0.12435156559292945,-0.03828335261052552,-0.0357895700920217,-0.00528078170028234,0.38305547016822306,0.09312916199579295,-0.005784908802722216,0.10022341497045427,0.20437453360083124,-0.03659102895221656,0.04464530648541237,0.04153415863706147,0.07906339642028332
historicalRoleMixin,0.40191536228188346,0.0909216331323845,-0.006182866418044264,0.03418042305811738,-0.032874773012501295,0.21057109177508992,0.27153167472042283,1.0,-0.08770144010566064,-0.057696670181769195,-0.04571648092639068,-0.10027525393089004,0.4030430231396555,0.002336139000032587,0.1190942151965829,-0.0698264721288318,-0.11097689993876014,0.08680650641976172,0.0910999430887613,-0.06891184663433983,0.3025739078252605,0.07321211772341435,-0.049288364298620525
kind,-0.006470370412075849,0.19632174056863666,0.2779302180669066,0.09270331539520381,0.1098919468662691,-0.18412549226320607,-0.031248416203240006,-0.08770144010566064,1.0,0.07712145628812933,0.11876767925369795,0.2479083884749619,-0.0021264538382086387,0.1414111606816906,0.11786269541310213,0.28684261564786234,0.31597742343680096,-0.14012321695604266,-0.20898034736269006,0.576861964920318,-0.09251853051882651,-0.02508386334592209,-0.0659101952089973
mixin,-0.04696528891476331,0.19493705255063462,0.058876784967800806,0.13714020763538226,0.12705783449999083,0.0037444074059625426,-0.06682641123001697,-0.057696670181769195,0.07712145628812933,1.0,0.231709860846852,0.1704510615150074,-0.024242340021480478,0.15456901592844435,0.2121035472545087,0.1208384405493851,0.29455376041077275,0.14734582135888377,-0.012503276765341069,0.07550092567031745,0.19948608069667673,0.12302415027083313,-0.03122691178586491
