year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.0008605851979345956,0.0008605851979345956,0.0008605851979345956,0.0,0.0,0.0,0.0,0.0008605851979345956,0.0008605851979345956,0.0008605851979345956,0.0008605851979345956,0.0,0.0,0.0008605851979345956,0.0008605851979345956,0.0008605851979345956,0.0,0.0,0.0008605851979345956,0.0,0.0,0.0
2007,0.0,0.0008605851979345956,0.0,0.0008605851979345956,0.0,0.0008605851979345956,0.0,0.0,0.0008605851979345956,0.0,0.0008605851979345956,0.0,0.0,0.0,0.0,0.0,0.0,0.0008605851979345956,0.0,0.0008605851979345956,0.0,0.0,0.0008605851979345956
2011,0.0,0.0008605851979345956,0.0,0.0,0.0,0.0,0.0,0.0,0.0008605851979345956,0.0,0.0,0.0008605851979345956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008605851979345956,0.0,0.0,0.0
2012,0.0,0.0017211703958691911,0.0,0.0,0.0,0.0,0.0,0.0,0.0017211703958691911,0.0,0.0,0.0,0.0,0.0,0.0,0.0017211703958691911,0.0017211703958691911,0.0,0.0,0.0017211703958691911,0.0,0.0,0.0
2013,0.0,0.008605851979345954,0.022375215146299483,0.0051635111876075735,0.0,0.0,0.0,0.0,0.03270223752151463,0.0017211703958691911,0.0068846815834767644,0.011187607573149742,0.0,0.0008605851979345956,0.0,0.029259896729776247,0.030120481927710843,0.00946643717728055,0.0,0.02495697074010327,0.0017211703958691911,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008605851979345956,0.0,0.0,0.0,0.0,0.0,0.0,0.0008605851979345956,0.0008605851979345956,0.0,0.0,0.0,0.0,0.0008605851979345956,0.0008605851979345956
2015,0.0,0.006024096385542169,0.0034423407917383822,0.0017211703958691911,0.0025817555938037868,0.0025817555938037868,0.0,0.0,0.0068846815834767644,0.0034423407917383822,0.004302925989672977,0.0034423407917383822,0.0,0.0008605851979345956,0.0017211703958691911,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.0017211703958691911,0.0051635111876075735,0.0025817555938037868,0.0017211703958691911,0.0017211703958691911
2016,0.0,0.0025817555938037868,0.0017211703958691911,0.0008605851979345956,0.0,0.0017211703958691911,0.0,0.0,0.0008605851979345956,0.0017211703958691911,0.0017211703958691911,0.0,0.0,0.0008605851979345956,0.0008605851979345956,0.0034423407917383822,0.0017211703958691911,0.0017211703958691911,0.0008605851979345956,0.0008605851979345956,0.0008605851979345956,0.0,0.0008605851979345956
2017,0.0,0.004302925989672977,0.0,0.0,0.0,0.0051635111876075735,0.0,0.0,0.006024096385542169,0.0008605851979345956,0.0025817555938037868,0.0017211703958691911,0.0,0.0,0.0008605851979345956,0.0034423407917383822,0.0068846815834767644,0.0034423407917383822,0.0008605851979345956,0.0051635111876075735,0.0017211703958691911,0.0034423407917383822,0.0017211703958691911
2018,0.0,0.006024096385542169,0.0025817555938037868,0.0,0.0008605851979345956,0.0034423407917383822,0.0,0.0,0.004302925989672977,0.0008605851979345956,0.004302925989672977,0.0008605851979345956,0.0,0.0017211703958691911,0.0,0.0068846815834767644,0.0034423407917383822,0.004302925989672977,0.0017211703958691911,0.0068846815834767644,0.0017211703958691911,0.0008605851979345956,0.0025817555938037868
2019,0.0,0.0034423407917383822,0.0025817555938037868,0.0008605851979345956,0.0,0.0025817555938037868,0.0008605851979345956,0.0,0.006024096385542169,0.0008605851979345956,0.0017211703958691911,0.0034423407917383822,0.0,0.0025817555938037868,0.0008605851979345956,0.006024096385542169,0.0034423407917383822,0.0008605851979345956,0.0008605851979345956,0.006024096385542169,0.0008605851979345956,0.0,0.0008605851979345956
2020,0.0,0.00774526678141136,0.0017211703958691911,0.0034423407917383822,0.0,0.0051635111876075735,0.0008605851979345956,0.0,0.012908777969018933,0.0017211703958691911,0.0034423407917383822,0.004302925989672977,0.0017211703958691911,0.004302925989672977,0.0017211703958691911,0.00774526678141136,0.010327022375215147,0.0068846815834767644,0.0025817555938037868,0.00774526678141136,0.0017211703958691911,0.0034423407917383822,0.0025817555938037868
2021,0.0008605851979345956,0.013769363166953529,0.0034423407917383822,0.006024096385542169,0.0008605851979345956,0.00774526678141136,0.0,0.0008605851979345956,0.013769363166953529,0.0017211703958691911,0.011187607573149742,0.0068846815834767644,0.0008605851979345956,0.010327022375215147,0.0017211703958691911,0.013769363166953529,0.010327022375215147,0.004302925989672977,0.0034423407917383822,0.012908777969018933,0.0034423407917383822,0.0025817555938037868,0.0025817555938037868
2022,0.0,0.013769363166953529,0.006024096385542169,0.0068846815834767644,0.0025817555938037868,0.00774526678141136,0.0008605851979345956,0.0017211703958691911,0.012908777969018933,0.0017211703958691911,0.0068846815834767644,0.0068846815834767644,0.0025817555938037868,0.006024096385542169,0.0017211703958691911,0.014629948364888123,0.011187607573149742,0.00946643717728055,0.0017211703958691911,0.012048192771084338,0.0068846815834767644,0.0017211703958691911,0.0008605851979345956
2023,0.0008605851979345956,0.012048192771084338,0.006024096385542169,0.0025817555938037868,0.0008605851979345956,0.004302925989672977,0.0,0.0,0.016351118760757316,0.004302925989672977,0.010327022375215147,0.00774526678141136,0.0017211703958691911,0.008605851979345954,0.0008605851979345956,0.012908777969018933,0.013769363166953529,0.008605851979345954,0.0025817555938037868,0.013769363166953529,0.0017211703958691911,0.0051635111876075735,0.0008605851979345956
2024,0.0,0.004302925989672977,0.0025817555938037868,0.0008605851979345956,0.0,0.004302925989672977,0.0008605851979345956,0.0,0.0051635111876075735,0.0017211703958691911,0.0017211703958691911,0.0034423407917383822,0.0,0.004302925989672977,0.0,0.004302925989672977,0.0051635111876075735,0.0008605851979345956,0.0017211703958691911,0.004302925989672977,0.0008605851979345956,0.0,0.0
