stereotype,total_correlation,rank
category,2.447176668258674,3
collective,1.9555986394174163,11
event,2.816972635388352,1
kind,2.5819483640280536,2
mode,2.286945355448767,5
phase,1.7627647960426391,12
quality,2.164194601800945,6
relator,2.0340687278798146,10
role,2.0980488088565075,8
roleMixin,2.146646602137146,7
subkind,2.0901893858194702,9
type,2.2987973008640474,4
none,1.6695009181398597,13
