year,category,period,predicted,a (quad),b (linear),intercept
2015,none (occurrence),2015-2018,-0.06388415792025626,-0.4045996602287687,1633.6669544047488,-1649073.3215573744
2016,none (occurrence),2015-2018,2.661839864682406,-0.4045996602287687,1633.6669544047488,-1649073.3215573744
2017,none (occurrence),2015-2018,4.578364566667005,-0.4045996602287687,1633.6669544047488,-1649073.3215573744
2018,none (occurrence),2015-2018,5.685689948266372,-0.4045996602287687,1633.6669544047488,-1649073.3215573744
2015,none (model-wise),2015-2018,0.5225409840932116,0.15368852464609972,-619.3545084225251,623989.8670311619
2016,none (model-wise),2015-2018,0.6864754100097343,0.15368852464609972,-619.3545084225251,623989.8670311619
2017,none (model-wise),2015-2018,1.1577868851600215,0.15368852464609972,-619.3545084225251,623989.8670311619
2018,none (model-wise),2015-2018,1.9364754096604884,0.15368852464609972,-619.3545084225251,623989.8670311619
2019,none (occurrence),2019-2024,4.019631709437817,-0.7138801006935864,2885.652632839875,-2916095.6449285895
2020,none (occurrence),2019-2024,6.310537847690284,-0.7138801006935864,2885.652632839875,-2916095.6449285895
2021,none (occurrence),2019-2024,7.173683784902096,-0.7138801006935864,2885.652632839875,-2916095.6449285895
2022,none (occurrence),2019-2024,6.609069520607591,-0.7138801006935864,2885.652632839875,-2916095.6449285895
2023,none (occurrence),2019-2024,4.61669505527243,-0.7138801006935864,2885.652632839875,-2916095.6449285895
2024,none (occurrence),2019-2024,1.196560388430953,-0.7138801006935864,2885.652632839875,-2916095.6449285895
2019,none (model-wise),2019-2024,1.5661592518445104,-0.31469555046305686,1272.1150472895501,-1285586.0455372129
2020,none (model-wise),2019-2024,2.625878221122548,-0.31469555046305686,1272.1150472895501,-1285586.0455372129
2021,none (model-wise),2019-2024,3.056206089211628,-0.31469555046305686,1272.1150472895501,-1285586.0455372129
2022,none (model-wise),2019-2024,2.8571428572759032,-0.31469555046305686,1272.1150472895501,-1285586.0455372129
2023,none (model-wise),2019-2024,2.0286885236855596,-0.31469555046305686,1272.1150472895501,-1285586.0455372129
2024,none (model-wise),2019-2024,0.570843089139089,-0.31469555046305686,1272.1150472895501,-1285586.0455372129
2015,other (occurrence),2015-2018,0.30522430408746004,-0.3052243046054173,1230.8702451186668,-1240923.8865232791
2016,other (occurrence),2015-2018,0.816297558369115,-0.3052243046054173,1230.8702451186668,-1240923.8865232791
2017,other (occurrence),2015-2018,0.7169222033116966,-0.3052243046054173,1230.8702451186668,-1240923.8865232791
2018,other (occurrence),2015-2018,0.0070982391480356455,-0.3052243046054173,1230.8702451186668,-1240923.8865232791
2015,other (model-wise),2015-2018,0.21516393436468206,-0.05122950823408701,206.67008211792594,-208436.67023394047
2016,other (model-wise),2015-2018,0.37909836071776226,-0.05122950823408701,206.67008211792594,-208436.67023394047
2017,other (model-wise),2015-2018,0.4405737705528736,-0.05122950823408701,206.67008211792594,-208436.67023394047
2018,other (model-wise),2015-2018,0.3995901639573276,-0.05122950823408701,206.67008211792594,-208436.67023394047
2019,other (occurrence),2019-2024,1.934777318732813,0.19469457293018877,-787.4316542601863,796181.0807243575
2020,other (occurrence),2019-2024,0.8745031234575436,0.19469457293018877,-787.4316542601863,796181.0807243575
2021,other (occurrence),2019-2024,0.20361807406879961,0.19469457293018877,-787.4316542601863,796181.0807243575
2022,other (occurrence),2019-2024,-0.07787782920058817,0.19469457293018877,-787.4316542601863,796181.0807243575
2023,other (occurrence),2019-2024,0.03001541318371892,0.19469457293018877,-787.4316542601863,796181.0807243575
2024,other (occurrence),2019-2024,0.5272978013381362,0.19469457293018877,-787.4316542601863,796181.0807243575
2019,other (model-wise),2019-2024,1.112412178008526,0.014637002358583118,-59.37060896665573,60204.6663444197
2020,other (model-wise),2019-2024,0.860655737677007,0.014637002358583118,-59.37060896665573,60204.6663444197
2021,other (model-wise),2019-2024,0.6381733020534739,0.014637002358583118,-59.37060896665573,60204.6663444197
2022,other (model-wise),2019-2024,0.44496487115247874,0.014637002358583118,-59.37060896665573,60204.6663444197
2023,other (model-wise),2019-2024,0.2810304449594696,0.014637002358583118,-59.37060896665573,60204.6663444197
2024,other (model-wise),2019-2024,0.1463700234889984,0.014637002358583118,-59.37060896665573,60204.6663444197
