stereotype,total_correlation,rank
characterization,2.3602907501079238,7
componentOf,2.736424657088613,5
derivation,2.912918194295232,3
material,2.4557552375642406,6
mediation,3.397686174308326,1
memberOf,2.7438802913606626,4
none,1.356284572379102,8
other,3.013087657235129,2
