year,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
2005,0.0,0.00027005130974885227,0.0,0.001080205238995409,0.0,0.0005401026194977045,0.0,0.0,0.0,0.0,0.0005401026194977045,0.0016203078584931137,0.00027005130974885227,0.0,0.0,0.0,0.0,0.0,0.0,0.001080205238995409,0.0013502565487442614
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054010261949770455,0.0
2011,0.0,0.0,0.0,0.0005401026194977045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013502565487442614
2012,0.0,0.0,0.0,0.0,0.0,0.0005401026194977045,0.0,0.0,0.0,0.0,0.002160410477990818,0.004590872265730489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007561436672967864,0.0013502565487442614
2013,0.0,0.0,0.0,0.002970564407237375,0.0,0.0005401026194977045,0.0,0.0,0.0,0.0,0.0005401026194977045,0.001080205238995409,0.001080205238995409,0.0,0.0,0.001890359168241966,0.0,0.0,0.0,0.0,0.0008101539292465569
2014,0.0,0.0,0.0,0.0008101539292465569,0.0,0.0013502565487442614,0.0,0.0,0.0,0.0,0.0013502565487442614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035106670267350797,0.0
2015,0.0,0.0027005130974885228,0.0,0.0024304617877396704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004860923575479341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054010261949770455,0.0024304617877396704
2016,0.0,0.003780718336483932,0.0,0.0,0.0,0.0,0.0016203078584931137,0.0,0.0,0.0,0.0,0.003780718336483932,0.00027005130974885227,0.001080205238995409,0.0,0.0,0.0,0.0,0.0,0.007291385363219011,0.009181744531460978
2017,0.0,0.0008101539292465569,0.0,0.0005401026194977045,0.0,0.001080205238995409,0.0,0.0,0.0,0.0,0.0054010261949770455,0.002970564407237375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08506616257088846,0.0054010261949770455
2018,0.0008101539292465569,0.004860923575479341,0.0,0.0027005130974885228,0.0,0.0016203078584931137,0.0005401026194977045,0.0013502565487442614,0.0005401026194977045,0.0008101539292465569,0.003780718336483932,0.004320820955981636,0.001080205238995409,0.002970564407237375,0.0,0.0,0.0,0.0,0.0005401026194977045,0.048069133135295705,0.0005401026194977045
2019,0.0,0.005130974885228194,0.0,0.0032406157169862274,0.0,0.0016203078584931137,0.0,0.0005401026194977045,0.0013502565487442614,0.00027005130974885227,0.002970564407237375,0.01539292465568458,0.002160410477990818,0.002160410477990818,0.0,0.0,0.0,0.0,0.0,0.02349446394815015,0.02133405347015933
2020,0.0,0.008911693221712126,0.0,0.0032406157169862274,0.001080205238995409,0.0024304617877396704,0.0027005130974885228,0.0,0.001080205238995409,0.0008101539292465569,0.0016203078584931137,0.01053200108020524,0.0,0.002970564407237375,0.0,0.0,0.0,0.0,0.0005401026194977045,0.09235754793410748,0.0032406157169862274
2021,0.0016203078584931137,0.017013232514177693,0.00027005130974885227,0.012692411558196058,0.001890359168241966,0.001080205238995409,0.004050769646232784,0.0027005130974885228,0.0032406157169862274,0.0024304617877396704,0.02862543883337834,0.018363489062921956,0.0027005130974885228,0.007561436672967864,0.00027005130974885227,0.0,0.0,0.0,0.0008101539292465569,0.05779098028625439,0.001890359168241966
2022,0.001890359168241966,0.012422360248447204,0.0,0.002970564407237375,0.003780718336483932,0.006211180124223602,0.004590872265730489,0.0032406157169862274,0.00837159060221442,0.0013502565487442614,0.011072103699702943,0.027005130974885227,0.0008101539292465569,0.007831487982716717,0.00027005130974885227,0.0,0.0,0.00027005130974885227,0.001080205238995409,0.047529030515798,0.0005401026194977045
2023,0.0013502565487442614,0.010261949770456387,0.002160410477990818,0.006481231433972455,0.002160410477990818,0.0027005130974885228,0.004320820955981636,0.0,0.0013502565487442614,0.0005401026194977045,0.007291385363219011,0.018363489062921956,0.003780718336483932,0.001890359168241966,0.0,0.0,0.0,0.0005401026194977045,0.0005401026194977045,0.05022954361328653,0.0035106670267350797
2024,0.0013502565487442614,0.021604104779908182,0.001080205238995409,0.002970564407237375,0.0027005130974885228,0.0013502565487442614,0.0013502565487442614,0.0016203078584931137,0.001080205238995409,0.002970564407237375,0.009181744531460978,0.017013232514177693,0.00027005130974885227,0.01296246286794491,0.001890359168241966,0.0,0.0,0.0,0.0005401026194977045,0.015662975965433434,0.0027005130974885228
