Stereotype,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
bringsAbout,1.0,0.3018234389985646,0.25266506144088974,0.04651295035264074,0.12521963224324587,-0.030517032048904325,0.2366819833013338,0.4437445704411119,0.324013152111475,0.3900671796328514,0.13076656831453454,-0.1230215871842702,-0.08916153599597636,0.532515046567803,0.11080758262909357,-0.04710145824762931,,0.1927887731447778,0.6846656034927321,0.005518063460670245,-0.1233549706508657
characterization,0.3018234389985646,1.0,-0.006532000410316456,0.19015212698849338,0.15691120502137487,-0.045210447017818144,0.42002448603225334,0.26388864157193886,0.32564712353567965,0.3760085533515806,0.07312501758494935,0.3081928316477789,0.05452730724836196,0.35043351073408446,0.09347620119861551,-0.1342736039657432,,-0.1342736039657432,0.3353314927567943,-0.08974663677087522,0.058673061864848434
comparative,0.25266506144088974,-0.006532000410316456,1.0,0.2546827649264339,0.19663883826621548,0.10026036103871945,-0.0948130499070145,0.2033716011290624,-0.0800797767305094,0.07488444573872306,0.33959028010878334,0.2303289625235382,0.13150909509027053,0.2000781634735875,-0.033786390072627806,-0.02745479355381796,,0.35014574561856276,-0.060242936106714634,-0.1787140232744884,-0.11689343011356908
componentOf,0.04651295035264074,0.19015212698849338,0.2546827649264339,1.0,0.023983743573985344,-0.029699757560531618,0.01992910389746665,0.07560357046753297,0.18682378510170644,0.17486118309708715,0.22679910889239366,0.17690075809599665,0.2701097439206886,-0.03805115540471636,-0.1098946979956988,0.0980276620860705,,0.0980276620860705,-0.13228166253027687,-0.1733062458493578,-0.03396345284338321
creation,0.12521963224324587,0.15691120502137487,0.19663883826621548,0.023983743573985344,1.0,0.03538462008226794,0.1998667976363808,0.31115106214480787,0.36144843587249453,0.3736683922035268,-0.03845107607654894,0.1726425885539032,0.14236272832576977,0.6539174749991271,0.2644204856281443,-0.05609850927891075,,0.3293582290054288,-0.033083306982377526,-0.04959913235525522,-0.010198826467141887
derivation,-0.030517032048904325,-0.045210447017818144,0.10026036103871945,-0.029699757560531618,0.03538462008226794,1.0,-0.09252962924014059,-0.11901405613195626,-0.1503222117774411,-0.1684417513869116,0.4043411422592643,0.31885596541758693,0.14323117902707092,-0.08581787016636301,-0.10557106576288373,0.07283798797333621,,0.04699399075909321,0.061062523288018,0.009220623175675869,0.2913856918818029
externalDependence,0.2366819833013338,0.42002448603225334,-0.0948130499070145,0.01992910389746665,0.1998667976363808,-0.09252962924014059,1.0,0.37255725264094003,0.5324278620088101,0.44625832784363934,-0.24883211985105808,0.11839831782631256,0.1441900496670249,0.35086538967237996,0.16382639546697259,-0.06640598109177204,,0.08324240318461518,0.2870861273627058,-0.039910833934794034,0.08658750288866544
historicalDependence,0.4437445704411119,0.26388864157193886,0.2033716011290624,0.07560357046753297,0.31115106214480787,-0.11901405613195626,0.37255725264094003,1.0,0.5817600184786599,0.5727648691367607,-0.008590849856566878,0.09362887319075443,0.08705614331364663,0.5552001578713367,0.2545135534240683,-0.0539302732041331,,0.13304496644227176,0.40045504271160204,-0.16540624277867916,-0.03912976167907131
instantiation,0.324013152111475,0.32564712353567965,-0.0800797767305094,0.18682378510170644,0.36144843587249453,-0.1503222117774411,0.5324278620088101,0.5817600184786599,1.0,0.7949078336040468,-0.1376839993613099,0.08304577813814072,0.017613411542131575,0.5044896676738908,0.07379676776238772,-0.056086964237674106,,0.11799427382076721,0.2877810169934031,-0.0840142253839174,0.1020584614302246
manifestation,0.3900671796328514,0.3760085533515806,0.07488444573872306,0.17486118309708715,0.3736683922035268,-0.1684417513869116,0.44625832784363934,0.5727648691367607,0.7949078336040468,1.0,-0.09885078604127652,0.057248896240849806,0.040893655494934525,0.5617740624301217,-0.06083710393925998,-0.049436182009208636,,-0.049436182009208636,0.3522147136995102,-0.03695617081227138,0.1741259127845156
material,0.13076656831453454,0.07312501758494935,0.33959028010878334,0.22679910889239366,-0.03845107607654894,0.4043411422592643,-0.24883211985105808,-0.008590849856566878,-0.1376839993613099,-0.09885078604127652,1.0,0.2461340864949229,0.12760937162726507,-0.08163477620637095,-0.13273770535168977,0.006614213169001505,,0.07230812894829668,-0.06145558011204423,-0.18319697571240268,0.11646860629266961
mediation,-0.1230215871842702,0.3081928316477789,0.2303289625235382,0.17690075809599665,0.1726425885539032,0.31885596541758693,0.11839831782631256,0.09362887319075443,0.08304577813814072,0.057248896240849806,0.2461340864949229,1.0,0.2761676320660114,0.06154722105877519,0.013173186605265555,-0.04788282593002749,,0.03693502046334684,-0.1260268812102542,-0.30785734781170654,0.14804565500013378
