Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
abstract,1,0.009708737864077669,0.0,0,0.0985329278164293,0.009708737864077669,10.14889156509222,103.00000000000004,0.0,0.0,0.0,0,1,1,1.0,0.0
category,278,2.6990291262135924,1.0,0,3.691099393735892,13.624214734437468,1.9854744973650296,3.7497857886495485,0.0,3.5,3.5,0,17,17,1.0,16.0
collective,49,0.47572815533980584,0.0,0,1.083247298491762,1.1734247096897008,3.0132529787888993,10.066146468089858,0.0,0.0,0.0,0,6,6,1.0,5.0
datatype,71,0.6893203883495146,0.0,0,1.915003333911972,3.6672377688939677,4.051352985642385,19.7480372103929,0.0,0.0,0.0,0,13,13,1.0,12.0
enumeration,48,0.46601941747572817,0.0,0,2.3838325295689353,5.682657529031029,6.745241038435444,49.695143155834316,0.0,0.0,0.0,0,20,20,2.0,18.0
event,308,2.9902912621359223,0.0,0,5.249640782540002,27.558728345707205,2.28863349019704,5.10602958719322,0.0,4.0,4.0,0,23,23,1.0,22.0
historicalRole,23,0.22330097087378642,0.0,0,1.7088698182094748,2.9202360555872837,9.513232086102704,93.5866326215667,0.0,0.0,0.0,0,17,17,1.0,16.0
historicalRoleMixin,9,0.08737864077669903,0.0,0,0.5619782306247935,0.3158195316961736,6.78730232501202,45.844749176741374,0.0,0.0,0.0,0,4,4,1.0,3.0
kind,637,6.184466019417476,5.0,0,5.788337789809094,33.50485436893203,1.3074421355936223,2.3995251891078393,1.0,9.0,8.0,0,27,27,1.0,26.0
mixin,18,0.17475728155339806,0.0,0,0.4521665593262396,0.20445459737292979,2.651467212586969,6.596978413486919,0.0,0.0,0.0,0,2,2,1.0,1.0
mode,179,1.7378640776699028,0.0,0,3.449811489730609,11.901199314677324,3.7695223767638013,18.02029873522945,0.0,2.0,2.0,0,22,22,1.0,21.0
phase,167,1.6213592233009708,0.0,0,3.4644313254716423,12.0022844089092,2.6404053171444106,6.8527078750878285,0.0,1.5,1.5,0,17,17,1.0,16.0
phaseMixin,20,0.1941747572815534,0.0,0,0.8408475232738537,0.707024557395774,6.075126523015048,43.73162120072526,0.0,0.0,0.0,0,7,7,1.0,6.0
quality,144,1.3980582524271845,0.0,0,2.583278832411467,6.673329525985152,2.454210918343619,7.510394554291107,0.0,2.0,2.0,0,15,15,1.0,14.0
quantity,16,0.1553398058252427,0.0,0,0.7106649958603132,0.505044736341139,6.451680065935351,47.726363809809385,0.0,0.0,0.0,0,6,6,1.0,5.0
relator,303,2.941747572815534,2.0,0,3.624062401311129,13.133828288596987,2.1967613644164827,5.829649320893951,0.5,4.0,3.5,0,19,19,1.0,18.0
role,379,3.679611650485437,2.0,0,4.215316591355046,17.768893965353126,1.5124166225401345,2.6952724312649785,0.0,6.0,6.0,0,21,21,1.0,20.0
roleMixin,225,2.1844660194174756,0.0,0,5.5514484469486085,30.81857985912812,4.61888134266008,24.606578137441492,0.0,2.0,2.0,0,36,36,1.0,35.0
situation,71,0.6893203883495146,0.0,0,1.8205209673122078,3.314296592423377,3.6656208145320797,16.59174798404912,0.0,0.0,0.0,0,12,12,1.0,11.0
subkind,651,6.320388349514563,2.0,0,8.75730909542447,76.69046259280414,1.6352784777818827,1.6909761269515808,0.0,9.0,9.0,0,35,35,1.0,34.0
type,71,0.6893203883495146,0.0,0,2.0001427704609736,4.000571102227299,3.790220667501555,15.544323233332825,0.0,0.0,0.0,0,12,12,1.0,11.0
