stereotype,total_correlation,rank
category,1.9528246378291696,9
collective,1.702506413737488,13
datatype,1.248145375965691,15
event,2.2868161265301623,3
kind,2.5922879584780656,1
mixin,1.4331139300409612,14
mode,2.123612427007035,6
phase,1.9112390231487186,10
quality,2.1534196969846913,4
relator,1.8490604443118088,12
role,1.9629136364201756,8
roleMixin,1.884537541370578,11
situation,2.4365751002621985,2
subkind,2.003766136884025,7
type,2.126277797492611,5
