Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,1,0.009708737864077669,1,0.009708737864077669,0.0002726281352235551,0.001430615164520744
category,278,2.6990291262135924,69,0.6699029126213593,0.0757906215921483,0.09871244635193133
collective,49,0.47572815533980584,25,0.24271844660194175,0.013358778625954198,0.0357653791130186
datatype,71,0.6893203883495146,21,0.20388349514563106,0.01935659760087241,0.030042918454935622
enumeration,48,0.46601941747572817,7,0.06796116504854369,0.013086150490730643,0.010014306151645207
event,308,2.9902912621359223,45,0.4368932038834951,0.08396946564885496,0.06437768240343347
historicalRole,23,0.22330097087378642,4,0.038834951456310676,0.0062704471101417665,0.005722460658082976
historicalRoleMixin,9,0.08737864077669903,3,0.02912621359223301,0.0024536532170119957,0.004291845493562232
kind,637,6.184466019417476,83,0.8058252427184466,0.1736641221374046,0.11874105865522175
mixin,18,0.17475728155339806,15,0.14563106796116504,0.004907306434023991,0.02145922746781116
mode,179,1.7378640776699028,45,0.4368932038834951,0.04880043620501636,0.06437768240343347
phase,167,1.6213592233009708,31,0.30097087378640774,0.0455288985823337,0.044349070100143065
phaseMixin,20,0.1941747572815534,8,0.07766990291262135,0.0054525627044711015,0.011444921316165951
quality,144,1.3980582524271845,36,0.34951456310679613,0.03925845147219193,0.05150214592274678
quantity,16,0.1553398058252427,8,0.07766990291262135,0.004362050163576881,0.011444921316165951
relator,303,2.941747572815534,77,0.7475728155339806,0.08260632497273719,0.11015736766809728
role,379,3.679611650485437,68,0.6601941747572816,0.10332606324972737,0.09728183118741059
roleMixin,225,2.1844660194174756,42,0.4077669902912621,0.06134133042529989,0.060085836909871244
situation,71,0.6893203883495146,19,0.18446601941747573,0.01935659760087241,0.027181688125894134
subkind,651,6.320388349514563,73,0.7087378640776699,0.17748091603053434,0.1044349070100143
type,71,0.6893203883495146,19,0.18446601941747573,0.01935659760087241,0.027181688125894134
