year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2013,0.0,0.02248995983935743,0.04497991967871486,0.00642570281124498,0.0,0.0,0.0,0.0,0.19839357429718876,0.0024096385542168677,0.013654618473895583,0.05060240963855422,0.0,0.001606425702811245,0.0,0.12931726907630522,0.19839357429718876,0.014457831325301205,0.0,0.14538152610441768,0.001606425702811245,0.0,0.0
2021,0.0,0.004016064257028112,0.0008032128514056225,0.008032128514056224,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.007228915662650603,0.0,0.001606425702811245,0.0,0.010441767068273093,0.012048192771084338,0.0,0.0,0.01285140562248996,0.0,0.0,0.0
2022,0.0,0.0024096385542168677,0.0008032128514056225,0.011244979919678716,0.00321285140562249,0.0,0.0,0.0,0.011244979919678716,0.0008032128514056225,0.0,0.004819277108433735,0.0,0.0,0.0,0.00642570281124498,0.012048192771084338,0.004819277108433735,0.0,0.01606425702811245,0.0,0.0,0.0
2023,0.0008032128514056225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01285140562248996,0.0,0.0,0.004016064257028112,0.0,0.0,0.0,0.001606425702811245,0.0,0.0,0.0,0.008032128514056224,0.0,0.0,0.0
