stereotype,total_correlation,rank
category,2.6220090296076544,5
collective,2.1836032677003496,11
event,3.1976183715895576,2
kind,3.209282850526118,1
mode,2.4664768861855335,7
phase,2.088004923429494,13
quality,2.361077084776834,8
relator,2.121045532157545,12
role,1.9793146393976044,14
roleMixin,2.9088174613868465,3
situation,2.655087232627605,4
subkind,2.4867439291893163,6
none,2.3390557493513273,9
other,2.291153247600936,10
