Stereotype,Stereotype2,Absolute Value,Sign,Classification
creation,characterization,0.15147010499976202,positive,very_weak
derivation,characterization,0.109910163152922,positive,very_weak
formal,characterization,0.06352097575605492,positive,very_weak
instantiation,characterization,0.27357996731759454,positive,weak
manifestation,characterization,0.2508355686175704,positive,weak
material,characterization,0.18840579710144928,positive,very_weak
mediation,characterization,0.4164376512536661,positive,moderate
participation,characterization,0.31170411437786755,positive,weak
none,characterization,0.04751250634373664,positive,very_weak
other,characterization,0.46771864980247924,positive,moderate
characterization,creation,0.15147010499976202,positive,very_weak
derivation,creation,0.04716456457576659,positive,very_weak
formal,creation,0.09691759005175643,negative,very_weak
instantiation,creation,0.3958558459601148,positive,weak
manifestation,creation,0.3652640096945231,positive,weak
material,creation,0.01547869686128955,negative,very_weak
mediation,creation,0.1378350273247119,positive,very_weak
participation,creation,0.7001744218223569,positive,strong
none,creation,0.16528301762917677,positive,very_weak
other,creation,0.20358937497629603,positive,weak
characterization,derivation,0.109910163152922,positive,very_weak
creation,derivation,0.04716456457576659,positive,very_weak
formal,derivation,0.19355241528469094,positive,very_weak
instantiation,derivation,0.13382627350748452,negative,very_weak
manifestation,derivation,0.1774153772692793,negative,very_weak
material,derivation,0.5237906212756439,positive,moderate
mediation,derivation,0.445003815832313,positive,moderate
participation,derivation,0.020838502253728793,negative,very_weak
none,derivation,0.05573783614147947,positive,very_weak
other,derivation,0.18694412921540876,positive,very_weak
characterization,formal,0.06352097575605492,positive,very_weak
creation,formal,0.09691759005175643,negative,very_weak
derivation,formal,0.19355241528469094,positive,very_weak
instantiation,formal,0.08635688521581988,positive,very_weak
manifestation,formal,0.16438091426814253,positive,very_weak
material,formal,0.18451331052949288,positive,very_weak
mediation,formal,0.1610186482792343,positive,very_weak
participation,formal,0.04078157358148292,negative,very_weak
none,formal,0.11453464697747774,negative,very_weak
other,formal,0.14155521462623266,positive,very_weak
characterization,instantiation,0.27357996731759454,positive,weak
creation,instantiation,0.3958558459601148,positive,weak
derivation,instantiation,0.13382627350748452,negative,very_weak
formal,instantiation,0.08635688521581988,positive,very_weak
manifestation,instantiation,0.7554794840028753,positive,strong
material,instantiation,0.13452899219336262,negative,very_weak
mediation,instantiation,0.027954262312584487,positive,very_weak
participation,instantiation,0.46117202664896,positive,moderate
none,instantiation,0.09172783895686944,positive,very_weak
other,instantiation,0.33123146848433,positive,weak
characterization,manifestation,0.2508355686175704,positive,weak
creation,manifestation,0.3652640096945231,positive,weak
derivation,manifestation,0.1774153772692793,negative,very_weak
formal,manifestation,0.16438091426814253,positive,very_weak
instantiation,manifestation,0.7554794840028753,positive,strong
material,manifestation,0.144262943609069,negative,very_weak
mediation,manifestation,0.013390588919669065,negative,very_weak
participation,manifestation,0.48212113106711074,positive,moderate
none,manifestation,0.05432491141512723,positive,very_weak
other,manifestation,0.2750206603809314,positive,weak
characterization,material,0.18840579710144928,positive,very_weak
creation,material,0.01547869686128955,negative,very_weak
derivation,material,0.5237906212756439,positive,moderate
formal,material,0.18451331052949288,positive,very_weak
instantiation,material,0.13452899219336262,negative,very_weak
manifestation,material,0.144262943609069,negative,very_weak
mediation,material,0.3658346697268262,positive,weak
participation,material,0.044662082060112365,negative,very_weak
none,material,0.09621282534606669,negative,very_weak
other,material,0.23754537380511204,positive,weak
characterization,mediation,0.4164376512536661,positive,moderate
creation,mediation,0.1378350273247119,positive,very_weak
derivation,mediation,0.445003815832313,positive,moderate
formal,mediation,0.1610186482792343,positive,very_weak
instantiation,mediation,0.027954262312584487,positive,very_weak
manifestation,mediation,0.013390588919669065,negative,very_weak
material,mediation,0.3658346697268262,positive,weak
participation,mediation,0.11695678607042033,positive,very_weak
none,mediation,0.09300994950501518,negative,very_weak
other,mediation,0.18820073238304805,positive,very_weak
characterization,participation,0.31170411437786755,positive,weak
creation,participation,0.7001744218223569,positive,strong
derivation,participation,0.020838502253728793,negative,very_weak
formal,participation,0.04078157358148292,negative,very_weak
instantiation,participation,0.46117202664896,positive,moderate
manifestation,participation,0.48212113106711074,positive,moderate
material,participation,0.044662082060112365,negative,very_weak
mediation,participation,0.11695678607042033,positive,very_weak
none,participation,0.1070685387626288,positive,very_weak
other,participation,0.33793729137700357,positive,weak
characterization,none,0.04751250634373664,positive,very_weak
creation,none,0.16528301762917677,positive,very_weak
derivation,none,0.05573783614147947,positive,very_weak
formal,none,0.11453464697747774,negative,very_weak
instantiation,none,0.09172783895686944,positive,very_weak
manifestation,none,0.05432491141512723,positive,very_weak
material,none,0.09621282534606669,negative,very_weak
mediation,none,0.09300994950501518,negative,very_weak
participation,none,0.1070685387626288,positive,very_weak
other,none,0.11117469624025132,negative,very_weak
characterization,other,0.46771864980247924,positive,moderate
creation,other,0.20358937497629603,positive,weak
derivation,other,0.18694412921540876,positive,very_weak
formal,other,0.14155521462623266,positive,very_weak
instantiation,other,0.33123146848433,positive,weak
manifestation,other,0.2750206603809314,positive,weak
material,other,0.23754537380511204,positive,weak
mediation,other,0.18820073238304805,positive,very_weak
participation,other,0.33793729137700357,positive,weak
none,other,0.11117469624025132,negative,very_weak
