Stereotype,Stereotype2,Absolute Value,Sign,Classification
componentOf,characterization,0.2829732406964461,positive,weak
derivation,characterization,0.07095561381800333,positive,very_weak
externalDependence,characterization,0.36245996617133663,positive,weak
formal,characterization,0.11893279805117608,positive,very_weak
material,characterization,0.19058529726663453,positive,very_weak
mediation,characterization,0.3889615316758861,positive,weak
memberOf,characterization,0.24397289944896222,positive,weak
participation,characterization,0.34152531339511555,positive,weak
none,characterization,0.011191516243097674,positive,very_weak
other,characterization,0.13498235232719397,positive,very_weak
characterization,componentOf,0.2829732406964461,positive,weak
derivation,componentOf,0.19084600442010488,positive,very_weak
externalDependence,componentOf,0.024584733644412448,negative,very_weak
formal,componentOf,0.14565742884124555,positive,very_weak
material,componentOf,0.39784475994547036,positive,weak
mediation,componentOf,0.37663297228216497,positive,weak
memberOf,componentOf,0.44877226656597785,positive,moderate
participation,componentOf,0.002872154555778445,negative,very_weak
none,componentOf,0.14502879775165714,negative,very_weak
other,componentOf,0.14448668055067726,positive,very_weak
characterization,derivation,0.07095561381800333,positive,very_weak
componentOf,derivation,0.19084600442010488,positive,very_weak
externalDependence,derivation,0.12144092699473273,negative,very_weak
formal,derivation,0.1929245358139527,positive,very_weak
material,derivation,0.5150700942600471,positive,moderate
mediation,derivation,0.4408705322357261,positive,moderate
memberOf,derivation,0.25622078362367096,positive,weak
participation,derivation,0.04520517830450776,negative,very_weak
none,derivation,0.016504191144614485,negative,very_weak
other,derivation,0.27081312064090546,positive,weak
characterization,externalDependence,0.36245996617133663,positive,weak
componentOf,externalDependence,0.024584733644412448,negative,very_weak
derivation,externalDependence,0.12144092699473273,negative,very_weak
formal,externalDependence,0.12175024922833998,positive,very_weak
material,externalDependence,0.24879741770569636,negative,weak
mediation,externalDependence,0.09861672210955463,positive,very_weak
memberOf,externalDependence,0.13865851191406578,positive,very_weak
participation,externalDependence,0.367554951731353,positive,weak
none,externalDependence,0.041492285007784305,positive,very_weak
other,externalDependence,0.0041459078621418,positive,very_weak
characterization,formal,0.11893279805117608,positive,very_weak
componentOf,formal,0.14565742884124555,positive,very_weak
derivation,formal,0.1929245358139527,positive,very_weak
externalDependence,formal,0.12175024922833998,positive,very_weak
material,formal,0.1780890702395368,positive,very_weak
mediation,formal,0.21164674106738413,positive,weak
memberOf,formal,0.354744503047507,positive,weak
participation,formal,0.01955208676840511,negative,very_weak
none,formal,0.2519209789312668,negative,weak
other,formal,0.15633003829380845,positive,very_weak
characterization,material,0.19058529726663453,positive,very_weak
componentOf,material,0.39784475994547036,positive,weak
derivation,material,0.5150700942600471,positive,moderate
externalDependence,material,0.24879741770569636,negative,weak
formal,material,0.1780890702395368,positive,very_weak
mediation,material,0.4251705759145199,positive,moderate
memberOf,material,0.31008928356319615,positive,weak
participation,material,0.03523450193110315,negative,very_weak
none,material,0.1711258880729006,negative,very_weak
other,material,0.13509095340889857,positive,very_weak
characterization,mediation,0.3889615316758861,positive,weak
componentOf,mediation,0.37663297228216497,positive,weak
derivation,mediation,0.4408705322357261,positive,moderate
externalDependence,mediation,0.09861672210955463,positive,very_weak
formal,mediation,0.21164674106738413,positive,weak
material,mediation,0.4251705759145199,positive,moderate
memberOf,mediation,0.4589673300177382,positive,moderate
participation,mediation,0.11595784872970538,positive,very_weak
none,mediation,0.21763433381701178,negative,weak
other,mediation,0.15379140765972218,positive,very_weak
characterization,memberOf,0.24397289944896222,positive,weak
componentOf,memberOf,0.44877226656597785,positive,moderate
derivation,memberOf,0.25622078362367096,positive,weak
externalDependence,memberOf,0.13865851191406578,positive,very_weak
formal,memberOf,0.354744503047507,positive,weak
material,memberOf,0.31008928356319615,positive,weak
mediation,memberOf,0.4589673300177382,positive,moderate
participation,memberOf,0.1790229556162955,positive,very_weak
none,memberOf,0.17826597621825893,negative,very_weak
other,memberOf,0.09014456266757853,positive,very_weak
characterization,participation,0.34152531339511555,positive,weak
componentOf,participation,0.002872154555778445,negative,very_weak
derivation,participation,0.04520517830450776,negative,very_weak
externalDependence,participation,0.367554951731353,positive,weak
formal,participation,0.01955208676840511,negative,very_weak
material,participation,0.03523450193110315,negative,very_weak
mediation,participation,0.11595784872970538,positive,very_weak
memberOf,participation,0.1790229556162955,positive,very_weak
none,participation,0.019888966995489137,positive,very_weak
other,participation,0.031003411674143198,positive,very_weak
characterization,none,0.011191516243097674,positive,very_weak
componentOf,none,0.14502879775165714,negative,very_weak
derivation,none,0.016504191144614485,negative,very_weak
externalDependence,none,0.041492285007784305,positive,very_weak
formal,none,0.2519209789312668,negative,weak
material,none,0.1711258880729006,negative,very_weak
mediation,none,0.21763433381701178,negative,weak
memberOf,none,0.17826597621825893,negative,very_weak
participation,none,0.019888966995489137,positive,very_weak
other,none,0.17896387080179152,positive,very_weak
characterization,other,0.13498235232719397,positive,very_weak
componentOf,other,0.14448668055067726,positive,very_weak
derivation,other,0.27081312064090546,positive,weak
externalDependence,other,0.0041459078621418,positive,very_weak
formal,other,0.15633003829380845,positive,very_weak
material,other,0.13509095340889857,positive,very_weak
mediation,other,0.15379140765972218,positive,very_weak
memberOf,other,0.09014456266757853,positive,very_weak
participation,other,0.031003411674143198,positive,very_weak
none,other,0.17896387080179152,positive,very_weak
