year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2013,0.0,0.01881720430107527,0.041666666666666664,0.008736559139784945,0.0,0.0,0.0,0.0,0.1760752688172043,0.0020161290322580645,0.014112903225806451,0.046370967741935484,0.0,0.0013440860215053765,0.0,0.13239247311827956,0.20631720430107528,0.016129032258064516,0.0,0.12836021505376344,0.004032258064516129,0.0,0.0
2021,0.0,0.003360215053763441,0.0006720430107526882,0.006720430107526882,0.0,0.0,0.0,0.0,0.010080645161290322,0.0,0.0,0.006048387096774193,0.0,0.0013440860215053765,0.0,0.008736559139784945,0.010080645161290322,0.0,0.0,0.010752688172043012,0.0,0.0,0.0
2022,0.0,0.0020161290322580645,0.0006720430107526882,0.009408602150537635,0.002688172043010753,0.0,0.0,0.0,0.009408602150537635,0.0006720430107526882,0.0,0.004032258064516129,0.0,0.0,0.0,0.005376344086021506,0.010080645161290322,0.004032258064516129,0.0,0.013440860215053764,0.0,0.0,0.0
2023,0.0006720430107526882,0.003360215053763441,0.0013440860215053765,0.0,0.0,0.0,0.0,0.0,0.023521505376344086,0.0,0.0,0.004704301075268817,0.0,0.009408602150537635,0.0006720430107526882,0.006720430107526882,0.006720430107526882,0.0,0.0,0.026881720430107527,0.0,0.0,0.0
