Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type
abstract,0.07197893363517717,0.0277250525512067,0.005990787528519108,0.003129537387259962,0.000766719311414657,0.020757183574545125,0.000377959330925097,0.02196106035016068,0.03519920518461955,0.0018968986371842092,0.009312899131455096,0.01577152593409742,0.03163289177482469,0.011242083458943744,0.0008656701625841812,0.014917799239991106,0.018314667852183615,0.02502227814811396,0.015175355953810282,0.024695823779432503,0.022872828368384394
category,0.0277250525512067,1.8796716101612252,0.18172065459580242,0.2655533961748193,0.07567854290292059,0.4305474076563394,0.0637937715873623,0.04859920550114795,0.6237726420438678,0.06976799461437563,0.3613535331206729,0.31963164830940516,0.11658288602439126,0.38257674897821176,0.08407160429665075,0.4222016322348545,0.48153609342604825,0.3753566060485426,0.22831284161617715,0.6889414587689853,0.282167470422019
collective,0.005990787528519108,0.18172065459580242,1.1543068587483767,0.1078344471435586,0.03979696703850259,0.1306343655571108,0.035068900114819224,0.023829429985645946,0.36479043460871097,0.0181525803285819,0.11980246707200423,0.2219810600396506,0.03053354334827591,0.09518554123728065,0.040832714554836516,0.31098157429427914,0.321794751784031,0.11638587488054117,0.06157241928212945,0.42933567682318524,0.08034525159079438
datatype,0.003129537387259962,0.2655533961748193,0.1078344471435586,0.9178063645300345,0.1577055538622642,0.1603134207381427,0.028279379301031117,0.015943250977202447,0.33197976381641064,0.05255200896221668,0.14582935779550543,0.2409092043537568,0.07497461681559583,0.16214872442811637,0.036886813176562123,0.24443582256160667,0.2855829369541528,0.1505335538528293,0.10110003321591193,0.3656671346403246,0.11236675680632152
enumeration,0.000766719311414657,0.07567854290292059,0.03979696703850259,0.1577055538622642,0.3056403049596483,0.0736832188021734,0.0015443980498597576,0.0011541692004556209,0.1440054758322318,0.02869517039984231,0.06964073497169013,0.07592210591345047,0.033696573240972694,0.06802933126383094,0.055652361678211505,0.10607527701627312,0.12909940892619926,0.06668372094309145,0.052574033956955465,0.14677407797801867,0.04012061635148154
event,0.020757183574545125,0.4305474076563394,0.1306343655571108,0.1603134207381427,0.0736832188021734,1.4014733996253843,0.12490905227774043,0.08663330439892059,0.47045121433312986,0.06539711323398975,0.3247461459580837,0.27517817256468446,0.0637817505697799,0.2843624660669163,0.12584161661630802,0.33461828799815996,0.3844622275803346,0.4169089019526572,0.39114127664305776,0.48034617943999136,0.30096622815555474
historicalRole,0.000377959330925097,0.0637937715873623,0.035068900114819224,0.028279379301031117,0.0015443980498597576,0.12490905227774043,0.16263134781841834,0.04101250022914981,0.08565304892553106,0.0038220985212313874,0.012380740990822502,0.027280985562813505,0.0015443980498597507,0.03396550926222609,0.08692385745018835,0.0758967649851251,0.07639377682822057,0.07603393405301596,0.08311873893525609,0.06081945849502889,0.043768459620601795
historicalRoleMixin,0.02196106035016068,0.04859920550114795,0.023829429985645946,0.015943250977202447,0.0011541692004556209,0.08663330439892059,0.04101250022914981,0.11261347453340273,0.048156668717562724,0.00285590815378782,0.012347414351170378,0.00880817414877947,0.05696579608478252,0.013317839924892216,0.02310995763769448,0.049176247232747314,0.035534026460110675,0.052666733979099115,0.01608037505370425,0.045261102563436975,0.08479264722511898
kind,0.03519920518461955,0.6237726420438678,0.36479043460871097,0.33197976381641064,0.1440054758322318,0.47045121433312986,0.08565304892553106,0.048156668717562724,2.792763783915049,0.10848431884786613,0.42451026157398397,0.560602377743262,0.10109465369284558,0.4140767328833872,0.12310926420483248,0.8258160354046404,1.020674970303476,0.4462966702693747,0.2169872567956245,1.1416669227467722,0.23901021366015596
mixin,0.0018968986371842092,0.06976799461437563,0.0181525803285819,0.05255200896221668,0.02869517039984231,0.06539711323398975,0.0038220985212313874,0.00285590815378782,0.10848431884786613,0.4594539067889735,0.06603657669937793,0.09577951207964563,0.013222724204552179,0.10158658011987667,0.027588595930423357,0.12591441966776012,0.1218701294357481,0.054752406621629716,0.014283999905998879,0.12319262706252058,0.03322568016394353
mode,0.009312899131455096,0.3613535331206729,0.11980246707200423,0.14582935779550543,0.06964073497169013,0.3247461459580837,0.012380740990822502,0.012347414351170378,0.42451026157398397,0.06603657669937793,1.368061196413944,0.2147756046161498,0.08594168270756294,0.2603132914392729,0.04608700478452255,0.30917096982237113,0.38075780880968174,0.24226351581038477,0.06779630148067478,0.48225357750673004,0.20004877737149274
phase,0.01577152593409742,0.31963164830940516,0.2219810600396506,0.2409092043537568,0.07592210591345047,0.27517817256468446,0.027280985562813505,0.00880817414877947,0.560602377743262,0.09577951207964563,0.2147756046161498,1.4670562975470351,0.09715690314371458,0.2634453067078321,0.08248657089199087,0.42287299888023255,0.5779524266851539,0.22985686620149787,0.09459220765757201,0.6155269589211316,0.11940495061861428
phaseMixin,0.03163289177482469,0.11658288602439126,0.03053354334827591,0.07497461681559583,0.033696573240972694,0.0637817505697799,0.0015443980498597507,0.05696579608478252,0.10109465369284558,0.013222724204552179,0.08594168270756294,0.09715690314371458,0.2773485833041403,0.07981077847668283,0.003538663665575377,0.06751850451197075,0.08031578289576276,0.12576180104673484,0.030139344687835176,0.10492609850607562,0.11411527154872708
quality,0.011242083458943744,0.38257674897821176,0.09518554123728065,0.16214872442811637,0.06802933126383094,0.2843624660669163,0.03396550926222609,0.013317839924892216,0.4140767328833872,0.10158658011987667,0.2603132914392729,0.2634453067078321,0.07981077847668283,1.129532120255918,0.08403855379114238,0.323298393526902,0.3173954956174101,0.2497127089801891,0.17792067328865643,0.5062492794639621,0.17359681391359896
quantity,0.0008656701625841812,0.08407160429665075,0.040832714554836516,0.036886813176562123,0.055652361678211505,0.12584161661630802,0.08692385745018835,0.02310995763769448,0.12310926420483248,0.027588595930423357,0.04608700478452255,0.08248657089199087,0.003538663665575377,0.08403855379114238,0.29171445503001064,0.0898826226608991,0.13859599960406857,0.08453129828717426,0.11575961690144382,0.09708876930360301,0.037564878638106855
relator,0.014917799239991106,0.4222016322348545,0.31098157429427914,0.24443582256160667,0.10607527701627312,0.33461828799815996,0.0758967649851251,0.049176247232747314,0.8258160354046404,0.12591441966776012,0.30917096982237113,0.42287299888023255,0.06751850451197075,0.323298393526902,0.0898826226608991,2.2944856386065036,0.7723457038133389,0.3769544917866003,0.14386609057097963,0.8454758844955361,0.20147903733333483
role,0.018314667852183615,0.48153609342604825,0.321794751784031,0.2855829369541528,0.12909940892619926,0.3844622275803346,0.07639377682822057,0.035534026460110675,1.020674970303476,0.1218701294357481,0.38075780880968174,0.5779524266851539,0.08031578289576276,0.3173954956174101,0.13859599960406857,0.7723457038133389,2.4813266826618423,0.3597446964832179,0.16665485747668568,0.8439164741868167,0.22804667167437181
roleMixin,0.02502227814811396,0.3753566060485426,0.11638587488054117,0.1505335538528293,0.06668372094309145,0.4169089019526572,0.07603393405301596,0.052666733979099115,0.4462966702693747,0.054752406621629716,0.24226351581038477,0.22985686620149787,0.12576180104673484,0.2497127089801891,0.08453129828717426,0.3769544917866003,0.3597446964832179,1.4119191728800524,0.19218718777710614,0.3875904279577417,0.26983737716033873
situation,0.015175355953810282,0.22831284161617715,0.06157241928212945,0.10110003321591193,0.052574033956955465,0.39114127664305776,0.08311873893525609,0.01608037505370425,0.2169872567956245,0.014283999905998879,0.06779630148067478,0.09459220765757201,0.030139344687835176,0.17792067328865643,0.11575961690144382,0.14386609057097963,0.16665485747668568,0.19218718777710614,0.6088970445226038,0.19578306822387592,0.11514275524290096
subkind,0.024695823779432503,0.6889414587689853,0.42933567682318524,0.3656671346403246,0.14677407797801867,0.48034617943999136,0.06081945849502889,0.045261102563436975,1.1416669227467722,0.12319262706252058,0.48225357750673004,0.6155269589211316,0.10492609850607562,0.5062492794639621,0.09708876930360301,0.8454758844955361,0.8439164741868167,0.3875904279577417,0.19578306822387592,2.6229319982711536,0.24804292892695268
type,0.022872828368384394,0.282167470422019,0.08034525159079438,0.11236675680632152,0.04012061635148154,0.30096622815555474,0.043768459620601795,0.08479264722511898,0.23901021366015596,0.03322568016394353,0.20004877737149274,0.11940495061861428,0.11411527154872708,0.17359681391359896,0.037564878638106855,0.20147903733333483,0.22804667167437181,0.26983737716033873,0.11514275524290096,0.24804292892695268,0.6799208682150443
