stereotype,total_correlation,rank
category,2.0909046357855208,7
collective,1.747840209039166,10
datatype,1.2541896078772554,14
event,2.906447633002995,1
kind,2.7064306162706986,2
mixin,1.1909686883280832,15
mode,1.5561754997846022,13
phase,1.8330790340374485,9
quality,2.2179659893108354,4
relator,1.723633446433344,11
role,2.1358492673750122,6
roleMixin,1.835116133995223,8
situation,2.6040706463614987,3
subkind,1.685874140551836,12
type,2.1797915035159776,5
