Stereotype,Shannon Entropy,Gini Coefficient,Simpson Index
abstract,0.99999999711461,0.9863013698630136,0.5
category,5.875250544486237,0.6893210059798973,0.0226495030145022
collective,5.276283537296242,0.7856462179868969,0.03425330812854442
datatype,4.5253502434452475,0.8768391679350583,0.05349794238683127
enumeration,2.5115427857725816,0.9691780821917808,0.2285502958579882
event,5.007080883152156,0.8313912115281978,0.039340529600269854
historicalRole,1.2087030023114833,0.9871947587849911,0.5727788279773156
historicalRoleMixin,1.3921472193364495,0.9840182648401826,0.4074074074074074
kind,6.651907750187077,0.456105008694177,0.011752351801619022
mixin,4.168295806643284,0.8898401826484018,0.059027777777777776
mode,5.190284593839222,0.7998630136986301,0.0398
phase,5.340444975607047,0.7820367019901784,0.02951940192239231
phaseMixin,2.7016094855174675,0.963013698630137,0.18999999999999997
quality,4.905283050879896,0.838998816167766,0.041380887059899396
quantity,2.777776798472531,0.9609186140209508,0.19031141868512114
relator,6.359223803450854,0.5656553930294352,0.015970293764031196
role,6.345966507691907,0.5627899726760925,0.015782899558967688
roleMixin,4.908982080348055,0.8338581850627198,0.05565097400214325
situation,3.976454662180827,0.9119235963727571,0.07677048204721286
subkind,6.122788507286573,0.6397618408093831,0.018485292931018936
type,3.961292439324647,0.9173634584593489,0.08045201551695058
