Stereotype,Stereotype2,Absolute Value,Sign,Classification
componentOf,characterization,0.27474031039720237,positive,weak
creation,characterization,0.030348204583083547,positive,very_weak
derivation,characterization,0.08680861568950059,positive,very_weak
externalDependence,characterization,0.3439681997255003,positive,weak
historicalDependence,characterization,0.1700399431179822,positive,very_weak
instantiation,characterization,0.25698565982757426,positive,weak
manifestation,characterization,0.30109266851583694,positive,weak
material,characterization,0.20753803870169113,positive,weak
mediation,characterization,0.14514495038676634,positive,very_weak
memberOf,characterization,0.043710553898762036,positive,very_weak
participation,characterization,0.20885475695979253,positive,weak
none,characterization,0.019030789232944424,positive,very_weak
other,characterization,0.010696689964114832,positive,very_weak
characterization,componentOf,0.27474031039720237,positive,weak
creation,componentOf,0.052532987563940745,positive,very_weak
derivation,componentOf,0.14454056989480552,positive,very_weak
externalDependence,componentOf,0.04701081056513953,positive,very_weak
historicalDependence,componentOf,0.13135286950597388,positive,very_weak
instantiation,componentOf,0.2662593408074023,positive,weak
manifestation,componentOf,0.26731863481092305,positive,weak
material,componentOf,0.22677513121394247,positive,weak
mediation,componentOf,0.18354564916906432,positive,very_weak
memberOf,componentOf,0.2787749455375197,positive,weak
participation,componentOf,0.007384849280954898,positive,very_weak
none,componentOf,0.025772434496142888,positive,very_weak
other,componentOf,0.027779968405600017,positive,very_weak
characterization,creation,0.030348204583083547,positive,very_weak
componentOf,creation,0.052532987563940745,positive,very_weak
derivation,creation,0.025749842053874074,positive,very_weak
externalDependence,creation,0.1916600852856714,positive,very_weak
historicalDependence,creation,0.3145612809477506,positive,weak
instantiation,creation,0.3689143363927849,positive,weak
manifestation,creation,0.38704918062533605,positive,weak
material,creation,0.03681325287284638,positive,very_weak
mediation,creation,0.06044226994688292,positive,very_weak
memberOf,creation,0.19875509755432536,positive,very_weak
participation,creation,0.6517221136692806,positive,strong
none,creation,0.07649856131985275,positive,very_weak
other,creation,0.05656484251610105,positive,very_weak
characterization,derivation,0.08680861568950059,positive,very_weak
