Stereotype,Stereotype2,Absolute Value,Sign,Classification
category,abstract,0.11431180758889622,negative,very_weak
collective,abstract,0.1771360022929547,negative,very_weak
datatype,abstract,0.07943053859479739,negative,very_weak
enumeration,abstract,0.02564102564102564,negative,very_weak
event,abstract,,negative,very_strong
historicalRole,abstract,,negative,very_strong
historicalRoleMixin,abstract,,negative,very_strong
kind,abstract,0.2576096394731622,positive,weak
mixin,abstract,0.04556529828916095,negative,very_weak
mode,abstract,0.07333019566623816,negative,very_weak
phase,abstract,0.20075035557214363,positive,weak
phaseMixin,abstract,,negative,very_strong
quality,abstract,0.03673591791853226,negative,very_weak
quantity,abstract,,negative,very_strong
relator,abstract,0.1262095524578553,negative,very_weak
role,abstract,0.25059984441293054,negative,weak
roleMixin,abstract,0.09722794200941441,negative,very_weak
situation,abstract,,negative,very_strong
subkind,abstract,0.17524065236835157,positive,very_weak
type,abstract,0.02564102564102564,negative,very_weak
abstract,category,0.11431180758889622,negative,very_weak
collective,category,0.006110779441587805,positive,very_weak
datatype,category,0.2009281283691745,positive,weak
enumeration,category,0.1469723240428666,positive,very_weak
event,category,,negative,very_strong
historicalRole,category,,negative,very_strong
historicalRoleMixin,category,,negative,very_strong
kind,category,0.021506007037396805,negative,very_weak
mixin,category,0.05223533472506262,negative,very_weak
mode,category,0.10533090765566004,positive,very_weak
phase,category,0.2514664940786839,positive,weak
phaseMixin,category,,negative,very_strong
quality,category,0.11113277653222199,positive,very_weak
quantity,category,,negative,very_strong
relator,category,0.09612150033430192,positive,very_weak
role,category,0.1367146698344887,negative,very_weak
roleMixin,category,0.10428318431700262,positive,very_weak
situation,category,,negative,very_strong
subkind,category,0.2082033791546707,positive,weak
type,category,0.11431180758889622,negative,very_weak
abstract,collective,0.1771360022929547,negative,very_weak
category,collective,0.006110779441587805,positive,very_weak
datatype,collective,0.20320169462519683,negative,weak
enumeration,collective,0.05166466733544513,positive,very_weak
event,collective,,negative,very_strong
historicalRole,collective,,negative,very_strong
historicalRoleMixin,collective,,negative,very_strong
kind,collective,0.1887366399005824,positive,very_weak
mixin,collective,0.050495787731313795,negative,very_weak
mode,collective,0.04153714242861362,negative,very_weak
phase,collective,0.009945719788506294,negative,very_weak
phaseMixin,collective,,negative,very_strong
quality,collective,0.2537828919853861,negative,weak
quantity,collective,,negative,very_strong
relator,collective,0.13709119845728746,positive,very_weak
role,collective,0.027200590913546766,negative,very_weak
roleMixin,collective,0.08427805406645826,negative,very_weak
situation,collective,,negative,very_strong
subkind,collective,0.09962358491228801,positive,very_weak
type,collective,0.05166466733544513,positive,very_weak
abstract,datatype,0.07943053859479739,negative,very_weak
category,datatype,0.2009281283691745,positive,weak
collective,datatype,0.20320169462519683,negative,weak
enumeration,datatype,0.38722387564963723,positive,weak
event,datatype,,negative,very_strong
historicalRole,datatype,,negative,very_strong
historicalRoleMixin,datatype,,negative,very_strong
kind,datatype,0.05755994794816492,positive,very_weak
mixin,datatype,0.31759148517589236,positive,weak
mode,datatype,0.06287509140063116,negative,very_weak
phase,datatype,0.3258904249528082,positive,weak
phaseMixin,datatype,,negative,very_strong
quality,datatype,0.49076334566265495,positive,moderate
quantity,datatype,,negative,very_strong
relator,datatype,0.03427782331055854,positive,very_weak
role,datatype,0.003032445093461595,negative,very_weak
roleMixin,datatype,0.11722523482059856,negative,very_weak
situation,datatype,,negative,very_strong
subkind,datatype,0.2125292658690822,positive,weak
type,datatype,0.07943053859479739,negative,very_weak
abstract,enumeration,0.02564102564102564,negative,very_weak
category,enumeration,0.1469723240428666,positive,very_weak
collective,enumeration,0.05166466733544513,positive,very_weak
datatype,enumeration,0.38722387564963723,positive,weak
event,enumeration,,negative,very_strong
historicalRole,enumeration,,negative,very_strong
historicalRoleMixin,enumeration,,negative,very_strong
kind,enumeration,0.06962422688463843,negative,very_weak
mixin,enumeration,0.5467835794699314,positive,moderate
mode,enumeration,0.07333019566623816,negative,very_weak
phase,enumeration,0.13898101539609944,positive,very_weak
phaseMixin,enumeration,,negative,very_strong
quality,enumeration,0.03673591791853226,negative,very_weak
quantity,enumeration,,negative,very_strong
relator,enumeration,0.014023283606428369,negative,very_weak
role,enumeration,0.13226102899571335,positive,very_weak
roleMixin,enumeration,0.09722794200941441,negative,very_weak
situation,enumeration,,negative,very_strong
subkind,enumeration,0.2032791567472878,positive,weak
type,enumeration,0.02564102564102564,negative,very_weak
abstract,event,,negative,very_strong
category,event,,negative,very_strong
collective,event,,negative,very_strong
datatype,event,,negative,very_strong
enumeration,event,,negative,very_strong
historicalRole,event,,negative,very_strong
historicalRoleMixin,event,,negative,very_strong
kind,event,,negative,very_strong
mixin,event,,negative,very_strong
mode,event,,negative,very_strong
phase,event,,negative,very_strong
phaseMixin,event,,negative,very_strong
quality,event,,negative,very_strong
quantity,event,,negative,very_strong
relator,event,,negative,very_strong
role,event,,negative,very_strong
roleMixin,event,,negative,very_strong
situation,event,,negative,very_strong
subkind,event,,negative,very_strong
type,event,,negative,very_strong
abstract,historicalRole,,negative,very_strong
category,historicalRole,,negative,very_strong
collective,historicalRole,,negative,very_strong
datatype,historicalRole,,negative,very_strong
enumeration,historicalRole,,negative,very_strong
event,historicalRole,,negative,very_strong
historicalRoleMixin,historicalRole,,negative,very_strong
kind,historicalRole,,negative,very_strong
mixin,historicalRole,,negative,very_strong
mode,historicalRole,,negative,very_strong
phase,historicalRole,,negative,very_strong
phaseMixin,historicalRole,,negative,very_strong
quality,historicalRole,,negative,very_strong
quantity,historicalRole,,negative,very_strong
relator,historicalRole,,negative,very_strong
role,historicalRole,,negative,very_strong
roleMixin,historicalRole,,negative,very_strong
situation,historicalRole,,negative,very_strong
subkind,historicalRole,,negative,very_strong
type,historicalRole,,negative,very_strong
abstract,historicalRoleMixin,,negative,very_strong
category,historicalRoleMixin,,negative,very_strong
collective,historicalRoleMixin,,negative,very_strong
datatype,historicalRoleMixin,,negative,very_strong
enumeration,historicalRoleMixin,,negative,very_strong
event,historicalRoleMixin,,negative,very_strong
historicalRole,historicalRoleMixin,,negative,very_strong
kind,historicalRoleMixin,,negative,very_strong
mixin,historicalRoleMixin,,negative,very_strong
mode,historicalRoleMixin,,negative,very_strong
phase,historicalRoleMixin,,negative,very_strong
phaseMixin,historicalRoleMixin,,negative,very_strong
quality,historicalRoleMixin,,negative,very_strong
quantity,historicalRoleMixin,,negative,very_strong
relator,historicalRoleMixin,,negative,very_strong
role,historicalRoleMixin,,negative,very_strong
roleMixin,historicalRoleMixin,,negative,very_strong
situation,historicalRoleMixin,,negative,very_strong
subkind,historicalRoleMixin,,negative,very_strong
type,historicalRoleMixin,,negative,very_strong
abstract,kind,0.2576096394731622,positive,weak
category,kind,0.021506007037396805,negative,very_weak
collective,kind,0.1887366399005824,positive,very_weak
datatype,kind,0.05755994794816492,positive,very_weak
enumeration,kind,0.06962422688463843,negative,very_weak
event,kind,,negative,very_strong
historicalRole,kind,,negative,very_strong
historicalRoleMixin,kind,,negative,very_strong
mixin,kind,0.0003093137449497,negative,very_weak
mode,kind,0.07481101465430737,positive,very_weak
phase,kind,0.14702149759272215,positive,very_weak
phaseMixin,kind,,negative,very_strong
quality,kind,0.02992520564251152,negative,very_weak
quantity,kind,,negative,very_strong
relator,kind,0.012422964106053997,negative,very_weak
role,kind,0.11331632373299602,negative,very_weak
roleMixin,kind,0.1099230775374984,negative,very_weak
situation,kind,,negative,very_strong
subkind,kind,0.3347050137884697,positive,weak
type,kind,0.02784969075385537,positive,very_weak
abstract,mixin,0.04556529828916095,negative,very_weak
category,mixin,0.05223533472506262,negative,very_weak
collective,mixin,0.050495787731313795,negative,very_weak
datatype,mixin,0.31759148517589236,positive,weak
enumeration,mixin,0.5467835794699314,positive,moderate
event,mixin,,negative,very_strong
historicalRole,mixin,,negative,very_strong
historicalRoleMixin,mixin,,negative,very_strong
kind,mixin,0.0003093137449497,negative,very_weak
mode,mixin,0.13031117732625253,negative,very_weak
phase,mixin,0.1145693041620806,positive,very_weak
phaseMixin,mixin,,negative,very_strong
quality,mixin,0.06528143925747813,negative,very_weak
quantity,mixin,,negative,very_strong
relator,mixin,0.11463213303336145,positive,very_weak
role,mixin,0.2783297561336298,positive,weak
roleMixin,mixin,0.01963393034185321,positive,very_weak
situation,mixin,,negative,very_strong
subkind,mixin,0.11179648125831292,positive,very_weak
type,mixin,0.04556529828916095,negative,very_weak
abstract,mode,0.07333019566623816,negative,very_weak
category,mode,0.10533090765566004,positive,very_weak
collective,mode,0.04153714242861362,negative,very_weak
datatype,mode,0.06287509140063116,negative,very_weak
enumeration,mode,0.07333019566623816,negative,very_weak
