year,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
2005,0.0,0.0001585288522511097,0.0,0.0006341154090044388,0.0,0.0003170577045022194,0.0,0.0,0.0,0.0,0.0003170577045022194,0.0009511731135066582,0.0001585288522511097,0.0,0.0,0.0,0.0,0.0,0.0,0.0006341154090044388,0.0007926442612555486
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031705770450221942,0.0
2011,0.0,0.0,0.0,0.0003170577045022194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007926442612555486
2012,0.0,0.0,0.0,0.0,0.0,0.0003170577045022194,0.0,0.0,0.0,0.0,0.0012682308180088776,0.002694990488268865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004438807863031071,0.0007926442612555486
2013,0.0,0.0,0.0,0.0017438173747622067,0.0,0.0003170577045022194,0.0,0.0,0.0,0.0,0.0003170577045022194,0.0006341154090044388,0.0006341154090044388,0.0,0.0,0.0011097019657577679,0.0,0.0,0.0,0.0,0.0004755865567533291
2014,0.0,0.0,0.0,0.0004755865567533291,0.0,0.0007926442612555486,0.0,0.0,0.0,0.0,0.0007926442612555486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060875079264426,0.0
2015,0.0,0.021718452758402028,0.0,0.04613189600507292,0.0,0.015535827520608751,0.0003170577045022194,0.0,0.0,0.0,0.04121750158528852,0.20022194039315155,0.019181991122384275,0.0,0.0,0.0019023462270133164,0.0004755865567533291,0.0,0.0,0.022986683576410906,0.046924540266328474
2016,0.0,0.002694990488268865,0.0023779327837666455,0.0007926442612555486,0.0,0.0,0.0009511731135066582,0.0,0.0,0.0,0.0001585288522511097,0.003963221306277742,0.0006341154090044388,0.0006341154090044388,0.0,0.0,0.0,0.0,0.0,0.0050729232720355105,0.00538998097653773
2017,0.0,0.0004755865567533291,0.0,0.0003170577045022194,0.0,0.0006341154090044388,0.0,0.0,0.0,0.0,0.0031705770450221942,0.0017438173747622067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049936588459099554,0.0031705770450221942
2018,0.0004755865567533291,0.0028535193405199747,0.0,0.0015852885225110971,0.0,0.0009511731135066582,0.0003170577045022194,0.0007926442612555486,0.0003170577045022194,0.0004755865567533291,0.0022194039315155357,0.0025364616360177552,0.0006341154090044388,0.0017438173747622067,0.0,0.0,0.0,0.0,0.0003170577045022194,0.028218135700697526,0.0003170577045022194
2019,0.0,0.0030120481927710845,0.0,0.0019023462270133164,0.0,0.0009511731135066582,0.0,0.0003170577045022194,0.0007926442612555486,0.0001585288522511097,0.0017438173747622067,0.009036144578313253,0.0012682308180088776,0.0012682308180088776,0.0,0.0,0.0,0.0,0.0,0.013792010145846544,0.012523779327837667
2020,0.0,0.00523145212428662,0.0,0.0019023462270133164,0.0006341154090044388,0.0014267596702599874,0.0015852885225110971,0.0,0.0006341154090044388,0.0004755865567533291,0.0009511731135066582,0.006182625237793279,0.0,0.0017438173747622067,0.0,0.0,0.0,0.0,0.0003170577045022194,0.05421686746987952,0.0019023462270133164
2021,0.0009511731135066582,0.009987317691819911,0.0001585288522511097,0.007450856055802156,0.0011097019657577679,0.0006341154090044388,0.0023779327837666455,0.0015852885225110971,0.0019023462270133164,0.0014267596702599874,0.016804058338617627,0.01077996195307546,0.0015852885225110971,0.004438807863031071,0.0001585288522511097,0.0,0.0,0.0,0.0004755865567533291,0.03392517438173748,0.0011097019657577679
2022,0.0011097019657577679,0.007292327203551046,0.0,0.0017438173747622067,0.0022194039315155357,0.003646163601775523,0.002694990488268865,0.0019023462270133164,0.004914394419784401,0.0007926442612555486,0.006499682942295497,0.01585288522511097,0.0004755865567533291,0.004597336715282181,0.0001585288522511097,0.0,0.0,0.0001585288522511097,0.0006341154090044388,0.027901077996195307,0.0003170577045022194
2023,0.0007926442612555486,0.006024096385542169,0.0012682308180088776,0.003804692454026633,0.0012682308180088776,0.0015852885225110971,0.0025364616360177552,0.0,0.0007926442612555486,0.0003170577045022194,0.004280279010779962,0.01077996195307546,0.0022194039315155357,0.0011097019657577679,0.0,0.0,0.0,0.0003170577045022194,0.0003170577045022194,0.029486366518706404,0.002060875079264426
2024,0.0007926442612555486,0.012682308180088777,0.0006341154090044388,0.0017438173747622067,0.0015852885225110971,0.0007926442612555486,0.0007926442612555486,0.0009511731135066582,0.0006341154090044388,0.0017438173747622067,0.00538998097653773,0.009987317691819911,0.0001585288522511097,0.007609384908053266,0.0011097019657577679,0.0,0.0,0.0,0.0003170577045022194,0.009194673430564362,0.0015852885225110971
