Stereotype,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
bringsAbout,0.4452504654821812,0.2453430588606656,0.05943660451482561,0.09446096980713832,0.03950700803324709,0.03282434205976113,0.12482083554636011,0.16827122045159604,0.13591971384901505,0.12653037937589584,0.14791832590038476,0.16584482822631735,0.025055626060052953,0.2952222041132357,0.027964809483849995,0.0037633372276409463,0.0018636277700168832,0.031781599707602214,0.1998741268657256,0.2547373351618558,0.05067888318575373
characterization,0.2453430588606656,2.093959821468617,0.10052391236054184,0.5391812168169621,0.21317268546374818,0.31802164243866055,0.4440324698255406,0.2967529441194389,0.3415515538872752,0.28232195913398495,0.6444021273857734,0.8351701645921676,0.2820002285769413,0.47749659869135386,0.06746315472773388,0.09882362401098599,0.08490616824107454,0.014242148985400653,0.2365999324657494,1.193945823338945,0.4526060466779271
comparative,0.05943660451482561,0.10052391236054184,0.24190083871881013,0.1363675355380712,0.048317984997116044,0.044898804449530615,0.009507506092811167,0.051531035453211325,0.006578325636697635,0.034734424118344334,0.19582608658667688,0.14672044492679936,0.06871668082056082,0.08502990369807306,0.001240380762077116,0.001661621034493542,0.0008230788125064767,0.05134725032446336,0.00382960196151904,0.11856575677710908,0.016014507587861722
componentOf,0.09446096980713832,0.5391812168169621,0.1363675355380712,1.438408562265459,0.11609279569453143,0.2822026589892146,0.18002781036892823,0.11810314707664607,0.20133104609608118,0.1594368990815346,0.571005912901855,0.5884496582135648,0.29942337248415707,0.18458482310982793,0.01128936424016766,0.12219052100526726,0.08490616824107422,0.03760904597968084,0.03892706408810201,0.7831551999890349,0.34008753020913546
creation,0.03950700803324709,0.21317268546374818,0.048317984997116044,0.11609279569453143,0.6003949570067995,0.07441987313835072,0.11924683635027486,0.1259841278142994,0.18350996899504302,0.15067530004816856,0.1357927732520109,0.2539259702657851,0.07918206051826343,0.40856195253852956,0.06836704829774295,0.005236508964816901,0.002592617277750474,0.057276867075919065,0.01861702761218014,0.38971631258023426,0.10990374727306786
derivation,0.03282434205976113,0.31802164243866055,0.044898804449530615,0.2822026589892146,0.07441987313835072,1.1082053796912223,0.08031346437022509,0.04619221015726585,0.04818823243949772,0.033869858321907066,0.6269378192640007,0.576687406642802,0.20349166368400995,0.10289073781108093,0.009850664781329892,0.11339354786084124,0.07961626098387314,0.020228170140277495,0.04603635857621734,0.622803051789778,0.45571843600132006
externalDependence,0.12482083554636011,0.4440324698255406,0.009507506092811167,0.18002781036892823,0.11924683635027486,0.08031346437022509,0.8314061296985202,0.1818708404523752,0.3290895682752305,0.2134559193983363,0.13740741480079577,0.3651970691766022,0.10345823469010278,0.3016240789829326,0.06123443716605588,0.007566895406698686,0.003745135366177786,0.030461397025753546,0.11710197653584341,0.48826174492726426,0.18357154175243523
historicalDependence,0.16827122045159604,0.2967529441194389,0.051531035453211325,0.11810314707664607,0.1259841278142994,0.04619221015726585,0.1818708404523752,0.5688604699360884,0.26230609887961465,0.21300749915694817,0.14421309448085967,0.25492582409859715,0.0476305915727276,0.36041325123294693,0.04942769917842675,0.004862479279455982,0.002407560884651737,0.0279983758910628,0.12964923334947165,0.32781692849423344,0.10388545026159333
instantiation,0.13591971384901505,0.3415515538872752,0.006578325636697635,0.20133104609608118,0.18350996899504302,0.04818823243949772,0.3290895682752305,0.26230609887961465,0.66048528441834,0.3743812420456958,0.13188420400286582,0.26003252465699667,0.068036148523331,0.36179724533265467,0.024021940565114426,0.005236508964816984,0.002592617277750446,0.035178145616825945,0.1048104369496247,0.4294035086601545,0.1504230360348507
manifestation,0.12653037937589584,0.28232195913398495,0.034734424118344334,0.1594368990815346,0.15067530004816856,0.033869858321907066,0.2134559193983363,0.21300749915694817,0.3743812420456958,0.49534112264430663,0.08774323383983182,0.1999914704047385,0.04082906212305259,0.32609255939928555,0.003079470875829146,0.004125971765516781,0.0020431040963546643,0.0020431040963546643,0.10808677689001,0.3178236693789982,0.13110137786922765
material,0.14791832590038476,0.6444021273857734,0.19582608658667688,0.571005912901855,0.1357927732520109,0.6269378192640007,0.13740741480079577,0.14421309448085967,0.13188420400286582,0.08774323383983182,1.7217946272725853,0.8595249246505026,0.308534414455259,0.24514579133714898,0.015265560728811349,0.12857001561935572,0.10195565489182823,0.055964319424395816,0.07791968197583841,0.960449500109624,0.4366279326593473
mediation,0.16584482822631735,0.8351701645921676,0.14672044492679936,0.5884496582135648,0.2539259702657851,0.576687406642802,0.3651970691766022,0.25492582409859715,0.26003252465699667,0.1999914704047385,0.8595249246505026,2.2618488741967546,0.44654267364612954,0.4156856459990204,0.09845878116638203,0.13597866301157865,0.10195565489182822,0.04293048457751017,0.1339877631873812,1.2658477616441521,0.6351553943691415
memberOf,0.025055626060052953,0.2820002285769413,0.06871668082056082,0.29942337248415707,0.07918206051826343,0.20349166368400995,0.10345823469010278,0.0476305915727276,0.068036148523331,0.04082906212305259,0.308534414455259,0.44654267364612954,0.8723526298741422,0.1533223497114429,0.007186226708838686,0.12690498468184475,0.07504350051636757,0.0233886214367708,0.022267301806518702,0.4364608148698374,0.32043205951671966
participation,0.2952222041132357,0.47749659869135386,0.08502990369807306,0.18458482310982793,0.40856195253852956,0.10289073781108093,0.3016240789829326,0.36041325123294693,0.36179724533265467,0.32609255939928555,0.24514579133714898,0.4156856459990204,0.1533223497114429,1.0444753375107434,0.11038930112417623,0.009209510533961351,0.004556998451901301,0.06256677433311995,0.18326201501100003,0.6361127040683113,0.2544644474478099
participational,0.027964809483849995,0.06746315472773388,0.001240380762077116,0.01128936424016766,0.06836704829774295,0.009850664781329892,0.06123443716605588,0.04942769917842675,0.024021940565114426,0.003079470875829146,0.015265560728811349,0.09845878116638203,0.007186226708838686,0.11038930112417623,0.1404344648299466,0.0009876665999828602,0.000489281002965164,0.03880350315360751,0.019905409783870696,0.09559581035927675,0.009502749454824058
subCollectionOf,0.0037633372276409463,0.09882362401098599,0.001661621034493542,0.12219052100526726,0.005236508964816901,0.11339354786084124,0.007566895406698686,0.004862479279455982,0.005236508964816984,0.004125971765516781,0.12857001561935572,0.13597866301157865,0.12690498468184475,0.009209510533961351,0.0009876665999828602,0.2035866165681678,0.10195565489182873,0.0006553999495371166,0.003048932422381155,0.11324747197512598,0.15570186779043135
subQuantityOf,0.0018636277700168832,0.08490616824107454,0.0008230788125064767,0.08490616824107422,0.002592617277750474,0.07961626098387314,0.003745135366177786,0.002407560884651737,0.002592617277750446,0.0020431040963546643,0.10195565489182823,0.10195565489182822,0.07504350051636757,0.004556998451901301,0.000489281002965164,0.10195565489182873,0.10195565489182788,0.00032469321548795477,0.0015099978678531564,0.07781844727399075,0.10195565489182798
termination,0.031781599707602214,0.014242148985400653,0.05134725032446336,0.03760904597968084,0.057276867075919065,0.020228170140277495,0.030461397025753546,0.0279983758910628,0.035178145616825945,0.0020431040963546643,0.055964319424395816,0.04293048457751017,0.0233886214367708,0.06256677433311995,0.03880350315360751,0.0006553999495371166,0.00032469321548795477,0.10195565489182788,0.0015099978678531564,0.06949462864544342,0.0063006293368188596
