Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.0,0.0
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.0,0.0
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.0,0.0
"('abstract', 'kind')",0.0,0.0
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.0,0.0
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.0,0.0
"('abstract', 'quality')",0.0,0.0
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.0,0.0
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.0,0.0
"('abstract', 'situation')",0.0,0.0
"('abstract', 'subkind')",0.0,0.0
"('abstract', 'type')",0.0,0.0
"('category', 'collective')",0.3448275862068966,0.5128205128205128
"('category', 'datatype')",0.13793103448275862,0.24242424242424243
"('category', 'enumeration')",0.06896551724137931,0.12903225806451613
"('category', 'event')",0.3870967741935484,0.5581395348837209
"('category', 'historicalRole')",0.0,0.0
"('category', 'historicalRoleMixin')",0.0,0.0
"('category', 'kind')",0.6,0.75
"('category', 'mixin')",0.2857142857142857,0.4444444444444444
"('category', 'mode')",0.5714285714285714,0.7272727272727273
"('category', 'phase')",0.3333333333333333,0.5
"('category', 'phaseMixin')",0.0,0.0
"('category', 'quality')",0.10714285714285714,0.1935483870967742
"('category', 'quantity')",0.14285714285714285,0.25
"('category', 'relator')",0.5714285714285714,0.7272727272727273
"('category', 'role')",0.5588235294117647,0.7169811320754716
"('category', 'roleMixin')",0.5862068965517241,0.7391304347826086
"('category', 'situation')",0.13793103448275862,0.24242424242424243
"('category', 'subkind')",0.7419354838709677,0.8518518518518519
"('category', 'type')",0.2962962962962963,0.45714285714285713
"('collective', 'datatype')",0.2857142857142857,0.4444444444444444
"('collective', 'enumeration')",0.06666666666666667,0.125
"('collective', 'event')",0.07692307692307693,0.14285714285714285
"('collective', 'historicalRole')",0.0,0.0
"('collective', 'historicalRoleMixin')",0.0,0.0
"('collective', 'kind')",0.3225806451612903,0.4878048780487805
"('collective', 'mixin')",0.3125,0.47619047619047616
"('collective', 'mode')",0.45,0.6206896551724138
"('collective', 'phase')",0.23529411764705882,0.38095238095238093
"('collective', 'phaseMixin')",0.0,0.0
"('collective', 'quality')",0.06666666666666667,0.125
"('collective', 'quantity')",0.21428571428571427,0.35294117647058826
"('collective', 'relator')",0.3333333333333333,0.5
"('collective', 'role')",0.3103448275862069,0.47368421052631576
"('collective', 'roleMixin')",0.24,0.3870967741935484
"('collective', 'situation')",0.058823529411764705,0.1111111111111111
"('collective', 'subkind')",0.3,0.46153846153846156
"('collective', 'type')",0.25,0.4
"('datatype', 'enumeration')",0.1111111111111111,0.2
"('datatype', 'event')",0.15789473684210525,0.2727272727272727
"('datatype', 'historicalRole')",0.0,0.0
"('datatype', 'historicalRoleMixin')",0.0,0.0
"('datatype', 'kind')",0.20689655172413793,0.34285714285714286
"('datatype', 'mixin')",0.36363636363636365,0.5333333333333333
"('datatype', 'mode')",0.21052631578947367,0.34782608695652173
"('datatype', 'phase')",0.07142857142857142,0.13333333333333333
"('datatype', 'phaseMixin')",0.0,0.0
"('datatype', 'quality')",0.1111111111111111,0.2
"('datatype', 'quantity')",0.375,0.5454545454545454
"('datatype', 'relator')",0.0967741935483871,0.17647058823529413
"('datatype', 'role')",0.14285714285714285,0.25
"('datatype', 'roleMixin')",0.08695652173913043,0.16
"('datatype', 'situation')",0.2,0.3333333333333333
"('datatype', 'subkind')",0.17857142857142858,0.30303030303030304
"('datatype', 'type')",0.16666666666666666,0.2857142857142857
"('enumeration', 'event')",0.05263157894736842,0.1
"('enumeration', 'historicalRole')",0.0,0.0
"('enumeration', 'historicalRoleMixin')",0.0,0.0
"('enumeration', 'kind')",0.13793103448275862,0.24242424242424243
"('enumeration', 'mixin')",0.18181818181818182,0.3076923076923077
"('enumeration', 'mode')",0.10526315789473684,0.19047619047619047
"('enumeration', 'phase')",0.08333333333333333,0.15384615384615385
"('enumeration', 'phaseMixin')",0.0,0.0
"('enumeration', 'quality')",0.14285714285714285,0.25
"('enumeration', 'quantity')",0.2857142857142857,0.4444444444444444
"('enumeration', 'relator')",0.10344827586206896,0.1875
"('enumeration', 'role')",0.1111111111111111,0.2
"('enumeration', 'roleMixin')",0.09523809523809523,0.17391304347826086
"('enumeration', 'situation')",0.1111111111111111,0.2
"('enumeration', 'subkind')",0.10714285714285714,0.1935483870967742
"('enumeration', 'type')",0.09090909090909091,0.16666666666666666
"('event', 'historicalRole')",0.0,0.0
"('event', 'historicalRoleMixin')",0.0,0.0
"('event', 'kind')",0.25,0.4
"('event', 'mixin')",0.19047619047619047,0.32
"('event', 'mode')",0.375,0.5454545454545454
"('event', 'phase')",0.13636363636363635,0.24
"('event', 'phaseMixin')",0.0,0.0
"('event', 'quality')",0.1111111111111111,0.2
"('event', 'quantity')",0.10526315789473684,0.19047619047619047
"('event', 'relator')",0.2571428571428571,0.4090909090909091
"('event', 'role')",0.2727272727272727,0.42857142857142855
"('event', 'roleMixin')",0.4583333333333333,0.6285714285714286
"('event', 'situation')",0.375,0.5454545454545454
"('event', 'subkind')",0.3870967741935484,0.5581395348837209
"('event', 'type')",0.2631578947368421,0.4166666666666667
"('historicalRole', 'historicalRoleMixin')",0.0,0.0
"('historicalRole', 'kind')",0.0,0.0
"('historicalRole', 'mixin')",0.0,0.0
"('historicalRole', 'mode')",0.0,0.0
"('historicalRole', 'phase')",0.0,0.0
"('historicalRole', 'phaseMixin')",0.0,0.0
"('historicalRole', 'quality')",0.0,0.0
"('historicalRole', 'quantity')",0.0,0.0
"('historicalRole', 'relator')",0.0,0.0
"('historicalRole', 'role')",0.0,0.0
