year,category,period,predicted,a (quad),b (linear),intercept
2015,none (occurrence),2015-2018,-0.09020618564682081,-0.07731958778151693,312.03608308981796,-314817.87433195923
2016,none (occurrence),2015-2018,0.27061855694046244,-0.07731958778151693,312.03608308981796,-314817.87433195923
2017,none (occurrence),2015-2018,0.4768041238421574,-0.07731958778151693,312.03608308981796,-314817.87433195923
2018,none (occurrence),2015-2018,0.5283505152910948,-0.07731958778151693,312.03608308981796,-314817.87433195923
2015,none (model-wise),2015-2018,-0.054719562525860965,-0.06839945291653748,275.9370729558079,-278296.0880074669
2016,none (model-wise),2015-2018,0.1641586868208833,-0.06839945291653748,275.9370729558079,-278296.0880074669
2017,none (model-wise),2015-2018,0.24623803020222113,-0.06839945291653748,275.9370729558079,-278296.0880074669
2018,none (model-wise),2015-2018,0.19151846773456782,-0.06839945291653748,275.9370729558079,-278296.0880074669
2019,none (occurrence),2019-2024,0.14359351983875968,-0.05154639175597708,208.38586157487964,-210609.2098813757
2020,none (occurrence),2019-2024,0.3335787922842428,-0.05154639175597708,208.38586157487964,-210609.2098813757
2021,none (occurrence),2019-2024,0.42047128127887845,-0.05154639175597708,208.38586157487964,-210609.2098813757
2022,none (occurrence),2019-2024,0.4042709867062513,-0.05154639175597708,208.38586157487964,-210609.2098813757
2023,none (occurrence),2019-2024,0.2849779086827766,-0.05154639175597708,208.38586157487964,-210609.2098813757
2024,none (occurrence),2019-2024,0.06259204709203914,-0.05154639175597708,208.38586157487964,-210609.2098813757
2019,none (model-wise),2019-2024,0.06839945289539173,-0.053742427216917577,217.27281615763118,-219600.21307042314
2020,none (model-wise),2019-2024,0.2755520813516341,-0.053742427216917577,217.27281615763118,-219600.21307042314
2021,none (model-wise),2019-2024,0.3752198554575443,-0.053742427216917577,217.27281615763118,-219600.21307042314
2022,none (model-wise),2019-2024,0.3674027750676032,-0.053742427216917577,217.27281615763118,-219600.21307042314
2023,none (model-wise),2019-2024,0.25210084024001844,-0.053742427216917577,217.27281615763118,-219600.21307042314
2024,none (model-wise),2019-2024,0.029314051062101498,-0.053742427216917577,217.27281615763118,-219600.21307042314
2015,other (occurrence),2015-2018,-0.05025773146189749,-0.135309278519685,545.8389182077352,-550479.35506873
2016,other (occurrence),2015-2018,0.3569587633246556,-0.135309278519685,545.8389182077352,-550479.35506873
2017,other (occurrence),2015-2018,0.4935567013453692,-0.135309278519685,545.8389182077352,-550479.35506873
2018,other (occurrence),2015-2018,0.3595360821345821,-0.135309278519685,545.8389182077352,-550479.35506873
2015,other (model-wise),2015-2018,5.684341886080802e-14,-3.091971123581061e-14,0.1367989057334127,-275.64979492728554
2016,other (model-wise),2015-2018,0.13679890560882768,-3.091971123581061e-14,0.1367989057334127,-275.64979492728554
2017,other (model-wise),2015-2018,0.2735978112175417,-3.091971123581061e-14,0.1367989057334127,-275.64979492728554
2018,other (model-wise),2015-2018,0.410396716826142,-3.091971123581061e-14,0.1367989057334127,-275.64979492728554
2019,other (occurrence),2019-2024,0.28074374078641995,-0.005983063331186145,24.137978656231184,-24345.172139412687
2020,other (occurrence),2019-2024,0.25312960235896753,-0.005983063331186145,24.137978656231184,-24345.172139412687
2021,other (occurrence),2019-2024,0.21354933726615855,-0.005983063331186145,24.137978656231184,-24345.172139412687
2022,other (occurrence),2019-2024,0.16200294551163097,-0.005983063331186145,24.137978656231184,-24345.172139412687
2023,other (occurrence),2019-2024,0.0984904270953848,-0.005983063331186145,24.137978656231184,-24345.172139412687
2024,other (occurrence),2019-2024,0.023011782017420046,-0.005983063331186145,24.137978656231184,-24345.172139412687
2019,other (model-wise),2019-2024,0.21008403357700445,-0.03664256400827526,148.0950752633804,-149635.42800939453
2020,other (model-wise),2019-2024,0.3058432675607037,-0.03664256400827526,148.0950752633804,-149635.42800939453
2021,other (model-wise),2019-2024,0.3283173734671436,-0.03664256400827526,148.0950752633804,-149635.42800939453
2022,other (model-wise),2019-2024,0.2775063514127396,-0.03664256400827526,148.0950752633804,-149635.42800939453
2023,other (model-wise),2019-2024,0.1534102012810763,-0.03664256400827526,148.0950752633804,-149635.42800939453
2024,other (model-wise),2019-2024,-0.043971076782327145,-0.03664256400827526,148.0950752633804,-149635.42800939453
