year,category,period,predicted,slope,intercept
2021,none (occurrence),2019-2024,-1.0548354935235693,22.673978065802586,-45825.16450648055
2022,none (occurrence),2019-2024,21.619142572279088,22.673978065802586,-45825.16450648055
2023,none (occurrence),2019-2024,44.293120638081746,22.673978065802586,-45825.16450648055
2024,none (occurrence),2019-2024,66.9670987038844,22.673978065802586,-45825.16450648055
2021,none (model-wise),2019-2024,0.11111111111677019,23.861111111111107,-48223.19444444443
2022,none (model-wise),2019-2024,23.972222222226264,23.861111111111107,-48223.19444444443
2023,none (model-wise),2019-2024,47.83333333333576,23.861111111111107,-48223.19444444443
2024,none (model-wise),2019-2024,71.69444444445253,23.861111111111107,-48223.19444444443
2021,other (occurrence),2019-2024,1.186440677966175,-0.5084745762711863,1028.8135593220336
2022,other (occurrence),2019-2024,0.6779661016948921,-0.5084745762711863,1028.8135593220336
2023,other (occurrence),2019-2024,0.16949152542360935,-0.5084745762711863,1028.8135593220336
2024,other (occurrence),2019-2024,-0.33898305084744607,-0.5084745762711863,1028.8135593220336
2021,other (model-wise),2019-2024,7.0,-2.999999999999999,6069.999999999998
2022,other (model-wise),2019-2024,4.0,-2.999999999999999,6069.999999999998
2023,other (model-wise),2019-2024,1.0,-2.999999999999999,6069.999999999998
2024,other (model-wise),2019-2024,-2.0,-2.999999999999999,6069.999999999998
