Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type
mode,0.0187288019323655,0.739922490256488,0.32198083036463887,0.25935820489224237,0.13493331208758885,0.6114378207161207,0.022095265071398307,0.018049025384287855,0.8646488872516142,0.27497330214047405,1.8746307293532598,0.44718910893440106,0.10516212792744214,0.46545494847675895,0.20045781169742155,0.6977989142873567,0.7986288115285027,0.6047902705607714,0.14899264863414996,0.9788163859626776,0.5029986440126797
phase,0.003437160779705274,0.5465341724761519,0.317658715782708,0.21407553656662856,0.13537746661636071,0.4825673511747678,0.03316554598875953,0.010419479661821128,0.7507719757004592,0.2246556265281377,0.44718910893440106,1.4789072979687587,0.12338704411558127,0.35083096697689986,0.17227978572350539,0.6254713195935206,0.7402167975286789,0.4480758772191924,0.1457442715611057,0.8591670759523233,0.23523367388339622
phaseMixin,0.04786485027570503,0.1337992706340202,0.03952566785100694,0.08663165320045632,0.05145085094294026,0.08031334771890122,0.0023008371433912295,0.06604368149767134,0.12611157285645364,0.01813852148070315,0.10516212792744214,0.12338704411558127,0.32367240245546886,0.09018150308236214,0.007157731741337076,0.08400285406487643,0.09770626091927764,0.14580229821915813,0.038087228507966184,0.1326284251389872,0.12965582435549317
quality,0.021918661328702287,0.5573678637491433,0.15268875905423923,0.1830163401309384,0.09422672885934735,0.4422482847638231,0.04045259902287536,0.017873373049914966,0.7018249840605968,0.16588036330499678,0.46545494847675895,0.35083096697689986,0.09018150308236214,1.4671265677623957,0.0932762474913015,0.5133850885553238,0.5474884155963771,0.36038366073619776,0.2157133589650128,0.8414755570394079,0.25029401836188114
quantity,0.0008669442132167512,0.17817513885950592,0.15884579591909603,0.10394101647017098,0.11460545761674765,0.1835118965811804,0.09332158640513447,0.028790283776972445,0.2552492836618624,0.12269676363709252,0.20045781169742155,0.17227978572350539,0.007157731741337076,0.0932762474913015,0.4644993063217714,0.2229407362251679,0.29979296558241114,0.15261966183935105,0.11464517077743942,0.2491169833771114,0.1345371964395979
relator,0.011630615728126417,0.7433666068400571,0.42407206015847176,0.2765862692811921,0.1670138852407054,0.599636994897469,0.09041057847816114,0.055422583970362656,1.1507564090455502,0.3104566794369707,0.6977989142873567,0.6254713195935206,0.08400285406487643,0.5133850885553238,0.2229407362251679,2.3542147481358007,0.9514620366668549,0.6795236833268189,0.1945493312080655,1.1651507662555693,0.4354093500180387
role,0.009870792561519355,0.803169066762041,0.4309431816964986,0.31791440555831174,0.19240053184046935,0.6867980907906862,0.09441462577285416,0.04271841673139622,1.3115152872162636,0.35010809007100496,0.7986288115285027,0.7402167975286789,0.09770626091927764,0.5474884155963771,0.29979296558241114,0.9514620366668549,2.4919116941778126,0.6550190977653021,0.24705992917989023,1.2023675203914683,0.4597678087601217
roleMixin,0.04786485027570414,0.6505629650811684,0.2510737663261113,0.20142824717906985,0.13641805001644863,0.7055386686818239,0.09049029630160052,0.07319703255208498,0.7328801693926102,0.2257246384641799,0.6047902705607714,0.4480758772191924,0.14580229821915813,0.36038366073619776,0.15261966183935105,0.6795236833268189,0.6550190977653021,1.7447105032502772,0.2865124974258959,0.7338326409858698,0.5303685633023599
situation,0.02718706417908559,0.3056875892337752,0.05763887815987339,0.11308600792707542,0.06317767935454954,0.4866257613952863,0.09856280956012498,0.01877155506077189,0.30720830497737794,0.051018137300077274,0.14899264863414996,0.1457442715611057,0.038087228507966184,0.2157133589650128,0.11464517077743942,0.1945493312080655,0.24705992917989023,0.2865124974258959,0.7674337190879772,0.3095682822527239,0.16515800384776141
subkind,0.010830134252542256,1.137034918980489,0.5701587151339884,0.4316258624558326,0.211125256022477,0.8562113375964105,0.07825699909701711,0.05811925437837224,1.538508329061116,0.34780289835037176,0.9788163859626776,0.8591670759523233,0.1326284251389872,0.8414755570394079,0.2491169833771114,1.1651507662555693,1.2023675203914683,0.7338326409858698,0.3095682822527239,2.8371932878808543,0.5214265698978824
type,0.03640787208463075,0.5532121418431111,0.2556237609206318,0.17182002736071914,0.11386997440710361,0.5069287878242171,0.05374008291180707,0.09813152359355062,0.4607240327750515,0.23300200217864203,0.5029986440126797,0.23523367388339622,0.12965582435549317,0.25029401836188114,0.1345371964395979,0.4354093500180387,0.4597678087601217,0.5303685633023599,0.16515800384776141,0.5214265698978824,1.03560488815754
