year,num_class,ontouml_class,none_class,other_class,num_relation,ontouml_relation,none_relation,other_relation,ratio_class,cumulative_class,cumulative_ratio_class,ratio_ontouml_class,cumulative_ontouml_class,cumulative_ratio_ontouml_class,ratio_none_class,cumulative_none_class,cumulative_ratio_none_class,ratio_other_class,cumulative_other_class,cumulative_ratio_other_class,ratio_relation,cumulative_relation,cumulative_ratio_relation,ratio_ontouml_relation,cumulative_ontouml_relation,cumulative_ratio_ontouml_relation,ratio_none_relation,cumulative_none_relation,cumulative_ratio_none_relation,ratio_other_relation,cumulative_other_relation,cumulative_ratio_other_relation,ratio_ontouml_to_total_class,ratio_none_to_total_class,ratio_other_to_total_class,ratio_ontouml_to_total_relation,ratio_none_to_total_relation,ratio_other_to_total_relation,cumulative_ratio_ontouml_to_total_class,cumulative_ratio_none_to_total_class,cumulative_ratio_other_to_total_class,cumulative_ratio_ontouml_to_total_relation,cumulative_ratio_none_to_total_relation,cumulative_ratio_other_to_total_relation
2019,314,303,0,11,295,129,87,79,0.060015290519877675,314,0.060015290519877675,0.05991694680640696,303,0.05991694680640696,0.0,0,0.0,0.275,11,0.275,0.06445269827397859,295,0.06445269827397859,0.047654229774658295,129,0.047654229774658295,0.051176470588235295,87,0.051176470588235295,0.4647058823529412,79,0.4647058823529412,0.05791284403669725,0.0,0.002102446483180428,0.028184400262180467,0.019008083897749616,0.017260214114048503,0.05791284403669725,0.0,0.002102446483180428,0.028184400262180467,0.019008083897749616,0.017260214114048503
2020,708,612,87,9,557,165,343,49,0.1353211009174312,1022,0.19533639143730888,0.12102036780700019,915,0.18093731461340715,0.6444444444444445,87,0.6444444444444445,0.225,20,0.5,0.12169543369019008,852,0.18614813196416866,0.060953084595493166,294,0.10860731437015146,0.20176470588235293,430,0.2529411764705882,0.28823529411764703,128,0.7529411764705882,0.11697247706422019,0.016628440366972478,0.0017201834862385322,0.03604981428883548,0.07493991697618528,0.010705702425169324,0.17488532110091742,0.016628440366972478,0.00382262996941896,0.06423421455101595,0.09394800087393489,0.027965916539217827
2021,945,924,10,11,758,492,258,8,0.18061926605504589,1967,0.37595565749235477,0.18271702590468658,1839,0.36365434051809375,0.07407407407407407,97,0.7185185185185186,0.275,31,0.775,0.1656106620056806,1610,0.35175879396984927,0.18175101588474327,786,0.2903583302548947,0.15176470588235294,688,0.4047058823529412,0.047058823529411764,136,0.8,0.17660550458715596,0.00191131498470948,0.002102446483180428,0.10749399169761853,0.05636880052436093,0.0017478697837011142,0.3514908256880734,0.018539755351681956,0.005925076452599388,0.17172820624863447,0.15031680139829584,0.029713786322918944
2022,984,974,8,2,987,578,407,2,0.18807339449541285,2951,0.5640290519877675,0.1926043108562389,2813,0.5562586513743326,0.05925925925925926,105,0.7777777777777778,0.05,33,0.825,0.21564343456412496,2597,0.5674022285339743,0.21352050240118212,1364,0.5038788326560768,0.23941176470588235,1095,0.6441176470588236,0.011764705882352941,138,0.8117647058823529,0.18616207951070338,0.0015290519877675841,0.00038226299694189603,0.1262835918724055,0.08892287524579419,0.00043696744592527855,0.5376529051987767,0.020068807339449542,0.006307339449541285,0.29801179812104,0.23923967664409002,0.03015075376884422
2023,1221,1184,30,7,838,488,337,13,0.23337155963302753,4172,0.7974006116207951,0.23413090765275854,3997,0.7903895590270912,0.2222222222222222,135,1.0,0.175,40,1.0,0.18308935984269173,3435,0.750491588376666,0.18027336534909494,1852,0.6841521980051718,0.19823529411764707,1432,0.8423529411764706,0.07647058823529412,151,0.888235294117647,0.22629969418960244,0.005733944954128441,0.001337920489296636,0.10662005680576797,0.07362901463840944,0.002840288398514311,0.7639525993883792,0.025802752293577983,0.00764525993883792,0.404631854926808,0.31286869128249944,0.032991042167358535
2024,776,776,0,0,824,627,178,19,0.14831804281345565,4948,0.9457186544342507,0.15345066244809175,4773,0.9438402214751829,0.0,135,1.0,0.0,40,1.0,0.18003058772121477,4259,0.9305221760978807,0.23162172146287402,2479,0.9157739194680458,0.10470588235294118,1610,0.9470588235294117,0.11176470588235295,170,1.0,0.14831804281345565,0.0,0.0,0.13698929429757484,0.03889010268734979,0.004151190736290146,0.9122706422018348,0.025802752293577983,0.00764525993883792,0.5416211492243828,0.35175879396984927,0.03714223290364868
2025,284,284,0,0,318,228,90,0,0.054281345565749234,5232,1.0,0.056159778524817086,5057,1.0,0.0,135,1.0,0.0,40,1.0,0.06947782390211929,4577,1.0,0.0842260805319542,2707,1.0,0.052941176470588235,1700,1.0,0.0,170,1.0,0.054281345565749234,0.0,0.0,0.04981428883548176,0.019663535066637535,0.0,0.9665519877675841,0.025802752293577983,0.00764525993883792,0.5914354380598645,0.3714223290364868,0.03714223290364868
