stereotype,total_correlation,rank
characterization,1.8675880166310428,5
derivation,2.2329633140951493,1
formal,1.954018235020948,3
material,1.5022495636054525,6
mediation,2.1145035981686138,2
none,1.0740252774030323,7
other,1.953284829964232,4
