year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2013,0,28,62,13,0,0,0,0,262,3,21,69,0,2,0,197,307,24,0,191,6,0,0
2021,0,5,1,10,0,0,0,0,15,0,0,9,0,2,0,13,15,0,0,16,0,0,0
2022,0,3,1,14,4,0,0,0,14,1,0,6,0,0,0,8,15,6,0,20,0,0,0
2023,1,5,2,0,0,0,0,0,35,0,0,7,0,14,1,10,10,0,0,40,0,0,0
