year,num_class,ontouml_class,none_class,other_class,num_relation,ontouml_relation,none_relation,other_relation,ratio_class,cumulative_class,cumulative_ratio_class,ratio_ontouml_class,cumulative_ontouml_class,cumulative_ratio_ontouml_class,ratio_none_class,cumulative_none_class,cumulative_ratio_none_class,ratio_other_class,cumulative_other_class,cumulative_ratio_other_class,ratio_relation,cumulative_relation,cumulative_ratio_relation,ratio_ontouml_relation,cumulative_ontouml_relation,cumulative_ratio_ontouml_relation,ratio_none_relation,cumulative_none_relation,cumulative_ratio_none_relation,ratio_other_relation,cumulative_other_relation,cumulative_ratio_other_relation,ratio_ontouml_to_total_class,ratio_none_to_total_class,ratio_other_to_total_class,ratio_ontouml_to_total_relation,ratio_none_to_total_relation,ratio_other_to_total_relation,cumulative_ratio_ontouml_to_total_class,cumulative_ratio_none_to_total_class,cumulative_ratio_other_to_total_class,cumulative_ratio_ontouml_to_total_relation,cumulative_ratio_none_to_total_relation,cumulative_ratio_other_to_total_relation
2013,1185,1185,0,0,842,716,48,78,0.778069599474721,1185,0.778069599474721,0.778069599474721,1185,0.778069599474721,,0,,,0,,0.7950897072710104,842,0.7950897072710104,0.7973273942093542,716,0.7973273942093542,0.5853658536585366,48,0.5853658536585366,0.9873417721518988,78,0.9873417721518988,0.778069599474721,0.0,0.0,0.676109537299339,0.0453257790368272,0.07365439093484419,0.778069599474721,0.0,0.0,0.676109537299339,0.0453257790368272,0.07365439093484419
2021,86,86,0,0,59,43,15,1,0.056467498358502954,1271,0.8345370978332239,0.056467498358502954,1271,0.8345370978332239,,0,,,0,,0.05571293673276676,901,0.8508026440037771,0.04788418708240535,759,0.8452115812917594,0.18292682926829268,63,0.7682926829268293,0.012658227848101266,79,1.0,0.056467498358502954,0.0,0.0,0.04060434372049103,0.014164305949008499,0.0009442870632672333,0.8345370978332239,0.0,0.0,0.71671388101983,0.059490084985835696,0.07459867799811143
2022,92,92,0,0,59,58,1,0,0.060407091267235716,1363,0.8949441891004596,0.060407091267235716,1363,0.8949441891004596,,0,,,0,,0.05571293673276676,960,0.9065155807365439,0.0645879732739421,817,0.9097995545657016,0.012195121951219513,64,0.7804878048780488,0.0,79,1.0,0.060407091267235716,0.0,0.0,0.05476864966949953,0.0009442870632672333,0.0,0.8949441891004596,0.0,0.0,0.7714825306893296,0.06043437204910293,0.07459867799811143
2023,125,125,0,0,85,81,4,0,0.08207485226526592,1488,0.9770190413657256,0.08207485226526592,1488,0.9770190413657256,,0,,,0,,0.08026440037771483,1045,0.9867799811142587,0.09020044543429843,898,1.0,0.04878048780487805,68,0.8292682926829268,0.0,79,1.0,0.08207485226526592,0.0,0.0,0.0764872521246459,0.003777148253068933,0.0,0.9770190413657256,0.0,0.0,0.8479697828139755,0.06421152030217187,0.07459867799811143
2024,35,35,0,0,14,0,14,0,0.02298095863427446,1523,1.0,0.02298095863427446,1523,1.0,,0,,,0,,0.013220018885741265,1059,1.0,0.0,898,1.0,0.17073170731707318,82,1.0,0.0,79,1.0,0.02298095863427446,0.0,0.0,0.0,0.013220018885741265,0.0,1.0,0.0,0.0,0.8479697828139755,0.07743153918791312,0.07459867799811143
