year,num_class,ontouml_class,none_class,other_class,num_relation,ontouml_relation,none_relation,other_relation,ratio_class,cumulative_class,cumulative_ratio_class,ratio_ontouml_class,cumulative_ontouml_class,cumulative_ratio_ontouml_class,ratio_none_class,cumulative_none_class,cumulative_ratio_none_class,ratio_other_class,cumulative_other_class,cumulative_ratio_other_class,ratio_relation,cumulative_relation,cumulative_ratio_relation,ratio_ontouml_relation,cumulative_ontouml_relation,cumulative_ratio_ontouml_relation,ratio_none_relation,cumulative_none_relation,cumulative_ratio_none_relation,ratio_other_relation,cumulative_other_relation,cumulative_ratio_other_relation,ratio_ontouml_to_total_class,ratio_none_to_total_class,ratio_other_to_total_class,ratio_ontouml_to_total_relation,ratio_none_to_total_relation,ratio_other_to_total_relation,cumulative_ratio_ontouml_to_total_class,cumulative_ratio_none_to_total_class,cumulative_ratio_other_to_total_class,cumulative_ratio_ontouml_to_total_relation,cumulative_ratio_none_to_total_relation,cumulative_ratio_other_to_total_relation
2013,1033,1033,0,0,736,622,39,75,0.8297188755020081,1033,0.8297188755020081,0.8297188755020081,1033,0.8297188755020081,,0,,,0,,0.8401826484018264,736,0.8401826484018264,0.8394062078272605,622,0.8394062078272605,0.6610169491525424,39,0.6610169491525424,0.9868421052631579,75,0.9868421052631579,0.8297188755020081,0.0,0.0,0.7100456621004566,0.04452054794520548,0.08561643835616438,0.8297188755020081,0.0,0.0,0.7100456621004566,0.04452054794520548,0.08561643835616438
2021,86,86,0,0,59,43,15,1,0.06907630522088354,1119,0.8987951807228916,0.06907630522088354,1119,0.8987951807228916,,0,,,0,,0.06735159817351598,795,0.9075342465753424,0.058029689608636977,665,0.8974358974358975,0.2542372881355932,54,0.9152542372881356,0.013157894736842105,76,1.0,0.06907630522088354,0.0,0.0,0.04908675799086758,0.017123287671232876,0.001141552511415525,0.8987951807228916,0.0,0.0,0.7591324200913242,0.06164383561643835,0.0867579908675799
2022,92,92,0,0,59,58,1,0,0.07389558232931727,1211,0.9726907630522088,0.07389558232931727,1211,0.9726907630522088,,0,,,0,,0.06735159817351598,854,0.9748858447488584,0.07827260458839407,723,0.9757085020242915,0.01694915254237288,55,0.9322033898305084,0.0,76,1.0,0.07389558232931727,0.0,0.0,0.06621004566210045,0.001141552511415525,0.0,0.9726907630522088,0.0,0.0,0.8253424657534246,0.06278538812785388,0.0867579908675799
2023,34,34,0,0,22,18,4,0,0.027309236947791166,1245,1.0,0.027309236947791166,1245,1.0,,0,,,0,,0.02511415525114155,876,1.0,0.024291497975708502,741,1.0,0.06779661016949153,59,1.0,0.0,76,1.0,0.027309236947791166,0.0,0.0,0.02054794520547945,0.0045662100456621,0.0,1.0,0.0,0.0,0.8458904109589042,0.06735159817351598,0.0867579908675799
