Stereotype,Stereotype2,Absolute Value,Sign,Classification
componentOf,characterization,0.1562855350439348,positive,very_weak
derivation,characterization,0.11829590918159903,positive,very_weak
material,characterization,0.16144527649729487,negative,very_weak
mediation,characterization,0.6126347538155213,positive,strong
memberOf,characterization,0.13299286416017142,positive,very_weak
none,characterization,0.23115229266026502,negative,weak
other,characterization,0.40903169547695273,positive,moderate
characterization,componentOf,0.1562855350439348,positive,very_weak
derivation,componentOf,0.2357045734090718,positive,weak
material,componentOf,0.12379035096192466,positive,very_weak
mediation,componentOf,0.05021492531380956,positive,very_weak
memberOf,componentOf,0.2614327954445941,positive,weak
none,componentOf,0.2726808948432028,negative,weak
other,componentOf,0.08090950814408547,negative,very_weak
characterization,derivation,0.11829590918159903,positive,very_weak
componentOf,derivation,0.2357045734090718,positive,weak
material,derivation,0.6465571269381242,positive,strong
mediation,derivation,0.3753676635314237,positive,weak
memberOf,derivation,0.1409284285245118,positive,very_weak
none,derivation,0.1502324393669527,negative,very_weak
other,derivation,0.4472667813948359,positive,moderate
characterization,material,0.16144527649729487,negative,very_weak
componentOf,material,0.12379035096192466,positive,very_weak
derivation,material,0.6465571269381242,positive,strong
mediation,material,0.12541825737393433,positive,very_weak
memberOf,material,0.1067412967833471,negative,very_weak
none,material,0.2995034563398667,positive,weak
other,material,0.18502925593341435,positive,very_weak
characterization,mediation,0.6126347538155213,positive,strong
componentOf,mediation,0.05021492531380956,positive,very_weak
derivation,mediation,0.3753676635314237,positive,weak
material,mediation,0.12541825737393433,positive,very_weak
memberOf,mediation,0.1266895849114943,positive,very_weak
none,mediation,0.4100540377834457,negative,moderate
other,mediation,0.3941088276124253,positive,weak
characterization,memberOf,0.13299286416017142,positive,very_weak
componentOf,memberOf,0.2614327954445941,positive,weak
derivation,memberOf,0.1409284285245118,positive,very_weak
material,memberOf,0.1067412967833471,negative,very_weak
mediation,memberOf,0.1266895849114943,positive,very_weak
none,memberOf,0.4226224619463263,negative,moderate
other,memberOf,0.16567950979791118,positive,very_weak
characterization,none,0.23115229266026502,negative,weak
componentOf,none,0.2726808948432028,negative,weak
derivation,none,0.1502324393669527,negative,very_weak
material,none,0.2995034563398667,positive,weak
mediation,none,0.4100540377834457,negative,moderate
memberOf,none,0.4226224619463263,negative,moderate
other,none,0.3076083287150138,negative,weak
characterization,other,0.40903169547695273,positive,moderate
componentOf,other,0.08090950814408547,negative,very_weak
derivation,other,0.4472667813948359,positive,moderate
material,other,0.18502925593341435,positive,very_weak
mediation,other,0.3941088276124253,positive,weak
memberOf,other,0.16567950979791118,positive,very_weak
none,other,0.3076083287150138,negative,weak
