Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.01694915254237288,0.03333333333333333
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.02702702702702703,0.05263157894736842
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.3333333333333333,0.5
"('abstract', 'kind')",0.0,0.0
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.024390243902439025,0.047619047619047616
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.125,0.2222222222222222
"('abstract', 'quality')",0.025,0.04878048780487805
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.0,0.0
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.02857142857142857,0.05555555555555555
"('abstract', 'situation')",0.06666666666666667,0.125
"('abstract', 'subkind')",0.0,0.0
"('abstract', 'type')",0.05555555555555555,0.10526315789473684
"('category', 'collective')",0.26153846153846155,0.4146341463414634
"('category', 'datatype')",0.27419354838709675,0.43037974683544306
"('category', 'enumeration')",0.05,0.09523809523809523
"('category', 'event')",0.4117647058823529,0.5833333333333334
"('category', 'historicalRole')",0.05,0.09523809523809523
"('category', 'historicalRoleMixin')",0.05084745762711865,0.0967741935483871
"('category', 'kind')",0.6375,0.7786259541984732
"('category', 'mixin')",0.18032786885245902,0.3055555555555556
"('category', 'mode')",0.5384615384615384,0.7
"('category', 'phase')",0.3382352941176471,0.5054945054945055
"('category', 'phaseMixin')",0.13559322033898305,0.23880597014925373
"('category', 'quality')",0.5,0.6666666666666666
"('category', 'quantity')",0.1,0.18181818181818182
"('category', 'relator')",0.5641025641025641,0.7213114754098361
"('category', 'role')",0.5394736842105263,0.7008547008547008
"('category', 'roleMixin')",0.4461538461538462,0.6170212765957447
"('category', 'situation')",0.23333333333333334,0.3783783783783784
"('category', 'subkind')",0.6438356164383562,0.7833333333333333
"('category', 'type')",0.26229508196721313,0.4155844155844156
"('collective', 'datatype')",0.19444444444444445,0.32558139534883723
"('collective', 'enumeration')",0.08,0.14814814814814814
"('collective', 'event')",0.25,0.4
"('collective', 'historicalRole')",0.08,0.14814814814814814
"('collective', 'historicalRoleMixin')",0.04,0.07692307692307693
"('collective', 'kind')",0.3013698630136986,0.4631578947368421
"('collective', 'mixin')",0.125,0.2222222222222222
"('collective', 'mode')",0.2549019607843137,0.40625
"('collective', 'phase')",0.41025641025641024,0.5818181818181818
"('collective', 'phaseMixin')",0.10714285714285714,0.1935483870967742
"('collective', 'quality')",0.21153846153846154,0.3492063492063492
"('collective', 'quantity')",0.2,0.3333333333333333
"('collective', 'relator')",0.34375,0.5116279069767442
"('collective', 'role')",0.2857142857142857,0.4444444444444444
"('collective', 'roleMixin')",0.1836734693877551,0.3103448275862069
"('collective', 'situation')",0.0,0.0
"('collective', 'subkind')",0.3333333333333333,0.5
"('collective', 'type')",0.17142857142857143,0.2926829268292683
"('datatype', 'enumeration')",0.14285714285714285,0.25
"('datatype', 'event')",0.2391304347826087,0.38596491228070173
"('datatype', 'historicalRole')",0.043478260869565216,0.08333333333333333
"('datatype', 'historicalRoleMixin')",0.045454545454545456,0.08695652173913043
"('datatype', 'kind')",0.24324324324324326,0.391304347826087
"('datatype', 'mixin')",0.1,0.18181818181818182
"('datatype', 'mode')",0.19607843137254902,0.32786885245901637
"('datatype', 'phase')",0.18181818181818182,0.3076923076923077
"('datatype', 'phaseMixin')",0.12,0.21428571428571427
"('datatype', 'quality')",0.25,0.4
"('datatype', 'quantity')",0.125,0.2222222222222222
"('datatype', 'relator')",0.2028985507246377,0.3373493975903614
"('datatype', 'role')",0.21875,0.358974358974359
"('datatype', 'roleMixin')",0.1702127659574468,0.2909090909090909
