Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
abstract,1.0,0.13546461472478732,-0.05894860192057832,-0.04916793516563342,-0.022135460647723596,0.12982373636450975,-0.01970185011072121,0.5773230581482915,-0.14008231712240934,-0.04342951490812873,0.02470011971868289,-0.06828937556743292,0.3658823298236233,0.07721611166126191,-0.030292046406175957,-0.13148036273680838,-0.12018449512291116,0.1283993335210003,0.22411052387662292,-0.12629564137922208,0.2079144849471117,0.19805464965926203,-0.0402922467602688
category,0.13546461472478732,1.0,0.11138038623248442,0.1647721915468658,-0.09756876586945108,0.13172495534383827,0.0018192677257406569,0.08583595598430464,0.17432450462154211,0.12457147174944525,0.3416740462377315,-0.09461098596592198,0.10523547611428413,0.30124386406241954,0.0647961309637221,-0.12931077357057577,-0.06730858467024599,0.24825850504008407,0.22001216234525298,0.28695396504354587,0.37620163409394686,0.16070908149745392,-0.10416744782525471
collective,-0.05894860192057832,0.11138038623248442,1.0,0.1412506698755562,0.032123079117026276,-0.0133565506670318,0.08919411601139846,0.028111230250300802,0.2783356102533461,0.10141971005772289,0.2104270659384217,0.3109706901948188,0.045402947664371605,-0.008655694882472299,0.28508001261948135,0.3020452762702511,0.15229053912158147,-0.04743183224571777,-0.281020989433993,0.20833222227467268,0.13533678016702372,-0.1510923599121346,-0.07328078701854916
datatype,-0.04916793516563342,0.1647721915468658,0.1412506698755562,1.0,0.25239049657797125,0.04242155117055717,0.025960497803906607,0.05043774679241668,0.1515711382416005,0.036443404779274595,0.057041877396787954,0.020413653984467046,0.13703127031642354,0.1423234882095862,0.17591650034628178,-0.017378100727086582,-0.07133197980058983,-0.052451613724115595,0.10074281873444416,0.13042905380830927,0.08293962790784803,0.043496199050570394,-0.02472167460417817
enumeration,-0.022135460647723596,-0.09756876586945108,0.032123079117026276,0.25239049657797125,1.0,-0.04304982956706466,-0.04491928136476147,-0.0387137976167791,0.12370595228284355,-0.09901722877445669,-0.12701839498775933,0.0995602309588155,0.1117658400064137,0.019821641263683982,0.07849437569998216,0.09821301437959684,-0.029677632377275893,-0.0011417982108605125,0.0121331956336293,0.023570646837313487,0.08989228214775541,-0.10880847784916185,-0.09186440658474077
event,0.12982373636450975,0.13172495534383827,-0.0133565506670318,0.04242155117055717,-0.04304982956706466,1.0,0.18764572220961076,0.1968489006733334,-0.1772203716088566,-0.13288135446019494,0.1663953923966751,0.12481479462526604,-0.05691015811582292,0.07779274323162311,0.20518609603099552,-0.0249136156920436,-0.04225992450462952,0.3304061441639562,0.4516712284020508,0.053214215824452404,0.29574336998775025,0.19957990586962193,0.050079065681232444
historicalRole,-0.01970185011072121,0.0018192677257406569,0.08919411601139846,0.025960497803906607,-0.04491928136476147,0.18764572220961076,1.0,0.26124776288125623,-0.018827913164742548,-0.08813110468943229,-0.18259355073890227,-0.03470185304550061,-0.05766847056277189,-0.052347896603839,0.460690437628862,0.15543187203918374,0.03980137254952416,0.10794307700365402,0.2079758977840232,-0.03938067770942417,0.035740517346957656,0.018251724864312206,0.08087365073247395
historicalRoleMixin,0.5773230581482915,0.08583595598430464,0.028111230250300802,0.05043774679241668,-0.0387137976167791,0.1968489006733334,0.26124776288125623,1.0,-0.10271022437654734,-0.07595601815140418,-0.0898698812274689,-0.11943465316434242,0.3998240444630882,-0.04628329930139899,0.13754228957038128,-0.07674412247795434,-0.11761801393820787,0.09588976699289185,0.07820314585990883,-0.09356298989114532,0.3354321719754915,0.0611956660208257,-0.07046909533200911
kind,-0.14008231712240934,0.17432450462154211,0.2783356102533461,0.1515711382416005,0.12370595228284355,-0.1772203716088566,-0.018827913164742548,-0.10271022437654734,1.0,0.057825336223460366,0.15721434456476652,0.2875588217628556,0.003797639952949592,0.2409226070376711,0.09661535282159427,0.2897042018672358,0.3886694042369137,-0.24219610890309456,-0.23583841993753202,0.5902850839882042,-0.153834350226224,0.027087714359635414,-0.040664217612699394
mixin,-0.04342951490812873,0.12457147174944525,0.10141971005772289,0.036443404779274595,-0.09901722877445669,-0.13288135446019494,-0.08813110468943229,-0.07595601815140418,0.057825336223460366,1.0,0.17417997750513142,0.17657113009184894,-0.039042171986646536,0.20863174659715902,0.0663211410164825,0.09471130477152422,0.296410787926941,0.08613036296841889,-0.14417226493302993,0.07310790595777454,0.07739754896088584,0.10872073374956892,-0.18023689132978085
