year,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
2005,0.0,0.0002886002886002886,0.0,0.0011544011544011544,0.0,0.0005772005772005772,0.0,0.0,0.0,0.0,0.0005772005772005772,0.0017316017316017316,0.0002886002886002886,0.0,0.0,0.0,0.0,0.0,0.0,0.0011544011544011544,0.001443001443001443
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005772005772005772,0.0
2011,0.0,0.0,0.0,0.0005772005772005772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001443001443001443
2012,0.0,0.0,0.0,0.0,0.0,0.0005772005772005772,0.0,0.0,0.0,0.0,0.002308802308802309,0.004906204906204906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00808080808080808,0.001443001443001443
2013,0.0,0.0,0.0,0.0031746031746031746,0.0,0.0005772005772005772,0.0,0.0,0.0,0.0,0.0005772005772005772,0.0011544011544011544,0.0011544011544011544,0.0,0.0,0.00202020202020202,0.0,0.0,0.0,0.0,0.0008658008658008658
2014,0.0,0.0,0.0,0.0008658008658008658,0.0,0.001443001443001443,0.0,0.0,0.0,0.0,0.001443001443001443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003751803751803752,0.0
2015,0.0,0.002886002886002886,0.0,0.0025974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005194805194805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005772005772005772,0.0025974025974025974
2016,0.0,0.00404040404040404,0.0,0.0,0.0,0.0,0.0017316017316017316,0.0,0.0,0.0,0.0,0.00404040404040404,0.0002886002886002886,0.0011544011544011544,0.0,0.0,0.0,0.0,0.0,0.007792207792207792,0.009812409812409812
2017,0.0,0.0008658008658008658,0.0,0.0005772005772005772,0.0,0.0011544011544011544,0.0,0.0,0.0,0.0,0.005194805194805195,0.0031746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658008658008658,0.005772005772005772
2018,0.0008658008658008658,0.005194805194805195,0.0,0.002886002886002886,0.0,0.0017316017316017316,0.0005772005772005772,0.001443001443001443,0.0005772005772005772,0.0008658008658008658,0.00404040404040404,0.004617604617604618,0.0011544011544011544,0.0031746031746031746,0.0,0.0,0.0,0.0,0.0005772005772005772,0.05137085137085137,0.0005772005772005772
2019,0.0,0.005483405483405483,0.0,0.003463203463203463,0.0,0.0017316017316017316,0.0,0.0005772005772005772,0.001443001443001443,0.0002886002886002886,0.0031746031746031746,0.01645021645021645,0.002308802308802309,0.002308802308802309,0.0,0.0,0.0,0.0,0.0,0.025108225108225107,0.0227994227994228
2020,0.0,0.009523809523809525,0.0,0.003463203463203463,0.0011544011544011544,0.0011544011544011544,0.002886002886002886,0.0,0.0011544011544011544,0.0008658008658008658,0.0017316017316017316,0.007792207792207792,0.0,0.0031746031746031746,0.0,0.0,0.0,0.0,0.0005772005772005772,0.08715728715728716,0.003463203463203463
2021,0.0017316017316017316,0.01818181818181818,0.0002886002886002886,0.013564213564213565,0.00202020202020202,0.0011544011544011544,0.004329004329004329,0.002886002886002886,0.003463203463203463,0.0025974025974025974,0.030591630591630593,0.019624819624819625,0.002886002886002886,0.00808080808080808,0.0002886002886002886,0.0,0.0,0.0,0.0008658008658008658,0.06176046176046176,0.00202020202020202
2022,0.00202020202020202,0.013275613275613276,0.0,0.0031746031746031746,0.00404040404040404,0.006637806637806638,0.004906204906204906,0.003463203463203463,0.008946608946608947,0.001443001443001443,0.011832611832611833,0.02886002886002886,0.0008658008658008658,0.00836940836940837,0.0002886002886002886,0.0,0.0,0.0002886002886002886,0.0011544011544011544,0.050793650793650794,0.0005772005772005772
2023,0.001443001443001443,0.010966810966810967,0.002308802308802309,0.006926406926406926,0.002308802308802309,0.002886002886002886,0.004617604617604618,0.0,0.001443001443001443,0.0005772005772005772,0.007792207792207792,0.019624819624819625,0.00404040404040404,0.00202020202020202,0.0,0.0,0.0,0.0005772005772005772,0.0005772005772005772,0.05367965367965368,0.003751803751803752
2024,0.001443001443001443,0.017604617604617605,0.0011544011544011544,0.0031746031746031746,0.0002886002886002886,0.001443001443001443,0.001443001443001443,0.0017316017316017316,0.0011544011544011544,0.0031746031746031746,0.009812409812409812,0.012987012987012988,0.0002886002886002886,0.005194805194805195,0.0,0.0,0.0,0.0,0.0005772005772005772,0.014141414141414142,0.002886002886002886
